V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q1.1,Q1.2,Q1.3,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.3_1,Q2.3_2,Q2.3_3,Q2.3_10,Q2.4_1,Q2.4_2,Q2.4_3,Q2.4_4,Q2.5_1,Q2.5_2,Q2.5_3,Q2.5_4,Q2.6_1,Q2.6_2,Q2.6_3,Q2.6_4,Q2.7_1,Q2.7_2,Q2.7_3,Q2.7_4,Q2.8_1,Q2.8_2,Q2.8_3,Q2.8_4,Q2.9_1,Q2.9_2,Q2.9_3,Q2.9_4,Q2.10_1,Q2.10_2,Q2.10_3,Q2.10_4,Q2.11_1,Q2.11_2,Q2.11_3,Q2.11_4,Q2.12_1,Q2.12_2,Q2.12_3,Q2.12_4,Q2.13_1,Q2.13_2,Q2.13_3,Q2.13_4,Q3.1,Q3.2,Q3.3_1,Q3.3_2,Q3.3_3,Q3.3_4,Q3.3_5,Q3.3_6,Q3.3_7,Q4.1_1,Q4.1_2,Q4.1_3,Q4.1_4,Q4.1_5,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.2_5,Q4.3_1,Q4.3_2,Q4.3_3,Q4.3_4,Q4.3_5,Q4.4_1,Q4.4_2,Q4.4_3,Q4.4_4,Q4.4_5,Q4.5_1,Q4.5_2,Q4.5_3,Q4.5_4,Q4.5_5,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q4.6_5,Q4.7_1,Q4.7_2,Q4.7_3,Q4.7_4,Q4.7_5,Q4.8_1,Q4.8_2,Q4.8_3,Q4.8_4,Q4.8_5,Q5.1,Q5.1_TEXT,Q5.2,Q5.3,Q5.3_TEXT,Q5.4,Q5.5,Q5.5_TEXT,Q5.6,Q5.7,Q5.8,Q5.9,Q5.10,Q6.1,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7,Q6.8,Q6.9,Q51,Q7.1,Q7.2,LocationLatitude,LocationLongitude,LocationAccuracy,Exclude
R_2V8vkfXLGHWx6NB,Default Response Set,Anonymous,,,129.49.10.34,0,10/7/2015 16:24,10/7/2015 16:52,1,M003,1,1,1,1,6,4,0,0,0,3,4,2,8,0,0,7,5,3,6,2,6,2,1,8,0,6,0,0,5,5,8,1,2,2,5,0,0,4,6,7,7,4,0,6,0,0,5,0,6,7,0,1,1,8,8,8,0,8,4,8,4,4,6,7,4,7,7,1,5,6,3,4,1,4,5,5,6,1,7,6,5,3,5,1,1,4,4,4,1,4,5,3,6,7,4,7,6,7,6,3,1,,22,3,,1,4,,2,1,1,9,1,1,1,"Not really, the question about my vote was a bit strange I guess. ",To see how the test subject see's character traits of themselves and their partner,I assume about relationships because it's a relationship study.,"Yes, you can correlate how one person's view of character traits relate to how they answer questions.",Nope.,"Not my study, how should I know? I assume yes. If they were different prompts, then I assume they'd ask similar questions in different ways.",1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_12focS90bgA90jH,Default Response Set,Anonymous,,,129.49.10.34,0,10/8/2015 10:12,10/8/2015 10:37,1,F008,1,1,1,0,6,4,0,0,0,0,8,0,8,6,2,8,2,0,5,2,3,0,8,0,0,0,6,0,7,0,8,3,1,2,4,1,7,4,0,7,3,0,0,6,0,0,5,0,0,5,0,1,1,8,8,8,0,8,5,6,4,2,3,1,7,7,4,1,7,5,2,1,7,7,7,3,6,1,6,2,3,7,5,1,1,5,5,2,7,4,1,1,5,3,7,6,1,7,3,3,2,,19,2,,1,4,,1,5,1,10,2,1,1,"No, except for the fact that I never got to state that my boyfriend and I are in a long distance relationship throughout college ",To give you an idea of the type of person my boyfriend is ,To see how I react in situations with my boyfriend. ,Yes they both got an idea of the type of person I am as well as my partner.,No i do not believe they did ,Yes I was the only one in the study today ,1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_2YxiWV8q5WIFOma,Default Response Set,Anonymous,,,129.49.10.35,0,10/9/2015 13:49,10/9/2015 14:20,1,F009,1,1,1,2,8,4,0,0,0,7,5,0,8,0,0,7,7,4,6,3,7,0,3,7,4,4,1,0,8,0,8,1,4,4,3,0,6,3,4,8,7,7,1,8,4,0,2,6,1,6,4,1,1,8,8,6,7,2,4,4,3,3,6,7,7,7,7,2,4,6,2,6,4,3,5,2,4,7,7,7,7,2,1,1,5,6,6,4,2,4,4,2,7,7,7,4,7,7,7,3,2,,18,1,,2,1,,0,5,1,31,1,1,1,Some questions weren't related to relationships ,To see what people look for in a relationship ,To see how people would react in certain situations ,"Yes, both had to do with relationships ",No ,Yes everyone received the same writing prompts ,1,1,1,Caprariello,40.90640259,-73.13189697,-1,0
R_p3KB7daTA16T4Kl,Default Response Set,Anonymous,,,129.49.10.34,0,10/12/2015 17:50,10/12/2015 18:46,1,F010,1,1,1,1,6,7,0,1,0,2,4,0,8,6,1,8,2,4,2,0,4,3,7,8,1,4,2,4,4,1,5,1,2,0,2,2,0,1,6,8,8,8,0,4,6,0,7,3,5,7,0,1,1,8,8,8,0,8,8,8,5,5,3,4,4,4,4,1,7,5,3,3,5,5,5,2,6,2,5,3,4,3,3,3,2,6,6,2,1,5,4,3,2,6,4,6,7,3,1,5,2,,18,2,,1,4,,4,7,1,18,1,1,1,some questions were very similar to each other ,To administer a test a different way to see if more in depth results would be received ,the purpose was to ask a lot of brief insightful questions that gave researchers a look at your relationship,the two studies are related because both have to do with a significant other ,Not really,I'm not sure if they received the same prompts .,1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_AiiAUl3aJgpcyul,Default Response Set,Anonymous,,,129.49.10.34,0,10/12/2015 19:41,10/12/2015 20:18,1,F011,1,1,1,1,7,5,2,0,0,0,8,0,5,8,4,7,0,6,3,0,1,4,8,8,0,5,0,8,2,4,5,6,0,8,0,2,7,0,2,7,8,8,4,4,7,0,7,1,6,8,0,1,1,8,8,8,0,8,8,8,3,4,1,4,2,4,2,4,3,2,1,4,7,6,4,2,4,2,3,4,4,3,4,3,2,6,2,4,1,7,1,2,7,7,7,5,7,7,7,4,2,,18,1,,1,4,,1,8,1,20,1,1,1,The part about the study that seems most strange to me is that there was not a question that asks us how we define relationship. ,The purpose of the pilot study was to get us thinking about why we are involved in a romantic relationship and what we like about our partner or relationship the most. ,The purpose of the main study was to gather information about how different genders or age groups of people in relationships would react if a hypothetical event were to occur during their relationship.,The two studies did not seem to relate because the pilot study deals with more personal questions about my relationship such as what characteristics do I find salient in my partner and the main study deals more with hypothetical scenarios. ,"No, completing the pilot study did not influence my responses on the main study.",I guess that everyone did receive the same writing prompts since the pilot and main study should be the same for every participant. ,1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_1PehGwqGBWqJ2F4,Default Response Set,Anonymous,,,129.49.10.37,0,10/12/2015 20:15,10/12/2015 20:32,1,F012,1,1,1,0,5,4,1,2,0,1,6,2,4,7,6,7,4,6,5,0,4,6,8,5,4,7,0,7,3,7,6,6,1,2,1,0,4,8,1,3,6,7,0,2,5,1,7,2,6,7,0,1,1,8,8,8,1,8,8,8,5,4,3,6,2,6,4,3,4,7,1,5,3,5,2,4,3,4,6,5,5,2,3,1,3,3,6,2,3,6,6,2,7,1,6,4,7,7,7,3,2,,19,2,,1,4,,3,0,1,,2,1,1,No,To obtain extra information that may have had a better response than with multiple choice answers,To gather behavioral data based on myself and my relationship with my partner,"Yes, the first study was a somewhat more in depth study of how I feel about the relationship with my partner. The computer based test was hypothetical and more curved to how I, as an individual, would react in certain situations with my partner.",No,"I'm not sure, but I'm assuming so as to best gather the most information based on those questions.",1,1,1,Caprariello,40.90640259,-73.13189697,-1,0
R_2aLAxwn2LPdtpfu,Default Response Set,Anonymous,,,129.49.10.34,0,10/12/2015 20:18,10/12/2015 20:49,1,F013,1,1,1,2,6,7,2,1,0,1,6,0,7,3,0,8,4,5,7,2,5,6,4,7,2,8,0,0,8,0,8,6,0,6,1,8,7,1,7,4,6,7,0,5,8,1,5,4,3,6,1,1,1,8,8,8,0,8,8,8,6,4,3,3,3,2,2,2,6,5,4,5,6,3,6,2,5,3,6,2,5,3,4,1,2,7,5,6,2,6,1,2,2,6,6,6,7,4,2,3,2,,19,2,,1,4,,1,1,1,31,1,1,1,"There were a lot of questions regarding hypothetical situations where my partner ""wronged"" me in any way.",To see how people view their partner.,"The purpose of the main study might have been to see how a person would react to having their partner do something wrong to them, or you personally doing something wrong.","Probably, but not really sure.","Because I said positive qualities on the pilot study, my answers had more of a positive vibe to them.",I don't know if everyone received the same writing prompts or not.,1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_3kOiLFhCWkGweMC,Default Response Set,Anonymous,,,129.49.10.36,0,10/13/2015 10:14,10/13/2015 10:56,1,M004,1,1,1,2,1,4,2,2,1,2,4,2,6,3,0,4,2,3,3,2,3,3,3,2,6,4,0,3,3,2,4,2,2,4,1,3,2,3,4,3,6,3,3,3,3,1,3,4,2,3,1,1,1,8,8,5,3,6,8,8,5,3,7,3,7,5,6,4,7,7,6,6,3,4,4,4,6,2,6,2,6,4,5,1,6,6,6,4,3,4,2,4,4,3,6,6,6,7,4,4,1,,19,2,,2,2,,4,0,1,22,1,1,1,"No, I really do think that all the question are fine and none of them are strange.",To get better knowledge of my personal-romantic life with my significant other.,To understand the behavior of the romantic/dating relationship.,Yes because I used my personal relationship experience (Pilot study) to answer the questionnaire on the computer (main study).,Not really.,,1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_1n28zcyTWfZMgWA,Default Response Set,Anonymous,,,129.49.10.34,0,10/13/2015 16:01,10/13/2015 16:27,1,M005,1,1,1,0,6,4,2,3,0,1,8,3,7,4,1,6,4,8,3,5,4,3,3,0,3,6,4,1,8,2,7,3,0,8,1,2,4,4,4,8,8,5,1,7,3,4,4,8,5,6,3,1,1,8,8,8,0,8,8,8,5,4,3,5,4,5,4,2,6,5,4,5,3,4,4,5,6,5,5,5,2,2,1,2,2,3,5,3,2,2,5,1,6,3,5,4,2,1,4,3,1,,19,2,,1,4,,1,10,3,10,1,1,1,No nothing seemed strange to me.,I guess to see how much thought we put into writing and answering the questions.,To see how we actually feel about our partner and how accurately it can be.,A lit bit but not really because the paper one was five questions compared to a bunch on the computer. Computer questions were more what if's and on paper were actually how we feel about our partner.,I think I had the same mindset for both because I know how I truly feel about my partner and where we are right now.,I believe so I'm not sure,1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_2ZPwR4H7PWgQqzq,Default Response Set,Anonymous,,,129.49.10.34,0,10/13/2015 16:29,10/13/2015 17:04,1,F014,1,1,1,6,8,5,2,8,2,1,8,1,7,2,4,7,0,6,6,2,6,5,6,5,2,3,1,3,4,1,5,4,1,4,1,7,2,3,8,7,6,6,4,5,4,0,5,8,0,2,1,1,1,7,7,8,2,6,6,6,5,5,1,6,5,6,5,5,3,6,2,6,3,6,5,5,4,6,1,6,6,2,6,3,4,2,4,2,1,5,2,2,4,2,5,5,4,7,6,2,2,,22,4,,2,1,,0,4,1,16,1,1,1,nope,the reason of keeping relationships with my partner,My characteristics and habits about being with other people.,"Yes, they could know the behaviors of me in my relationship.",no,yes,1,1,1,Caprariello,40.90640259,-73.13189697,-1,0
R_R8oKOnpvqWrG10J,Default Response Set,Anonymous,,,129.49.10.38,0,10/13/2015 17:00,10/13/2015 17:40,1,M006,1,1,1,0,4,3,2,1,1,0,5,0,7,7,2,7,1,3,1,2,0,2,6,4,1,6,0,0,1,3,8,2,1,2,3,1,4,4,1,6,6,6,0,2,3,0,6,4,1,5,0,1,1,6,7,6,2,6,4,6,4,2,3,6,4,5,5,3,4,5,3,6,1,5,4,2,5,4,6,3,2,3,2,6,1,6,3,4,2,6,2,6,4,6,4,5,3,7,2,7,1,,19,3,,1,4,,0,9,1,25,1,1,1,No,To get a sense of how involved we were in the relationship and how strong our feelings were,To see how peoples action affect their partner in a relationship,"Based on how committed you are, your reaction to their actions will be different",No,I would assume we did.  But they could differ with other emotion-based commitment level questions.,1,1,1,Caprariello,40.90640259,-73.13189697,-1,2
R_z9geNaHd91x0m5j,Default Response Set,Anonymous,,,129.49.10.34,0,10/13/2015 17:26,10/13/2015 17:58,1,F015,1,1,1,0,8,8,0,0,0,4,4,0,8,0,0,8,4,4,4,0,0,0,4,4,4,0,0,0,4,0,4,0,0,4,0,0,4,0,8,8,8,8,0,4,2,0,4,0,0,4,0,1,1,8,8,8,0,8,8,8,7,4,1,7,4,7,1,1,4,4,1,1,1,1,7,1,4,4,7,1,7,1,4,1,7,7,7,4,1,4,1,7,7,7,7,7,1,7,4,4,2,,23,3,,2,3,,2,3,1,7,1,1,1,Since I'm talking about past relationship I was little confused how to answer questions ,How good I know my partner and how close I am with him,How relationships work,yes. they were both asking about how I feel about my partner,No,I think everybody received the same,1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_2xIXvJ8xQuvefYK,Default Response Set,Anonymous,,,129.49.10.34,0,10/13/2015 18:24,10/13/2015 18:56,1,M007,1,1,1,4,8,8,2,3,2,5,6,6,5,4,4,8,5,8,3,1,4,5,5,8,2,8,0,5,8,6,6,7,1,6,1,4,5,2,5,8,8,5,3,6,6,0,4,3,1,5,1,1,1,8,8,8,1,8,6,8,6,4,3,5,5,6,3,4,6,4,3,5,4,2,7,2,5,2,2,1,5,2,4,1,6,3,5,4,5,7,2,3,5,1,2,6,7,4,2,3,1,,18,1,,1,4,,1,6,1,8,1,1,1,Nothing seemed strange.,The purpose was to get the survey taker thinking about their relationship on a fundamental level.,The purpose of the main study was to collect information about specific ways of reacting to certain situations.,Yes because the first study evoked a general feeling about the survey takers relationship while the second study went more in depth in the relationship.,It did because I was able to think back to my answers on that paper in order to think about my answers to the more specific questions. ,"If these prompt were different, they would ask different general relationship questions and would influence the second study in different ways due to the survey taker having a different set of information to think back on.",1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_1gtpw3AMDCx2KUk,Default Response Set,Anonymous,,,129.49.10.34,0,10/14/2015 15:48,10/14/2015 16:26,1,F016,1,1,1,0,6,6,1,3,1,0,7,0,7,1,2,6,1,7,1,0,1,7,6,4,0,3,0,3,0,3,5,2,0,6,0,0,4,1,1,5,7,7,0,4,4,0,8,0,0,6,0,1,1,8,8,8,0,8,8,8,5,2,5,6,6,3,3,5,1,3,1,2,4,7,6,2,5,5,7,2,5,1,3,3,4,6,7,5,1,2,1,3,7,1,7,2,6,5,5,1,2,,17,1,,1,4,,0,7,1,4,1,1,1,No.,To gather further information on relationships that wasn't necessarily included in the online study.,To assess how people who are in dating relationships would respond to hypothetical incidents that could happen in a relationship.,"They were, although mostly in a general way in that they were both about relationships and I found myself answering one of the online questions the same as on paper, about length of relationship.",No.,I'm not sure whether everyone received the same writing prompts but my best guess is that everyone did.,1,1,1,Caprariello,40.90640259,-73.13189697,-1,1
R_30wyW0nOCi6kDfS,Default Response Set,Anonymous,,,129.49.10.34,0,10/14/2015 16:27,10/14/2015 16:47,1,M008,1,1,1,5,8,5,5,2,2,8,0,0,8,0,0,8,5,3,8,5,6,4,8,1,6,8,1,0,8,0,8,1,4,7,2,2,8,7,7,8,7,7,2,7,7,4,7,8,0,5,2,1,1,7,7,4,8,6,1,1,7,3,6,7,5,7,6,2,3,6,1,7,1,5,2,2,6,7,7,7,7,2,7,1,7,2,7,3,6,6,2,1,7,1,7,1,7,1,5,2,1,,19,2,,2,3,,0,2,1,20,1,1,1,"Certain questions seemed odd, like the ones about driving or breaking laws. ","To gain more information, to have the subject be more honest about the questions being asked. ",To gain information about relationships and how people react to certain scenarios regarding them. ,"Yes, the beginning got you to notice how much you liked your partner and why. Ramping up your emotions for when the situations were brought to surface. Sort of like a ""Oh no why would they do this?"" effect. ","Yes, it made me see the reasons why I liked my partner first, then when the scenarios came it felt as if it reflected my emotions more. Brought them more to the surface. ","I believe so, but no one else was here so I am not positive. If they were different maybe they altered their emotions in a different way first. ",1,1,1,Caprariello,40.90640259,-73.13189697,-1,0
R_2ts4Qo0PQhax8rk,Default Response Set,Anonymous,,,129.49.10.34,0,10/15/2015 9:17,10/15/2015 9:48,1,F017,1,1,1,3,8,6,0,6,1,0,8,0,7,5,2,8,1,3,2,0,8,2,8,6,2,4,3,0,8,1,8,6,0,8,2,1,8,6,0,4,8,4,0,6,8,0,8,1,0,8,0,1,1,8,8,8,0,8,8,8,4,3,6,2,7,5,1,2,4,5,5,3,2,2,6,4,6,3,3,3,2,5,1,1,1,6,2,7,1,6,5,2,6,1,4,6,7,7,3,7,2,,22,3,,1,4,,0,4,1,31,1,1,1,"Yes, the hypothetical questions seamed like mostly deal breakers. If my partner cheated, talked badly about me or made fun of my problems I would not stay in the relationship.",To gauge mine and my partners personalities together and apart  ,To understand why people make certain decisions in a relationship ,"Yes, it is based on personality and your reactions to situations ",No,,1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_3h3FwqStmczNWg0,Default Response Set,Anonymous,,,129.49.10.34,0,10/16/2015 13:54,10/16/2015 15:25,1,M009,1,1,1,0,6,6,0,0,0,6,6,5,8,0,0,8,0,5,0,0,5,5,4,8,0,8,0,3,7,4,4,7,0,5,0,0,0,7,1,6,7,6,0,0,0,0,8,0,5,5,0,1,1,4,7,5,3,7,0,0,5,3,1,1,6,5,5,1,5,1,3,4,1,1,5,1,6,6,6,4,5,2,1,1,1,3,4,3,1,7,4,1,1,1,7,6,1,7,1,6,1,,18,1,,1,4,,0,11,1,31,2,1,1,"At times, during the main study (particularly the scenarios), the reactions did not completely fit the scenario. Either none of the possible reactions were ways in which I would react or none of them wholesomely described how I would react. ",The purpose of the pilot study seemed to be to gauge why people enter relationships and what their expectations of them are. ,The purpose of the main study seemed to be to try and understand what kind of decisions people in a relationship make when placed in different scenarios. ,They both had to do with an individual's perceptions of relationships and their significance. ,I did not think about the pilot study while completing the main study.,N/A,1,1,1,Caprariello,40.90640259,-73.13189697,-1,0
R_25yhYiDu6qVW8xR,Default Response Set,Anonymous,,,129.49.10.34,0,10/19/2015 17:54,10/19/2015 18:21,1,M010,1,1,1,0,8,4,4,4,1,7,7,0,8,0,0,5,2,3,5,0,5,1,8,0,4,7,1,0,8,4,8,3,3,5,4,2,2,6,8,8,4,4,1,2,4,5,6,8,2,4,0,1,1,8,8,8,0,8,8,8,6,4,4,5,1,5,6,1,1,7,1,6,2,1,1,4,6,7,3,6,7,3,7,1,5,1,7,2,6,4,5,2,7,1,7,3,7,1,4,3,1,,19,2,,1,4,,0,5,1,25,1,1,1,when asked if i ever took advantage of someone i assumed it meant in general and not sexually ,to see how people like me answer these questions,"to see how individuals view relationships, and how they handle unpleasant events","yes, the written portion put me into a specific category, while the computer answered how people of my category view things.",no,"i am not sure, but i assume they were the same. ",1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_2Wuug8lNqU8F4bU,Default Response Set,Anonymous,,,129.49.10.34,0,10/19/2015 18:21,10/19/2015 18:56,1,F018,1,1,1,2,6,4,0,1,1,0,8,1,3,4,4,8,1,3,4,0,1,2,7,3,2,5,1,3,2,3,5,5,1,7,1,2,7,1,3,5,7,6,2,5,3,0,3,4,1,5,0,1,1,6,7,7,2,8,6,5,5,4,2,4,3,7,4,7,4,5,2,4,4,2,4,3,3,5,5,2,6,3,5,3,4,6,3,5,3,4,2,4,1,6,6,3,2,4,4,3,2,,19,2,,1,4,,0,2,3,24,1,1,1,when it asks about driving since I am not a driver.,To understand more about student's romantic relationship and behaviors.,Ask for personal feelings on partner's behaviors.,"Yes, it is related to the partner.","Yes, I think more about my relationship with my partner.","I am not sure, maybe the same.",1,1,1,Caprariello,40.90640259,-73.13189697,-1,0
R_2YJlQVxQJ9lp9V4,Default Response Set,Anonymous,,,129.49.10.34,0,10/19/2015 18:56,10/19/2015 19:21,1,F019,1,1,1,0,7,4,0,6,0,2,4,0,8,0,0,2,5,2,6,2,5,1,6,5,4,6,2,0,4,0,8,5,0,4,0,3,5,3,5,7,6,6,0,5,5,1,1,7,0,2,1,1,1,6,6,5,4,4,2,2,5,4,5,6,4,5,6,1,6,5,5,6,6,6,6,1,5,6,6,6,4,5,3,1,4,7,3,2,2,5,1,3,6,2,5,6,7,7,2,4,2,,20,3,,1,2,,,4,1,28,1,1,1,The questions about stealing when I was younger were strange. Not sure how that goes with the study.,To get me thinking about my relationship and how I feel about my boyfriend.,To see who I am as a person and how I think about my relationship. ,"Yes, they were both about relationships",No,I dont know. ,1,1,1,Caprariello,40.90640259,-73.13189697,-1,0
R_2AS77jciDOBfoNF,Default Response Set,Anonymous,,,129.49.10.34,0,10/19/2015 19:21,10/19/2015 19:54,1,f020,1,1,1,1,5,3,6,6,0,0,5,0,7,0,1,3,5,5,7,0,5,5,4,3,8,8,2,1,2,0,8,4,1,6,0,0,6,5,8,5,8,8,1,1,6,0,5,1,5,8,0,1,1,8,8,8,0,8,8,7,6,4,2,2,3,6,6,5,4,7,1,6,5,2,3,6,5,7,4,1,3,5,4,1,1,5,7,1,2,1,2,3,5,5,6,7,5,7,5,2,2,,19,3,,1,4,,0,11,1,27,1,1,1,"I thought it was strange that the questions went from asking about potential scenarios to questions solely about me, not my partner. I understand the link of the study though. ",The purpose of the pilot study was to help create different questions in the future for a different study. ,The purpose of the study was to determine how I react to (potential) situations in my relationship and in general.,Yes because the first conjured up an image of my partner and the second showed my reactions towards him in hypothetical situations. Overall it gives a better understanding of the person I am and the person I think my boyfriend is. ,"Yes because it made me think of the kind of person my boyfriend is and will be before I started answering the questions, therefore it made me think more seriously about our future. ",I think everyone received the same writing prompts but I'm not positive. ,1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_3m2n48pvnsAkv7o,Default Response Set,Anonymous,,,129.49.10.34,0,10/19/2015 19:54,10/19/2015 20:22,1,f021,1,1,1,4,6,5,3,7,0,0,8,4,8,1,2,6,3,7,6,0,6,7,5,7,4,5,0,1,8,0,8,6,1,7,3,8,4,0,8,8,7,4,0,6,7,1,7,8,1,4,6,1,1,8,8,8,2,8,6,8,6,5,4,4,5,6,3,2,6,7,5,1,5,2,5,6,6,6,3,3,7,2,1,1,2,6,7,4,1,7,1,1,7,7,2,7,1,7,2,2,2,,19,2,,1,4,,0,10,1,28,1,1,1,"Only a couple questions seemed odd. For example, if my vote counted or if I stole merchandise, in my opinion has nothing to do with dating relationships so I found that odd. But most of the questions did not really surprise considering I knew this study was going to be on relationships. ",How I value relationships and why my partner is so important to me. ,To understand our daily habits and how I would react to incidents according to my personality type which can be figured out by the questionnaire of what I do and what I do not do.  ,I believe so. They both had to with relationships. The pilot one just had to do with enduring relationships and what I love about my partner and the study on the computer was more in depth and dealt with all around issues and things in a relationship.,No the pilot study did not influence the main study. I can acknowledge how much I love and appreciate my partner and do not need to write it down and would have been aware of that as I participated in the study. ,"I have no idea if everyone received the same prompts. I guess if the questions were asked in a different way, it could have affected the main study. For example, my questions were all positive and encouraged a long healthy relationship. But if the pilot study asked questions in a negative light, this may affect how a person reacts to the main study.",1,1,1,Caprariello,40.90640259,-73.13189697,-1,0
R_1hMF9zIhx8IftF2,Default Response Set,Anonymous,,,129.49.10.34,0,10/19/2015 20:22,10/19/2015 21:02,1,M011,1,1,1,1,7,0,0,0,0,0,1,0,6,2,1,4,0,1,1,0,0,1,4,3,3,3,0,0,1,0,6,0,0,1,0,0,0,0,2,8,1,2,0,6,2,0,2,6,0,1,0,1,1,6,8,8,1,8,6,8,5,3,6,1,6,4,2,4,5,4,5,2,6,2,5,2,5,3,3,2,2,2,2,6,2,4,3,4,4,6,3,1,4,1,4,6,7,6,2,6,1,,19,1,,1,4,,0,5,1,15,1,1,1,NO,TO SEE IF YOU ARE HAPPY IN A RELATIONSHIP,TO SEE PEOPLE THINK IN RELATIONSHIPS,"YES, THEY WERE BOTH ABOUT RELATIONSHIPS",NO,YES,1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_2YEzRwn6jC27qK0,Default Response Set,Anonymous,,,129.49.10.36,0,10/20/2015 8:54,10/20/2015 9:40,1,F022,1,1,1,4,6,5,2,4,2,2,4,0,7,7,1,6,1,5,5,4,4,4,8,5,1,4,1,2,7,2,8,4,3,2,4,4,6,4,6,6,6,6,6,4,4,0,6,7,6,4,0,1,1,8,8,7,1,6,6,7,2,6,4,2,2,6,6,4,6,6,1,6,7,2,4,6,1,6,4,6,6,4,4,3,6,6,6,3,2,4,1,2,4,7,6,6,6,4,3,3,2,,21,3,,2,4,,4,0,3,20,1,1,1,There was nothing strange.,The purpose would be knowing relationship between participant's and their partners.,The purpose would be analyzing participant's reaction in each situation.,"The prior study searched our relationships, so it will be utilized to analyze the main study.","No, I don't think so.",I don't know.,1,1,1,Caprariello,40.90640259,-73.13189697,-1,0
R_1BQqtCMzZS7J8O7,Default Response Set,Anonymous,,,129.49.10.36,0,10/20/2015 9:40,10/20/2015 9:55,1,F023,1,1,1,2,8,4,0,0,0,0,8,0,8,0,0,7,5,0,8,0,2,5,7,0,2,7,0,0,8,0,8,8,0,8,0,8,8,7,8,8,7,5,0,3,8,0,4,0,4,7,0,1,1,8,8,8,0,8,8,8,5,2,6,4,7,6,7,1,3,6,1,6,6,1,1,3,5,1,7,1,6,2,1,1,5,4,6,3,7,7,1,1,7,7,7,7,7,7,1,1,2,,18,5,sophomore - first year,1,4,,2,3,1,10,1,1,1,The question about voting.,I think it was to get a better sense of everyone's relationship.,To connect how people view their relationship with different topics. ,Yes they both had to do with relationships and self image. ,"No, not at all. ",I have no idea if everyone received the same prompt. The prompts would have differed because everyone views their relationship differently. ,1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_3Ebv0jrR5LyoCfj,Default Response Set,Anonymous,,,129.49.10.36,0,10/20/2015 10:01,10/20/2015 10:31,1,F024,1,1,1,4,4,4,6,3,4,5,5,1,3,4,4,3,4,3,3,3,4,4,4,4,3,4,4,4,5,3,4,3,4,3,3,4,4,2,4,5,4,4,4,4,3,4,5,6,1,2,2,1,1,8,5,5,6,5,6,6,5,4,2,4,4,4,4,2,4,4,4,4,3,5,4,4,4,3,4,4,4,3,4,4,3,3,4,3,3,4,3,3,3,3,4,3,3,3,4,4,2,,20,2,,2,4,,3,5,3,3,2,1,1,That is good,To get information,To get average thinking of people,Yes It is concerned with my experience,No,"Although the question is different, the thinking will be similar",1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
R_39Ql78GfuzLytup,Default Response Set,Anonymous,,,129.49.10.36,0,10/20/2015 10:31,10/20/2015 11:04,1,F025,1,1,1,6,8,3,0,5,3,1,8,2,7,1,3,8,1,1,4,5,7,2,4,8,0,1,1,0,7,1,8,6,2,5,1,7,7,2,7,4,7,7,6,3,1,5,5,6,3,4,2,1,1,5,6,7,1,4,4,2,3,6,2,5,3,5,6,4,5,5,1,7,6,4,3,4,3,5,2,3,6,3,3,5,5,6,4,3,2,4,2,4,4,3,5,5,2,6,3,3,2,,23,4,,2,3,,0,4,1,20,2,1,1,no,because of credit,because of credit,yes,yes,yes,1,1,1,Caprariello,40.90640259,-73.13189697,-1,0
R_urY5mQl0GrgXFyF,Default Response Set,Anonymous,,,129.49.10.34,0,10/20/2015 15:56,10/20/2015 16:32,1,M012,1,1,1,1,5,3,2,4,0,0,4,2,7,0,0,4,1,1,4,0,3,6,5,8,1,7,2,2,4,6,7,3,1,6,0,0,1,5,1,6,5,6,0,4,6,0,5,0,1,3,0,1,1,7,7,7,0,7,7,7,5,4,3,4,5,5,5,2,6,5,2,2,4,3,5,2,5,5,6,3,4,6,5,2,2,4,4,4,5,4,3,3,6,3,6,4,7,6,2,6,1,,24,4,,1,4,,2,6,1,18,1,1,1,No.,To find out what people like about being in a relationship.,To find out how people react to certain things while being in a relationship.,Yes they were both about being in a relationship.,"I do not think so, maybe it reinforced how I felt about the person I am dating.",Yes everyone received the same writing prompts.,1,1,2,Caprariello,40.90640259,-73.13189697,-1,0
