V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q1.1,Q1.2,Q1.3,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.3_1,Q2.3_2,Q2.3_3,Q2.3_10,Q2.4_1,Q2.4_2,Q2.4_3,Q2.4_4,Q2.5_1,Q2.5_2,Q2.5_3,Q2.5_4,Q2.6_1,Q2.6_2,Q2.6_3,Q2.6_4,Q2.7_1,Q2.7_2,Q2.7_3,Q2.7_4,Q2.8_1,Q2.8_2,Q2.8_3,Q2.8_4,Q2.9_1,Q2.9_2,Q2.9_3,Q2.9_4,Q2.10_1,Q2.10_2,Q2.10_3,Q2.10_4,Q2.11_1,Q2.11_2,Q2.11_3,Q2.11_4,Q2.12_1,Q2.12_2,Q2.12_3,Q2.12_4,Q2.13_1,Q2.13_2,Q2.13_3,Q2.13_4,Q3.1,Q3.2,Q3.3_1,Q3.3_2,Q3.3_3,Q3.3_4,Q3.3_5,Q3.3_6,Q3.3_7,Q4.1_1,Q4.1_2,Q4.1_3,Q4.1_4,Q4.1_5,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.2_5,Q4.3_1,Q4.3_2,Q4.3_3,Q4.3_4,Q4.3_5,Q4.4_1,Q4.4_2,Q4.4_3,Q4.4_4,Q4.4_5,Q4.5_1,Q4.5_2,Q4.5_3,Q4.5_4,Q4.5_5,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q4.6_5,Q4.7_1,Q4.7_2,Q4.7_3,Q4.7_4,Q4.7_5,Q4.8_1,Q4.8_2,Q4.8_3,Q4.8_4,Q4.8_5,Q5.1,Q5.1_TEXT,Q5.2,Q5.3,Q5.3_TEXT,Q5.4,Q5.5,Q5.5_TEXT,Q5.6,Q5.7,Q5.8,Q5.9,Q5.10,Q6.1,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7,Q6.8,Q6.9,Q51,Q7.1,Q7.2,LocationLatitude,LocationLongitude,LocationAccuracy,Exclude
R_3DyOaRfTwE4I0sJ,Default Response Set,9/2/2015 10:50,9/2/2015 11:33,1,,,,,,39,1,1,1,0,6,4,2,4,0,0,6,0,2,5,5,3,0,6,3,0,5,4,7,0,4,6,0,0,0,4,4,3,4,4,0,0,5,5,0,8,6,6,0,2,6,0,8,0,2,7,0,1,1,7,7,3,5,8,8,7,7,6,5,2,3,7,2,4,7,7,4,5,4,7,5,4,5,5,5,4,4,6,5,2,1,6,2,4,3,4,4,3,5,3,5,3,3,5,4,6,2,,21,2,,1,6,Long Distance- met online (9 mo.),0,9,4,4,2,1,1,My swearing and stealing habits seemed a weird thing to know.,The pilot study was used to gauge how committed the relationship is.,The main study focused on scenarios that my relationship with my partner might encounter and how I would handle them. ,"Slightly related. although the pilot study revealed more of the positive adjustments with a partner, whereas the online study seems to engage more of the negatives that relationships face.","Not to my conscious awareness, but I am sure that it did. Possibly with the priming of having a more positive view of my relationship I had more hope for handling the scenarios more maturely than if i had not been primed. ",I am not sure. ,1,1,1,JO 2.221 HK,,,,2
R_1dEJ2AUOdakubVC,Default Response Set,9/3/2015 9:48,9/3/2015 10:50,1,,,,,,40,1,1,1,2,5,4,3,3,0,1,6,0,5,7,2,2,0,4,7,0,0,4,6,4,0,3,0,2,4,6,7,3,0,6,2,0,5,5,3,6,7,6,0,8,3,1,4,5,7,6,0,1,1,8,8,8,0,8,8,8,6,5,4,3,5,6,5,1,4,6,3,5,2,2,4,7,3,4,2,1,2,5,2,1,1,6,4,1,1,4,1,3,5,1,2,1,6,3,2,3,2,,21,4,,1,4,,2,8,1,10,1,1,1,"I thought it was strange that the study asked about stealing things and, essentially, breaking rules when as a whole it's about relationships. But at no point in the study did it talk about breaking rules within the actual relationship.","It primed me to really think about my relationship and my partner in detail. I was able to think about all the good and bad things about him before answering these questions... which hopefully would make my answers to these questions less ""rosy"" and more ""real.""",The purpose was to see how people my age emotionally handle relationships and communication within relationships. ,I think that the sheet of paper was a way to prepare me for the actual study.,"Yes. Answering open-ended questions allowed me to really delve into my relationship. It didn't reveal anything new to me, but allowed me to be more frank on the computer test. ","I think that people received different prompts - mine was focused on what I do when my boyfriend is not around. By forcing me to think about the things I do independently, it would make me focus less on the positives of the relationship (after all, I'm thinking about when I'm ""alone"" or even technically ""behind his back""). If an alternate form focused more on what we do together, I would be much more rosy and positive and dreamy about it. ",1,1,2,HK JO 2.221,,,,1
R_ahgMkvGXpPjcAHH,Default Response Set,9/3/2015 12:49,9/3/2015 13:37,1,,,,,,41,1,1,1,0,6,6,0,0,0,4,3,0,8,1,0,6,4,3,7,0,7,5,3,1,6,3,0,0,4,5,8,2,0,6,0,0,4,0,7,8,8,5,0,2,6,0,4,5,6,8,0,1,1,8,8,8,1,8,5,4,2,3,6,6,4,7,7,1,6,7,4,7,7,1,6,4,7,7,7,7,2,5,2,1,2,4,6,7,7,1,7,4,7,7,7,7,7,3,2,2,2,,19,3,,1,4,,1,4,1,25,1,1,1,"I was wondering if I had to bring my partner, but I didn't need to.",To get information about how I feel about my relationship.,To ask situation questions about how I would respond to an event that occurred in my relationship.,"Yes, they both asked about my current relationship and my attitudes towards it.","Yes, because what I put down on paper and the computer were the same types of questions in the questionnaire. ","I believe everyone received the same questions, I am not sure though. / They could have differentiated buy asking questions about if you want kids with your partner or if you own a car or house together.",1,1,1,PAIR lab,,,,0
R_3pyxX29qZIDJzJr,Default Response Set,9/3/2015 12:48,9/3/2015 13:38,1,,,,,,42,1,1,1,0,7,7,0,3,0,0,8,0,8,0,0,5,0,7,0,0,0,4,4,5,0,5,0,0,0,0,6,3,0,7,0,0,0,3,0,1,7,7,0,5,3,0,5,0,3,7,0,1,1,8,8,8,0,8,8,8,4,2,2,2,3,5,2,3,3,4,3,3,4,4,4,3,5,6,3,3,4,2,3,3,1,4,3,3,1,7,2,7,7,3,3,6,7,7,3,4,2,,19,4,,1,4,,1,2,1,26,1,1,1,The study did not seem strange.,To determine how partners of a couple act independently of one another.,To determine how different couples would  act in different (hypothetical) situations,"Both were about how couples acted, and what they did during their relationships (either what they did together or how they reacted/what they did on their own)",No,"Some people may have had writing prompts about what they did as a couple together, instead of what they did separately.",1,1,2,PAIR lab,,,,2
R_5sSYv6okiNF9RR3,Default Response Set,9/1/2015 13:42,9/3/2015 13:38,1,,,,,,43,1,1,1,2,6,1,0,1,0,0,1,0,7,0,0,2,4,5,6,0,2,4,6,0,4,3,0,0,2,4,6,4,0,7,1,0,2,1,7,5,7,8,0,3,7,0,7,2,6,7,0,1,1,8,7,8,2,8,6,6,6,4,2,3,7,5,6,1,7,7,3,4,3,5,5,3,7,7,5,1,4,6,2,1,2,4,2,3,1,6,1,7,6,3,7,7,2,7,4,3,2,,20,3,,1,1,,0,11,1,28,1,1,1,"Yes, I wondered at some of the questions. Many seemed more geared to my perception of myself rather than events in a dating relationship. Other than the first few questions, I did not feel as if this was a study related to/regarding my relationship. ","Perhaps to make us start thinking about our relationship and/or relationships in general. We describe what we want/think our partner will acquire, what they are now, and why we think relationships occur (why we're in a relationship).",To determine our reactions or intentions in certain situations regarding our relationship. This might show a difference in how people treat relationships at a certain age or certain length of a relationship. Getting background/demographic information on us alludes to our moral/decision-making skills so that the researcher can determine whether our reactions or intentions in certain events is the result of something dealing with the relationship or merely a personality trait. ,"Yes, they both dealt with our partner/relationship.","I would say no. Or, not entirely. It, of course, got me considering what I want in a relationship, what I want for me and my partner, and why I am in my current relationship, but I do not feel this wholly influenced my answers on the main study. ",I'm not sure if everyone did as they were already at the separated computer stations. I assume we were all given the same prompts. ,1,1,2,PAIR lab,,,,0
R_cwfk6MIvOUvpEvb,Default Response Set,9/3/2015 12:50,9/3/2015 13:38,1,,,,,,44,1,1,1,1,7,3,1,2,1,0,8,0,0,8,0,8,1,6,4,0,2,3,8,4,7,8,0,0,2,0,6,5,0,7,0,0,8,0,3,7,8,8,0,6,8,0,8,2,6,8,0,1,1,8,8,8,0,8,8,8,3,4,5,6,4,5,5,2,1,5,3,2,4,2,5,3,3,4,5,6,3,2,4,3,3,5,4,5,2,6,3,5,6,4,5,4,6,6,2,2,2,,19,3,,1,4,,0,6,1,28,1,1,1,Some of the questions seemed random? As if they didn't fit within the study.,To evaluate the seriousness of the relationship.,To examine how women react to certain negative situations in relationships.,"I would think so. Some of the questions were similar. Like how long we could see ourselves with this person, or if were ""linked"".","Maybe, after completing the pilot study (which were all positive) questions, I felt more generous or gracious when presented with the negative situations in the main study. ",I was told everyone received the same writing prompts.,1,1,1,PAIR lab,,,,2
R_d6WtBjtW9TrWakl,Default Response Set,9/3/2015 12:50,9/3/2015 13:39,1,,,,,,45,1,1,1,0,8,6,2,8,0,1,8,3,8,8,8,8,3,8,8,1,0,8,7,6,3,8,6,7,0,8,8,8,0,8,0,0,8,8,0,8,8,8,0,3,8,0,8,0,8,8,0,1,1,8,8,8,0,8,8,8,5,5,3,7,4,5,7,2,6,7,4,4,4,7,6,2,6,6,4,6,7,1,7,1,2,4,6,1,7,7,7,2,7,1,7,2,7,1,7,6,2,,26,4,,1,6,domestic partnership,0,7,1,31,1,1,1,the paper study beforehand,to get participants in the mindset of their relationship,to determine how/if partners in relationships use appropriate (healthy) conflict resolution strategies,they were both about my current relationship/partner,it influenced my thinking in a positive light toward my partner,"to my knowledge, yes",1,1,1,PAIR lab,,,,1
R_6nj6keXHy3gyT3L,Default Response Set,9/3/2015 14:43,9/3/2015 15:10,1,,,,,,46,1,1,1,0,8,6,1,2,0,0,6,0,8,5,2,5,0,4,3,0,3,1,4,3,2,0,6,2,3,0,8,4,2,3,1,1,8,2,8,6,6,6,0,1,5,0,7,1,0,8,0,1,1,8,8,8,1,8,8,8,4,3,4,4,5,7,2,3,4,6,3,3,5,7,4,1,3,6,7,6,3,6,7,3,3,4,6,7,1,2,1,3,6,2,3,7,6,6,4,5,2,,20,3,,1,5,,2,5,1,17,1,1,1,No,to think about why I'm with my partner,to understand how partners react to certain situations in a relationship,yes; they both make the participant really think about their relationship,it put me in a good mood before playing out all of those horrible scenarios in my head which neutralized my train of thought,I was the only one for this study,1,1,1,PAIR lab,,,,2
R_24unkJgTav8qVM1,Default Response Set,9/4/2015 9:28,9/4/2015 9:54,1,,,,,,47,1,1,1,0,0,4,0,0,0,0,7,0,7,0,0,7,0,7,0,0,0,6,8,0,0,0,0,8,0,8,2,8,0,0,0,0,0,4,0,8,8,8,0,0,8,0,8,0,8,8,0,1,1,8,8,8,0,8,8,8,2,5,7,2,7,7,1,4,7,1,7,7,7,1,4,1,7,5,7,7,7,7,7,1,1,1,7,7,1,7,7,1,7,4,7,5,7,7,2,6,1,,22,4,,1,6,dating for marriage,0,10,1,12,1,1,1,I want to know the end results ,in depth view of the seriousness of the relationship  / ,doing different situations is the best to test the relationship at least for one partner .,yes both were talking about relationship,no.,i wouldnt know if everyone received the same prompts  / ,1,1,1,PAIR Lab,,,,0
R_erjza9jprli5f25,Default Response Set,9/4/2015 10:23,9/4/2015 10:55,1,,,,,,48,1,1,1,1,4,3,1,2,2,2,3,0,0,0,7,8,2,4,3,3,0,1,1,1,4,3,0,0,8,0,8,4,0,4,0,0,0,0,8,8,8,8,0,8,5,0,4,8,0,7,0,1,1,8,8,8,0,8,8,8,1,2,3,6,4,5,2,2,2,6,5,2,5,1,4,2,2,4,3,4,3,3,7,6,2,4,7,5,2,7,3,6,6,3,7,6,7,6,3,4,2,,20,3,,1,6,Dating and living together,1,8,1,31,1,1,1,"Not really, though some of the questions kind of threw me off.",To get a background done on what I think of my partner.,To see what people in relationships would do in different situations.,"Yes, for they each had to do with how we felt about our partners and the situations we might feel if we were in them with them.",No.,"I believe we did, but not sure. We are in our own cubicles.",1,1,2,PAIR Lab,,,,0
R_1z52fVMwmQbcabP,Default Response Set,9/4/2015 10:26,9/4/2015 10:55,1,,,,,,49,1,1,1,2,7,4,0,6,0,1,8,2,5,8,6,8,3,6,2,0,6,6,8,2,0,7,0,5,2,6,7,5,0,6,1,2,6,7,3,7,8,7,0,3,7,0,7,0,6,8,0,1,1,8,7,7,1,7,8,7,6,2,4,3,6,5,2,3,6,4,4,2,3,5,4,2,3,4,3,5,2,6,5,2,1,6,6,2,4,2,3,5,6,4,5,3,3,3,4,4,2,,22,3,,1,4,,6,10,1,29,1,1,1,"No, it was all straight forward",To make me think about how I view my partner,To assess how I would react in a hypothetical situation with my partner,"Yes, the pilot was to get me to think of my partner and his habits, the second was to use the info from the first when thinking of how I would react in each situation","Slightly, it got me thinking about how I view my partner and how I view my relationship overall, however when I was answering the second part, I was only thinking of how I would react",I'm not sure,1,1,2,PAIR Lab,,,,2
R_b2AhHsqvJngpdkN,Default Response Set,9/7/2015 9:25,9/7/2015 9:53,1,,,,,,50,1,1,1,6,7,6,3,4,1,4,7,1,3,5,5,7,5,5,4,1,7,6,4,4,3,2,5,4,6,4,6,4,1,7,4,3,5,5,4,7,7,6,2,2,2,0,4,6,5,6,1,1,1,8,7,8,3,7,7,7,6,4,4,6,4,7,5,3,6,5,6,4,1,6,4,3,5,5,6,2,3,4,4,1,3,2,6,3,1,4,6,1,7,2,6,6,1,3,6,1,2,,19,2,,1,4,,1,2,1,28,1,1,1,Not really. I know what the research is trying to do and so I'm trying to give them my best answers. ,It was to prep mind thoughts into thinking about my partner and I so I can be more bias of my partner and his good sides rather than just think about the negative things. ,"To see if the pilot study would work and see if my answers are more ""gentle"" since the pilot study focused on the good qualities of my partner. ",Yes they were because they were both talking about relationship and having a significant other. ,"No it did not. Regardless of having his good qualities or bad qualities, I still tried and answer them as honest because no one is perfect. ","I do not know but if the prompts did differ, they would have questions that either focused on the good qualities of a partner or the bad ones and see if that influences your answers for the main study. ",1,1,1,PAIR Lab,,,,2
R_243CjxmAwfmfLY9,Default Response Set,9/8/2015 10:14,9/8/2015 11:03,1,,,,,,52,1,1,1,1,8,1,0,6,1,2,5,3,8,0,0,2,3,1,5,2,1,1,7,4,0,6,0,0,8,0,8,6,1,1,0,3,5,1,7,3,5,5,1,4,2,3,3,6,0,4,0,1,1,7,6,8,1,5,7,6,3,4,3,6,4,6,5,5,3,6,2,6,1,3,3,4,3,5,5,4,6,2,6,3,5,1,6,4,2,3,6,1,7,2,7,5,6,5,4,5,1,,22,4,,1,3,,1,8,1,15,1,1,1,Part where the question asks about how exclusive my relationship is. / I'm  completely against cheating and I believe most of the relationships are exclusive as neither one date anybody else beside their partner. (or should be),Get me to really think about my relationship and to think in my partner's point of view.,To see how I deal with common issues associated with romantic relationship such as cheating. I think the main purpose was to study my personality trait and expect to find out about tendency of how people with this personality trait would react to certain situation in romantic relationship,"Yes,  / It's about my description of my partner and how I would react/see my romantic relationship.",I don't think so.,I don't know if other one received the same writing prompts,1,1,2,PAIR Lab,,,,0
R_eICB2oAKQWgYSnb,Default Response Set,9/8/2015 10:14,9/8/2015 11:04,1,,,,,,51,1,1,1,0,7,8,0,5,0,2,8,0,6,8,8,8,5,7,3,0,3,7,3,2,4,8,0,7,2,5,5,7,0,8,0,0,4,3,1,2,8,8,0,6,8,0,6,1,0,2,0,1,1,8,8,8,0,8,8,8,6,7,2,5,4,6,3,7,7,6,3,2,1,7,7,2,5,6,2,6,6,1,5,1,3,6,4,2,5,5,7,1,7,1,7,3,4,5,6,4,2,,25,4,,1,6,living together for 2 years,2,6,1,31,1,1,1,"No, but it was hard to imagine my partner doing any of those things. I would assume he was beyond drunk or some external reason for doing bad things like that.",To get an assessment of the relationship from one side?,To asses a common relationship and their hypothetical situations.,"They both involved me thinking about my relationship, but they were asking different kinds of questions. The Pilot made me think about myself (which was harder) and I can read him like a book so the online questionnaire was a little easier.","yes,i did. / I don't think so because I know my partner very well and I know exactly how we handle situations. I whine, he apologizes, I apologize for whining and then we hug it out. (we never fight)","I am not sure, I didn't see the other participants paper. I assume he received the same one, but the questions did seem like they were directed towards a girl.",1,1,2,PAIR Lab,,,,1
R_4GxePGcGxdopCXr,Default Response Set,9/8/2015 13:37,9/8/2015 14:17,1,,,,,,53,1,1,1,8,8,8,1,1,0,0,8,0,1,8,3,8,1,8,2,0,0,8,8,4,1,8,0,8,0,4,6,4,0,6,0,0,3,8,0,8,8,8,0,8,8,0,8,0,1,8,0,1,1,8,8,8,0,8,8,8,5,2,4,6,2,1,3,7,7,5,2,2,6,1,5,2,2,6,7,1,1,7,1,1,1,7,3,4,4,7,1,7,5,3,6,7,7,7,1,3,2,,21,4,,1,4,,4,8,1,10,2,1,1,nothing,"to take information on the current relationship you are in, and hypothetical situations that could apply",to collect the info on my relationship with my partner,they both are about my personal relationships,no,"I don't know, I didn't see  the other peoples papers",1,1,1,PAIR lab,,,,0
R_0vmfjJBl7x7YKJ7,Default Response Set,9/8/2015 13:37,9/8/2015 14:18,1,,,,,,54,1,1,1,0,4,5,0,0,0,0,6,8,8,0,0,8,3,3,1,0,4,0,8,1,0,0,0,0,8,0,4,5,0,0,0,0,4,3,0,7,7,0,0,5,5,0,4,3,0,4,0,1,1,8,8,8,0,7,8,8,5,1,3,4,7,3,2,6,5,6,4,1,7,6,4,5,5,6,7,1,2,5,3,1,3,4,1,3,1,7,1,1,7,7,7,1,1,7,3,7,2,,21,4,,1,4,,0,5,1,4,2,1,1,The speed limit question would possibly make me biased in the way i would answer other questions. But I kept myself in check,The purpose was to verify what a partner views of the most value in a relationship and the future involved,The purpose was to figure out the relationship dynamics from the participants perspective,They both had to do with the views of the participant regarding the current relationship,"No, not really. If it did, it was slightly because you have more detail coming into it",I believe they did,1,1,1,PAIR lab,,,,0
R_1dAmdOxKN2hIc0c,Default Response Set,9/9/2015 9:49,9/9/2015 10:51,1,,,,,,55,1,1,1,1,8,2,1,3,3,4,6,3,5,8,2,7,4,6,8,1,4,3,6,5,5,5,1,3,8,2,8,5,2,8,1,1,3,4,8,3,8,8,1,3,3,1,5,3,7,8,1,1,1,8,8,8,0,8,8,8,5,5,2,6,3,6,2,5,5,7,1,1,6,2,3,7,4,6,4,6,2,4,4,2,4,5,7,3,2,3,2,2,7,6,7,6,5,7,4,3,2,,19,3,,1,4,,2,3,1,3,2,1,1,No,To determine the most common answers given about various questions regarding relationships and participants' partners.,To asses the personality traits of individuals and how their personal traits affected their perceptions of their relationships or relationships in general.,"Yes, one was to asses what type of person the participant was and one was to asses the actions and attitudes/behaviors of that person in relationships.",Not really,They probably did.,1,1,2,JO 2.221 HK,,,,0
R_1GBRP63XhSdqLAB,Default Response Set,9/9/2015 10:52,9/9/2015 11:29,1,,,,,,56,1,1,1,0,8,4,0,1,0,1,5,0,2,8,4,6,2,6,1,0,0,5,6,5,3,5,0,4,0,4,3,4,1,4,1,0,0,2,0,5,5,5,0,0,0,0,6,0,0,4,0,1,1,8,8,6,2,7,7,7,3,3,4,4,3,4,5,1,7,4,6,3,5,3,3,2,4,3,5,5,2,5,2,6,2,6,6,4,2,2,1,3,5,2,2,6,5,2,5,6,2,,21,4,,1,4,,0,7,1,28,1,1,1,"Yes, there were random questions not pertaining to dating such as those regarding the speed limit, and if i claim certain items in customs. ",gather answers on your opinions regarding your partner and your dependency on them. ,the purpose was to gather information of reactions in hypothetical situatinos,"yes, the two studies were both regarding realtionships","no, the pilot study did not influence my response on the main study","there could be multiple of questions that could've been asked regarding your opinions on your partner. it may not have all been positive questions and some may have asked what it is that we disliked about our partner, and things we are dependent on our partners for. ",1,1,2,HK JO 2.221,,,,2
R_u4IqPF8GQBfkv0l,Default Response Set,9/10/2015 9:51,9/10/2015 10:30,1,,,,,,57,1,1,1,4,7,5,0,7,0,0,8,3,6,2,1,8,4,3,4,3,4,4,4,3,0,8,0,4,4,0,5,4,0,7,1,0,4,4,3,5,6,7,1,7,5,0,7,3,7,8,0,1,1,8,8,8,1,4,4,4,4,3,7,6,4,7,5,5,7,5,4,6,1,4,5,2,6,6,6,7,5,4,5,1,6,4,6,6,1,6,1,1,7,4,7,4,7,4,6,5,2,,22,4,,1,3,,4,1,1,25,1,1,1,None,To describe my relationship with my partner. It made me really think about how my feelings towards him.,How I would react to a certain situation that would involve my partner. It put things in a different perspective.,Yes. It had to do with my relationship with my boyfriend.,"Yes, I spoke kindly and highly of my partner on the paper because it made me think about his good qualities. When asked the questions on the computer the scenarios were upsetting and I had to take into consideration that I have a good boyfriend overall and that helped me decide on how I'd react to each situation.",I'm not sure.,1,1,1,JO 2.221 HK,,,,2
R_1HbdCOSfBgc2CON,Default Response Set,9/10/2015 12:42,9/10/2015 13:34,1,,,,,,58,1,1,1,2,8,4,0,0,0,6,6,0,8,0,0,8,3,0,7,0,8,0,1,0,0,5,7,0,8,1,8,2,1,1,3,8,0,0,7,8,1,2,0,5,2,0,0,3,0,0,0,1,1,8,8,8,0,8,8,8,6,4,6,2,5,7,5,4,2,7,7,2,7,2,5,6,7,4,5,1,7,4,1,5,1,3,6,6,7,1,1,1,7,7,6,5,1,7,1,2,2,,18,1,,1,4,,1,3,1,27,1,1,1,Nothing seemed strange to me about the study,"The purpose of the pilot study was to understand me in the relationship, i think.",The purpose of the main study was to see how i would answer hypothetical situations.,"Yes, they were both regrading to me relationship.",No,I do not know. ,1,1,2,PAIR lab,,,,1
R_6PeR7iRgTMqvdE9,Default Response Set,9/11/2015 10:23,9/11/2015 11:16,1,,,,,,59,1,1,1,3,6,5,1,3,1,5,6,1,6,5,1,6,2,5,7,2,4,5,6,5,3,6,1,4,3,1,6,5,2,6,1,3,2,5,5,4,5,7,1,3,6,2,7,2,5,6,1,1,1,7,7,8,1,7,8,8,5,3,2,2,5,5,3,6,3,5,3,2,6,6,5,3,5,6,2,4,4,3,2,1,2,6,5,3,2,4,2,3,4,6,5,3,1,5,2,3,2,,18,2,,1,4,,2,10,1,30,1,1,1,No,To get me to think about my relationship,To ask me how I felt about hypothetical situations in my current relationship,Get me to think about the traits of my partner and our relationship when answering the questions,"Yes, I think it got me to think about our relationship more in depth and the flaws of my partner","Some people may have gotten completely unrelated prompts, positive prompts, and negative prompts",1,1,2,PAIR Lab,,,,2
R_eFAwBZ2ysqT9zk9,Default Response Set,9/11/2015 10:25,9/11/2015 11:16,1,,,,,,60,1,1,1,0,7,0,0,0,0,0,8,0,4,6,0,3,0,2,1,0,3,0,7,2,0,0,0,1,0,3,6,0,0,7,0,0,2,6,0,8,8,8,0,0,6,0,8,0,0,6,0,1,1,8,8,8,0,8,8,8,4,2,4,1,7,2,3,1,4,6,1,7,5,3,5,1,4,5,6,5,3,1,4,1,2,5,7,1,2,7,4,2,7,2,7,7,6,7,1,4,2,,22,4,,1,4,,1,4,1,27,1,1,1,"None of the hypothetical relationship questions seemed strange to me. Some of the questions about my personality or past decisions I made worked on the agree completely - don't agree scale. However I thought some of the questions would have been better if there was a timeline specification (""Have you done these in the last 6 months"") or if there was some type of context or follow up (""Have you ever done this"" followed by ""Have you done this recently"")","To me, the purpose of the pilot study was to gather information on how I view my relationship with my partner and how I act on my own or differ from my partner,","To me, the purpose of the study was to get information on how I would react personally to the hypothetical situations involving my partner. The other part was to gain information about myself in order to see why I would react in those ways with my partner, based on how I would react / have reacted to other situations.",Yes I thought they were directly related. Answering how I am with and without my partner (on the paper questionnaire) is helpful when seeing my answers on how I would react in certain situations. ,No it did not influence my responses.,I think everyone received the same writing prompts based on how well the paper study and computer study interact with one another.,1,1,2,PAIR Lab,,,,2
R_0fG8CHr1tpvYA8B,Default Response Set,9/14/2015 11:24,9/14/2015 12:07,1,,,,,,61,1,1,1,0,1,5,3,7,1,0,8,0,6,3,2,7,4,2,3,0,3,7,6,0,6,8,0,3,1,6,6,8,5,8,0,0,6,5,1,5,8,6,1,0,0,0,7,2,8,8,0,1,1,8,8,8,0,8,8,8,5,7,2,6,1,7,3,1,3,1,2,1,2,6,3,4,4,2,4,6,6,3,6,1,6,4,3,5,1,6,6,1,3,2,6,4,6,6,6,6,2,,24,4,,1,4,,1,6,1,15,1,1,1,Just wondered about how my personality affects my relationship and if there are studies I could look at to work on myself but that was just white noise while I was answering.,To help out a colleague of the research administrator.,To gain insight into my relationship.,They were both about my relationship.,"I wouldn't say so, no.",I don't know as I did not see their papers.,1,1,2,PAIR Lab,,,,0
R_2u7YQNxDbSl9Itn,Default Response Set,9/14/2015 11:24,9/14/2015 12:09,1,,,,,,62,1,1,1,0,8,7,0,1,0,0,8,0,0,7,8,8,3,7,2,0,4,7,7,4,0,8,0,2,1,3,7,8,0,8,0,0,4,6,0,8,8,8,0,0,0,0,8,4,8,8,0,1,1,8,8,8,0,8,8,8,4,5,3,6,6,7,1,7,1,7,1,7,7,7,4,2,6,7,7,7,2,6,1,1,1,6,7,1,1,7,1,6,4,7,7,4,1,7,5,4,2,,21,4,,1,4,,1,1,1,28,1,1,1,Why did you ask me about driving the speed limit?,The purpose of the study was to see what type of relationship we are in and what level relationship as well.,The purpose of the main study was to see how we view our relationship and how we would respond to events that happened to us during our relationship.,"Yes, they both want to know what level/type of relationship we are in and what is important to us in our relationship. ","Yes, because describing how I feel about my partner makes me extremely happy, but the answers were completely honest and true. ",We did not see the others writing prompts. ,1,1,1,PAIR Lab,,,,0
R_7U0b8Ai1z3yrMqx,Default Response Set,9/14/2015 11:24,9/14/2015 12:09,1,,,,,,63,1,1,1,0,4,6,0,0,2,2,6,5,7,0,0,6,8,0,4,3,7,1,0,4,5,6,0,0,5,5,8,3,0,1,3,0,1,7,1,7,6,2,0,3,0,0,1,8,0,4,0,1,1,8,8,8,2,4,7,8,7,4,4,7,4,7,7,4,4,7,4,1,1,4,4,4,6,6,7,7,4,3,6,1,6,3,7,1,7,3,7,1,7,1,7,4,7,1,7,1,2,,25,4,,1,4,,0,10,1,10,1,1,1,No,To describe the relationship that I am in.,"To see how I would react to certain situations that may come up, or have come up, in my relationship.","Yes, I could imagine that it could be to see if I have a positive view of my relationship, it could influence how I react in certain situations and vise versa if I had a negative view.",Not that I am aware of,"Yes, I would assume so",1,1,1,PAIR Lab,,,,1
R_9FZ77XrloUtCW1f,Default Response Set,9/14/2015 11:24,9/14/2015 12:10,1,,,,,,64,1,1,1,0,3,6,1,1,0,0,6,0,7,2,2,3,1,3,5,0,2,2,7,5,4,7,1,2,0,0,6,2,0,3,0,0,1,6,3,7,6,6,0,4,5,0,6,5,3,6,0,1,1,7,7,8,2,6,4,6,3,5,2,6,2,5,2,3,2,7,1,5,5,4,4,2,5,4,4,5,2,3,3,1,1,2,3,3,2,5,1,2,6,2,7,5,1,5,4,4,2,,19,2,,1,4,,1,3,1,25,1,1,1,Some of the ethical questions towards the end seemed strange and unrelated to the study.,"It seemed the purpose of the pilot study was to determine my cause for being in the relationship I am in, and what is driving that relationship.","The main study on the computer was aimed more at what would drive me away from my relationship, the opposite of the pilot study. ","Yes they were related. As I mentioned in the previous questions, the first study was asking me why I'm choosing to be in this relationship and how committed I am. In the second study, the questions were aimed at negative situations that might deter me from being in the relationship I just defended with the first questionnaire. ","It influenced me slightly, because the first study made me think about all the good things about being with my partner. It made me realize why I want to be with him, so when I thought about the pilot study while I was answering the main study, I would think back to that and remember what is important in my relationship.","I do not know, but each prompt may have been trying to make us think in certain ways. For example, if the first study was asking me what traits I do not like about my partner, I would be going into the main study with negative thoughts in my head. I do not know if the prompts were different, but as I said, my guess is that each question was trying to either positively or negatively impact our feelings towards our partner right before we have to decide whether or not we stay together in the future.",1,1,1,PAIR Lab,,,,2
