V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q1.1,Q1.2,Q1.3,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.3_1,Q2.3_2,Q2.3_3,Q2.3_10,Q2.4_1,Q2.4_2,Q2.4_3,Q2.4_4,Q2.5_1,Q2.5_2,Q2.5_3,Q2.5_4,Q2.6_1,Q2.6_2,Q2.6_3,Q2.6_4,Q2.7_1,Q2.7_2,Q2.7_3,Q2.7_4,Q2.8_1,Q2.8_2,Q2.8_3,Q2.8_4,Q2.9_1,Q2.9_2,Q2.9_3,Q2.9_4,Q2.10_1,Q2.10_2,Q2.10_3,Q2.10_4,Q2.11_1,Q2.11_2,Q2.11_3,Q2.11_4,Q2.12_1,Q2.12_2,Q2.12_3,Q2.12_4,Q2.13_1,Q2.13_2,Q2.13_3,Q2.13_4,Q3.1,Q3.2,Q3.3_1,Q3.3_2,Q3.3_3,Q3.3_4,Q3.3_5,Q3.3_6,Q3.3_7,Q4.1_1,Q4.1_2,Q4.1_3,Q4.1_4,Q4.1_5,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.2_5,Q4.3_1,Q4.3_2,Q4.3_3,Q4.3_4,Q4.3_5,Q4.4_1,Q4.4_2,Q4.4_3,Q4.4_4,Q4.4_5,Q4.5_1,Q4.5_2,Q4.5_3,Q4.5_4,Q4.5_5,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q4.6_5,Q4.7_1,Q4.7_2,Q4.7_3,Q4.7_4,Q4.7_5,Q4.8_1,Q4.8_2,Q4.8_3,Q4.8_4,Q4.8_5,Q5.1,Q5.1_TEXT,Q5.2,Q5.3,Q5.3_TEXT,Q5.4,Q5.5,Q5.5_TEXT,Q5.6,Q5.7,Q5.8,Q5.9,Q5.10,Q6.1,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7,Q6.8,Q6.9,Q51,Q7.1,Q7.2,LocationLatitude,LocationLongitude,LocationAccuracy,Exclude
R_24Cp6lBFBqI5puA,Default Response Set,Anonymous,,,202.161.57.226,0,14/9/2015 15:43,14/9/2015 15:54,1,F006,1,1,1,5,8,5,0,0,0,4,6,0,4,4,5,6,4,6,4,3,3,6,6,4,4,5,0,4,2,2,4,4,2,4,1,0,2,2,2,4,4,4,1,4,4,2,6,4,4,6,1,1,1,7,7,7,1,7,7,7,2,2,3,4,4,4,4,2,6,4,4,4,6,2,4,2,4,4,6,4,4,4,3,4,4,2,4,4,2,2,1,6,4,4,4,4,4,4,2,3,2,,21,4,,1,3,,2,3,1,12,2,1,1,no nothing that i was doubting,My perspective on my relationship,Things about my relationships that will affect my decisions and thoughts,yes. both were discussing about relationships,No. the questions did not overlap or affect my thinking for the subsequent study,Yes all were the same ,1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_2YyzMJ9gIIAQoPi,Default Response Set,Anonymous,,,202.161.57.226,0,14/9/2015 15:43,14/9/2015 15:55,1,F007,1,1,1,1,6,3,0,1,0,0,6,0,6,5,0,7,0,1,1,0,0,1,6,6,0,2,0,0,0,4,8,7,0,0,0,0,1,4,1,5,8,5,0,6,6,0,1,3,0,7,0,1,1,8,8,8,0,8,8,8,4,7,4,6,5,4,2,4,6,6,2,4,4,3,5,2,5,4,4,4,7,3,2,7,1,4,5,4,1,2,5,2,4,2,6,3,6,7,6,2,2,,20,3,,1,4,,0,4,1,2,2,1,1,No,"Find out about people's attitudes, values and preferences across a wide range of social domains",Find out about the attitudes and values of people currently in a relationship,"Yes, they both had questions relating to the participant's current relationship","Yes, Answering the questions in the pilot study made me think more deeply about my relationship, which helped me answer the questions of the main study",Same writing prompts,1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_1mf4rwfS2FvWDlK,Default Response Set,Anonymous,,,202.161.57.226,0,14/9/2015 16:41,14/9/2015 16:55,1,F010,1,1,1,4,7,3,4,1,0,2,8,0,3,6,1,8,5,8,7,5,5,2,3,0,4,7,4,4,2,1,5,4,1,7,0,0,4,2,6,5,7,7,0,6,7,1,8,3,7,8,0,1,1,8,8,8,0,8,8,8,4,2,4,6,6,4,6,5,4,5,2,6,7,6,4,2,4,6,2,1,4,2,6,1,5,6,6,3,5,7,1,2,1,2,5,1,5,7,5,2,2,,20,1,,1,4,,2,4,1,8,2,1,1,"Some questions were rather puzzling like for example, how does the question on littering on the street relate to the study?",To better understand the purpose behind relationships and whether they last.,To investigate the types of reactions people will feel when trust in their partner is being challenged.,Yes. My reactions to the scenario-based questions was a reflection of whether my actions reflected my view of my relationship and whether it would last given the many challenges that I might face with my partner. ,No.,Yes,1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_3Iat5TN3HmxsDPt,Default Response Set,Anonymous,,,202.161.43.165,0,14/9/2015 17:41,14/9/2015 18:01,1,M004,1,1,1,2,7,6,2,2,4,6,2,8,8,0,4,2,6,6,2,2,2,5,5,6,1,6,0,3,6,5,6,7,2,3,2,2,3,7,5,7,6,7,1,6,6,2,3,6,2,6,1,1,1,4,6,4,2,5,4,4,3,6,7,5,5,5,3,3,6,7,2,6,7,5,6,3,6,1,7,3,7,3,7,1,3,2,5,2,6,2,4,2,4,1,7,5,6,5,7,3,1,,23,3,,2,3,,0,3,4,0,2,1,1,No,"Questions to establish current relationship situation, although questions asked pertained more towards what I thought of my partner, and how am I independent from her.","As mentioned above, I would speculate that a corelation between the alignment of an individual with regards to honesty and rule-adherence, and reactions towards negative behavior in a relationship, is being observed.",i'm not sure,No,"Yes, questions were the same.",1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_3NvNBuNvnkCg60b,Default Response Set,Anonymous,,,202.161.57.226,0,14/9/2015 17:42,14/9/2015 17:56,1,F012,1,1,1,1,6,4,0,0,0,0,3,0,7,1,0,6,1,1,5,1,1,4,4,4,1,4,0,0,3,0,5,5,0,3,0,2,4,1,4,6,6,6,0,3,4,0,4,3,1,3,0,1,1,8,8,8,0,8,8,8,3,2,5,4,4,2,3,1,4,2,3,3,4,3,5,2,3,2,5,2,2,4,3,2,2,3,4,3,2,5,1,2,2,6,3,7,5,7,3,4,2,,21,1,,1,4,,2,4,1,20,1,1,1,"I was wondering if the study was about  what I perceived my relationship is, is actually exactly what it is.",To know more about my relationship and what kind of person my partner is.,To know if I am truthful in my relationship.,"Yes. I was asked how I think my partner was and how i portray my relationship to be and on the other hand, I was also asked if I lie/cheat often. I guess the study is trying to guess if I was telling the truth about my relationship. ","Yes, to a certain extent it did. Although I'm not sure how.",Yes. ,1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_2YuoT3V30LoJ2WE,Default Response Set,Anonymous,,,202.161.43.165,0,14/9/2015 17:42,14/9/2015 17:55,1,F011,1,1,1,6,5,1,2,0,6,8,6,5,8,5,1,8,6,3,6,7,6,1,5,2,1,7,1,4,8,1,8,6,5,1,7,6,8,0,7,8,8,6,7,4,4,5,3,4,8,8,2,1,1,8,8,8,1,8,8,8,2,5,6,4,5,7,7,2,7,7,7,5,2,7,5,6,6,6,7,5,7,2,5,1,2,5,7,2,2,2,7,2,1,1,2,2,7,2,6,3,2,,20,2,,1,4,,2,8,1,21,1,1,1,Why is the study all about negative behaviour?,Getting to know the attitudes of people in relationships with regards to their partners? ,To find out if personality affects behaviour in relationships.,No.,no. ,Yes,1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_tVAzmhc2NMuaAg1,Default Response Set,Anonymous,,,202.161.57.226,0,14/9/2015 17:42,14/9/2015 18:01,1,M005,1,1,1,6,3,3,5,2,7,8,8,6,8,0,2,7,6,7,8,7,3,4,3,5,6,7,1,8,3,0,5,6,3,2,1,2,4,8,5,3,3,7,2,3,8,2,7,0,1,7,2,1,1,8,7,7,1,7,8,8,5,6,6,5,3,6,4,1,3,4,2,2,1,7,6,3,5,4,6,5,6,2,5,1,6,2,6,2,3,4,5,1,6,1,7,2,6,1,3,4,1,,21,3,,1,4,,4,0,1,1,2,1,1,"Hmm... I'm not sure, but some of the questions were really provocative, in the way that I actually started to imagine my partner doing some of the things that I read. But later I remembered that these were all just hypotheticals.",Not really sure. Maybe to remember my relationship carefully before I answered questions regarding it.,"Just testing relationships and how people react to certain situations. Some react by ""getting even"", others by harshly confronting the partners, and still others by talking it out.","Yes. The pilot study served to remind us about some aspects of the relationship, I think","Yes, it made me think about my girl",Yes.,1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_1K0CLQEX0WqPXGx,Default Response Set,Anonymous,,,202.161.43.165,0,14/9/2015 17:44,14/9/2015 18:00,1,M006,1,1,1,3,6,5,5,3,2,2,5,0,6,6,6,2,2,5,3,2,2,5,4,6,2,6,2,4,2,4,6,7,1,2,1,2,4,3,4,4,5,5,1,2,2,2,5,2,2,5,1,1,1,7,7,6,1,7,7,7,4,4,3,5,4,5,2,2,5,4,2,5,5,5,2,3,3,6,6,6,5,3,4,5,4,3,6,6,3,6,3,5,3,5,5,4,5,5,5,3,1,,23,4,,1,4,,0,9,1,20,2,1,1,No.,To make me think about my relationship,To test if the pilot study had an effect on the participants' reactions towards the partners' undesirable behaviours.,No.,No.,Yes.,1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_9MmqwMYrkPwvYdn,Default Response Set,Anonymous,,,202.161.57.226,0,14/9/2015 17:44,14/9/2015 18:00,1,M003,1,1,1,4,6,7,5,1,3,2,5,4,1,0,0,5,6,2,7,3,2,2,5,7,1,7,0,2,6,1,8,3,5,3,1,5,1,5,8,7,8,6,1,6,5,5,2,8,5,3,5,1,1,8,8,8,2,8,8,8,5,6,4,3,2,6,2,3,5,6,5,3,6,3,4,3,4,6,6,4,6,2,4,1,6,3,5,3,1,3,2,2,4,1,7,6,2,1,5,5,1,,21,1,,1,4,,1,5,1,21,1,1,1,"I wondered what the personal history, such as disposition to illegal actions etc, had to do with the study, perhaps to provide a sort of character classification to examine relationship inclinations?","To determine what are the characteristics of a partner and relationship that inspire commitment, or present attraction in the first place.","To provide a link between a person's character and morality, and their actions and attitudes in a relationship.","Yes, they both asked questions regarding aspects of commitment to a relationship and in a sense presented both ends of the spectrum, with the written one identifying traits that were for commitment, and the computer one more disposed toward the uglier side of a relationship or a person's character. ",Not really. ,Yes.,1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_3GBVYlLgDChdjHH,Default Response Set,Anonymous,,,202.161.57.226,0,14/9/2015 18:40,14/9/2015 18:51,1,F015,1,1,1,7,7,7,1,2,2,7,7,0,7,3,7,7,3,7,6,3,3,7,7,3,1,1,1,0,0,4,7,1,1,7,3,0,7,5,0,8,7,4,1,6,7,2,7,6,2,7,2,1,1,7,7,7,4,7,4,7,2,3,6,3,6,5,3,6,6,6,2,5,6,3,4,2,6,6,6,6,5,2,5,1,6,3,6,5,6,2,5,1,4,2,2,3,6,3,6,2,2,,22,3,,1,4,,1,4,1,13,1,1,1,nope,to test whether our character/behavior affects our perception in a relationship,our mentality when it comes to relationship,"yes, if you write positive things about your partner, you tend to be more understanding when it comes to describing things that your partner has done wrongly","yes, i felt more forgiving",I think so.,1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,2
R_25YDUb2EMbePUQ0,Default Response Set,Anonymous,,,202.161.57.226,0,14/9/2015 18:41,14/9/2015 18:55,1,F013,1,1,1,5,8,6,1,1,6,2,8,1,7,7,5,7,2,2,8,3,2,5,5,0,5,6,6,6,6,0,7,7,6,6,6,7,7,1,8,7,7,7,7,1,7,2,6,1,5,7,1,1,1,7,7,8,1,7,7,7,6,5,7,4,6,2,6,5,6,6,5,6,6,6,4,3,6,5,7,6,6,3,3,3,4,6,6,6,3,3,3,7,3,5,6,2,6,1,3,5,2,,21,3,,1,4,,4,10,1,10,1,1,1,Yes. I was wondering if the study was test of my loyalty to my partner and why is there research being done on this.,To retrieve some vocabulary that will benefit future questionnaires.,A test of one's personality and loyalty towards the partner?,The first study made me think more about my boyfriend,Nope.,I'm not sure.,1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_3HFYax1xDvYvXEU,Default Response Set,Anonymous,,,202.161.57.226,0,14/9/2015 18:41,14/9/2015 19:05,1,F014,1,1,1,3,6,4,1,1,0,0,8,0,6,6,3,6,2,2,4,3,2,1,6,4,5,6,0,0,6,0,7,4,0,6,0,3,5,0,0,7,8,8,1,3,5,0,6,6,3,8,0,1,1,8,8,8,0,8,8,8,5,4,1,5,4,5,4,1,4,5,5,5,6,1,2,2,5,5,4,4,3,1,1,7,1,5,1,5,1,7,5,1,1,4,6,5,1,7,1,1,2,,20,1,,1,4,,0,8,1,22,1,1,1,"Not strange just that I understand that types of relationships vary so there were some questions which I wondered if people really faced issues like such in a relationship and if so why would they stay in it,",to investigate what the nature of why people get into relationships and characteristics people look out for. ,to investigate how people in relationship would respond in different scenarios based on the purpose/duration of the relationship  ,"yes, the nature and what people look out for in a relationship may potentially affect how one reacts in certain situations and respond to their partner's actions.",No.,Yes,1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_1JQvX1yIUVbkhkX,Default Response Set,Anonymous,,,202.161.43.165,0,14/9/2015 18:41,14/9/2015 19:00,1,M007,1,1,1,3,8,6,1,2,1,0,7,0,1,3,1,6,1,2,5,1,0,2,7,6,2,8,1,2,2,0,8,4,2,2,2,4,7,7,7,7,7,7,1,6,6,1,5,3,1,7,0,1,1,7,7,5,1,4,4,4,6,6,6,3,6,6,2,6,5,5,2,3,6,1,6,2,6,2,4,2,7,2,6,1,2,5,3,4,2,4,3,2,6,2,6,2,7,6,4,6,1,,23,3,,1,3,,0,1,1,20,1,1,1,"yeah what is the purpose of asking me about my relationship? i think every relationship is unique and have different dynamics. Even for me, my past and current relationship feels quite different due to the level of maturity, stage in life etc",describing dating relationships,the attitude i adopt towards my current romantic relationship,"both about romantic relationships. otherwise, it's quite different. Paper study is more descriptive in nature.",no,Yes,1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_3hfG9TBAsVKKruC,Default Response Set,Anonymous,,,202.161.57.226,0,16/9/2015 15:12,16/9/2015 15:29,1,F017,1,1,1,6,8,2,1,1,1,5,7,0,8,0,0,7,8,5,8,7,8,1,5,7,1,8,0,0,8,0,8,1,7,7,5,6,5,2,7,7,7,7,2,7,7,2,4,7,7,7,5,1,1,8,8,8,0,8,8,8,5,5,2,6,6,6,2,3,6,7,5,5,5,3,1,5,5,6,3,7,6,2,2,6,6,6,6,2,2,6,2,3,4,2,6,6,6,6,3,2,2,,19,1,,1,4,,0,7,1,0,2,1,1,"It seems strange that there is a hypothetical situation about a partner being sexually intimate with someone else, and the questionnaire suggests that some people may be okay with it. Maybe this is only true for those who are polyamorous.",To find out more about characteristics of my partner and whether I can be independent.,"To find out more about my reactions to my partner in hypothetical situations, relating to my communication style and anger management.",They were both interested in learning about my partner and how I act around him.,The pilot study allowed me to reflect about my partner first and thus i used those reflections to answer questions in the main study.,i dont know,1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_11jdQagcAptlfHJ,Default Response Set,Anonymous,,,202.161.43.165,0,16/9/2015 15:13,16/9/2015 15:34,1,M008,1,1,1,2,3,6,2,5,1,4,8,4,2,7,4,7,5,5,6,2,5,4,7,2,3,6,0,4,8,7,8,6,0,7,1,4,6,8,7,8,7,7,0,5,8,1,6,5,1,6,1,1,1,8,7,8,1,8,8,8,5,4,3,6,7,5,4,3,6,4,5,4,5,3,6,2,6,1,4,3,5,3,6,7,2,3,6,4,6,3,7,1,3,1,7,4,7,3,3,3,1,,22,1,,1,4,,2,10,1,20,1,1,1,Even though the topic was on my partner the study had emphasized a great deal on how i felt and based everything on a majority of negative situations. ,To make one think objectifvely about the said relationshipship prior to taking the main study. ,to compare trust/commitment level against projected future or percieved stability of a relationship.,"yes, they were both on the description of the relationship and the analysis of knowing what the relationship was about in terms of measureable (descriptions) and immeasurable (feelings).",yes. it made me more objective in my decision making and thought proccess based on what i think my partner to be and how i react to what and who she is.,yes,1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_2asnfzz8DAHljm4,Default Response Set,Anonymous,,,202.161.57.226,0,16/9/2015 15:13,16/9/2015 15:33,1,F016,1,1,1,0,1,3,2,2,0,0,5,0,4,1,3,3,0,6,4,1,0,6,6,1,0,6,0,1,0,2,0,4,1,3,0,0,5,6,4,4,7,5,1,6,2,0,5,5,6,6,0,1,1,7,8,8,0,7,7,8,3,6,2,7,1,7,5,4,3,5,1,7,4,2,1,5,2,7,6,6,6,2,5,1,5,3,5,6,4,4,5,1,4,2,7,3,7,3,6,2,2,,20,2,,1,4,,1,0,1,6,1,1,1,Why there were questions about driving (assumes that all participants have driving experience),Prime participants to think about their current relationship,Gather information about how one party reacts situationally in a relationship,Yes. The first study required participants to answer qns about their relationships (like how would you feel if you break up & to think about a future with your partner) and the second study asked participants questions about situations that could possibly happen in a relationship. I think the first study primes us to think about the current state of our relationship so that we can recall similar incidents/situations as those mentioned in the second study. ,"Probably. I think the pilot study assumes that participants are in happy and committed relationships since the items within the study required us to give very positive answers about our relationship. When we're presented with averse situations in the second study (like your partner kissing or being sexually intimate with someone else) we're more likely to recall the ""positives"" of our relationship and feel more forgiving towards our partner I guess??","I'm not sure what writing prompts the other participants got but I think it's possible that other participants got writing prompts that got them to consider about the negative aspects of their relationships like maybe what's one thing they often fight about with their partner, or what characteristic of their partner annoys them the most.",1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,1
R_XS443Qko6kJnnMJ,Default Response Set,Anonymous,,,202.161.57.226,0,16/9/2015 15:14,16/9/2015 15:31,1,F018,1,1,1,1,6,6,2,0,0,1,8,0,5,0,1,8,1,3,5,1,1,6,6,5,2,7,0,1,7,1,1,6,0,6,0,1,4,2,6,8,8,8,1,4,7,0,6,6,2,7,0,1,1,8,8,8,8,8,8,8,4,4,3,2,5,7,6,2,3,5,2,4,7,5,4,1,5,5,6,3,5,3,4,1,1,4,6,5,2,6,1,2,4,5,7,6,7,6,5,3,2,,19,1,,1,4,,2,5,1,4,1,1,1,"I was wondering why the questions were slightly more personal than usual. But I understand the topic, so it wasn't that surprising either. ",To check if this relationship study can go further in depth in future.,To understand or observe trends in young relationships.,"Yes, both examined relationships.",Not very sure. It might have happened unconsciously. ,I would like to think so.,1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_82if69lxDrx5lpn,Default Response Set,Anonymous,,,202.161.57.226,0,16/9/2015 16:09,16/9/2015 16:19,1,M010,1,1,1,2,8,2,1,4,1,6,6,0,8,1,3,6,3,4,5,0,0,5,5,6,4,3,6,4,0,2,7,4,2,6,2,2,6,4,2,8,7,6,0,1,5,0,5,4,0,6,0,1,1,5,5,6,1,3,7,8,3,6,4,3,5,7,5,3,6,7,6,3,5,4,6,5,3,7,6,6,5,1,1,1,1,6,2,3,1,2,1,5,6,7,3,6,5,6,3,3,1,,22,3,,1,4,,5,6,1,6,1,1,1,It seemed interesting that there were numerous questions about my personal values and thought processes unrelated to relationships. ,I guess just to see my expectation of my partner/relationship?,Not too sure. The main goal wasn't too clear to me. ,I guess both involved thinking about an important person to us (relationship wise),No.,I think so.,1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_4IQkGUutxCjFclD,Default Response Set,Anonymous,,,202.161.57.226,0,16/9/2015 16:10,16/9/2015 16:20,1,F022,1,1,1,3,6,4,2,5,1,1,6,0,8,0,0,6,4,4,7,2,6,5,5,1,7,6,4,1,8,0,8,6,0,7,1,7,5,4,8,7,8,7,1,6,7,1,6,7,3,6,2,1,1,8,8,8,0,8,8,8,3,6,2,6,5,7,6,4,5,6,3,3,5,5,3,6,5,7,5,4,5,2,5,1,5,3,6,2,4,6,2,2,1,1,6,5,6,3,5,1,2,,20,1,,1,4,,1,5,1,25,2,1,1,Some of the questions seemed to have nothing to do with relationships,To generate structured questionnaire items for research that is currently in the planning stage.,To determine how I view my relationship,Both dealt with how I felt about my current relationship,No,I do not know.,1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_2YDh9MdpcQI4EsK,Default Response Set,Anonymous,,,202.161.43.165,0,16/9/2015 16:11,16/9/2015 16:25,1,F020,1,1,1,1,7,6,1,1,0,0,8,0,8,6,2,7,1,6,7,0,2,6,5,2,2,5,3,2,3,1,7,6,1,7,0,1,8,3,8,6,7,7,0,4,7,1,7,7,0,1,1,1,1,8,8,8,0,8,8,8,6,3,5,5,6,5,3,6,4,3,5,4,4,3,6,2,6,4,3,1,5,4,2,6,2,6,2,6,1,6,1,5,3,7,2,7,5,2,2,6,2,,19,1,,1,4,,0,2,1,26,2,1,1,The degree of attachment which indicates the possibility of either partner dating another person did come off as a strange concept.,"It is possibly to understand the determinants of strong relationship, one that will last for a long time.","To understand how one deals with the problems in a relationship, whether they talk things through or have an inclination to retaliate.","Yes, possibly related as conclusions on how people resolve problems in their relationship could be a factor in how long a relationship can be sustained",No,"Yes, everyone received the same prompts",1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_3KqiH226dXf1erf,Default Response Set,Anonymous,,,202.161.43.165,0,16/9/2015 16:11,16/9/2015 16:21,1,M009,1,1,1,4,5,2,4,5,2,6,6,3,7,2,1,2,4,2,8,3,2,2,4,1,1,7,0,6,1,6,3,7,3,5,5,0,0,7,0,5,5,5,1,1,6,1,6,6,2,3,1,1,1,7,7,7,2,7,7,7,5,3,1,6,5,6,6,4,6,7,3,6,5,6,3,2,6,6,6,6,7,5,4,1,3,3,4,2,1,1,1,5,5,1,7,6,4,5,6,2,1,,20,1,,1,4,,2,9,1,5,1,1,1,No.,To gauge reasons why we get into a relationship.,To discover how people of different temperaments and values interact in a relationship.,"Yes, both examine individuals at different points of a relationship",No.,Yes.,1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_A7MStFreRX7kAsV,Default Response Set,Anonymous,,,202.161.57.226,0,16/9/2015 16:11,16/9/2015 16:28,1,F021,1,1,1,0,8,8,0,5,0,1,7,0,3,0,0,8,1,8,2,3,2,7,7,3,1,4,1,0,6,1,8,4,0,5,0,6,7,1,8,7,7,8,0,2,6,0,8,7,3,7,0,1,1,8,8,8,0,8,8,8,4,2,2,6,6,4,3,2,4,6,6,3,6,2,6,3,5,5,5,4,2,5,6,1,1,6,6,5,1,2,7,2,6,5,4,7,4,7,4,5,2,,21,3,,1,4,,0,9,1,23,1,1,1,The parts of the study whereby i was asked about driving pass the speed limit and whether my parents punished me unfairly.,Describing how i feel towards my partner.,Finding out what type of a partner i am. Loyal or not/ my values/ how i am in a relationship. ,yes they were in terms of evaluating how i feel about my relationship. ,yes. Made be think more about my feelings towards my partner. ,yes. ,1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_0GuPdyxva1ZaI4V,Default Response Set,Anonymous,,,202.161.57.226,0,16/9/2015 16:11,16/9/2015 16:26,1,M011,1,1,1,3,5,3,0,2,5,6,1,5,5,0,1,5,4,4,5,5,1,5,2,5,0,7,0,5,3,3,5,7,1,5,1,3,1,2,5,5,5,5,3,3,5,1,6,2,5,5,2,1,1,8,7,7,1,7,7,8,6,6,5,5,4,6,6,3,6,6,4,2,6,2,6,5,5,6,5,3,5,3,5,1,5,5,5,5,5,4,1,3,3,3,6,5,6,1,5,5,1,,22,3,,1,4,,4,2,1,20,1,1,1,none,Examining the level of dependency people have on their partners.,Reactions to a partner's different forms of betrayal in a relationship.,"Yes. The more indepedenet a person is of his romantic partner, the less emotional he/she will react when faced with the partner's betrayal.",no.,yes,1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_eghpHllp9QBsMbD,Default Response Set,Anonymous,,,202.161.43.165,0,16/9/2015 16:12,16/9/2015 16:23,1,F019,1,1,1,2,5,7,0,1,0,6,8,0,4,7,8,8,5,4,7,7,0,4,4,0,0,7,0,3,0,0,6,6,0,7,0,1,4,4,5,8,8,8,2,4,7,3,8,4,4,6,1,1,1,8,7,8,0,8,6,8,4,4,2,2,7,6,4,1,7,7,5,7,7,7,7,3,6,6,6,6,7,1,4,1,1,7,7,4,6,4,5,2,1,3,2,3,7,7,4,2,2,,19,1,,2,2,,0,5,1,10,1,1,1,I was wondering about why they are asking questions about my behaviour instead of focusing on my relationship.,To know more about my ideal type of relationship or partner,More about my current relationship that I'm having with my boyfriend in mind,Yes because we are able to see how we act without our partner around and our real emotions about the relationship,No,yes,1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_2amXvr1H6ip7p5d,Default Response Set,Anonymous,,,202.161.43.165,0,25/9/2015 15:14,25/9/2015 15:28,1,F023,1,1,1,7,7,1,1,5,6,7,8,0,7,7,1,8,4,5,6,8,2,0,8,7,2,4,1,4,6,8,7,6,1,6,0,7,7,6,4,8,7,7,1,7,7,1,7,8,0,7,0,1,1,8,8,8,0,8,8,8,5,4,2,5,4,5,3,7,5,6,5,6,6,6,5,5,4,6,6,4,6,4,1,1,2,4,4,6,6,2,1,1,1,2,6,4,6,2,4,6,2,,22,4,,1,4,,4,9,1,4,2,1,1,Why were you asking questions about driving? Are these questions to check my response is valid?,Perhaps to have me think more about my relationship.,Comparing the reactions of a person in a secure relationship over the other kinds of relationships,Yes. It might make me think more about my relationship.,Nope,I am not aware that everybody else receive the same prompts as I am the only one taking the study now. ,1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
R_1FgGEhCiaKH3TdH,Default Response Set,Anonymous,,,202.161.57.226,0,25/9/2015 18:11,25/9/2015 18:27,1,F024,1,1,1,3,6,7,1,5,2,3,7,3,7,1,1,7,4,2,6,4,2,5,7,4,2,7,2,6,3,1,6,6,5,6,3,1,6,4,5,7,5,5,1,5,6,0,5,4,1,5,3,1,1,7,7,8,1,7,6,7,2,4,3,4,2,6,3,4,2,6,3,5,4,2,2,3,5,3,5,4,5,3,2,2,4,3,5,3,2,6,5,1,1,3,5,5,1,7,5,3,2,,23,4,,1,4,,1,9,1,15,2,1,1,Not really. ,I think it would be to find out what is important to me in my relationship.,To find out my reactions (i.e. how forgiving or revengeful) I am  to my partner in instances of transgressions. ,I would think so. Both asked me about my attitudes towards my current relationship. ,It made me think about my current partner in a positive way and made the importance of my current relationship salient. ,I'm not sure. Maybe some other people received different prompts e.g. think about negative factors in their current relationship. ,1,1,1,RRR - Finkel - Li,1.293106079,103.8558044,-1,1
R_2QtVQezVlpQ8yey,Default Response Set,Anonymous,,,202.161.58.48,0,25/9/2015 18:21,25/9/2015 18:37,1,F025,1,1,1,1,2,2,1,5,0,0,6,0,0,4,7,4,0,7,3,0,1,1,1,3,1,4,0,1,4,0,8,7,0,7,0,0,3,0,3,8,8,8,0,2,2,2,8,3,2,6,0,1,1,8,8,8,0,8,8,8,6,6,4,4,5,5,3,3,3,3,4,4,4,4,4,2,5,4,4,4,3,4,1,1,1,3,4,4,4,4,2,2,6,3,4,7,5,5,2,5,2,,21,3,,1,4,,3,5,1,7,1,1,1,no / ,to know how i viewed my relationshoip and partner / ,attitudes and beliefs in a relationship / ,"yes, relationship basic details / ",no,yes,1,1,2,RRR - Finkel - Li,1.293106079,103.8558044,-1,0
