V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q1.1,Q1.2,Q1.3,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.3_1,Q2.3_2,Q2.3_3,Q2.3_10,Q2.4_1,Q2.4_2,Q2.4_3,Q2.4_4,Q2.5_1,Q2.5_2,Q2.5_3,Q2.5_4,Q2.6_1,Q2.6_2,Q2.6_3,Q2.6_4,Q2.7_1,Q2.7_2,Q2.7_3,Q2.7_4,Q2.8_1,Q2.8_2,Q2.8_3,Q2.8_4,Q2.9_1,Q2.9_2,Q2.9_3,Q2.9_4,Q2.10_1,Q2.10_2,Q2.10_3,Q2.10_4,Q2.11_1,Q2.11_2,Q2.11_3,Q2.11_4,Q2.12_1,Q2.12_2,Q2.12_3,Q2.12_4,Q2.13_1,Q2.13_2,Q2.13_3,Q2.13_4,Q3.1,Q3.2,Q3.3_1,Q3.3_2,Q3.3_3,Q3.3_4,Q3.3_5,Q3.3_6,Q3.3_7,Q4.1_1,Q4.1_2,Q4.1_3,Q4.1_4,Q4.1_5,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.2_5,Q4.3_1,Q4.3_2,Q4.3_3,Q4.3_4,Q4.3_5,Q4.4_1,Q4.4_2,Q4.4_3,Q4.4_4,Q4.4_5,Q4.5_1,Q4.5_2,Q4.5_3,Q4.5_4,Q4.5_5,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q4.6_5,Q4.7_1,Q4.7_2,Q4.7_3,Q4.7_4,Q4.7_5,Q4.8_1,Q4.8_2,Q4.8_3,Q4.8_4,Q4.8_5,Q5.1,Q5.1_TEXT,Q5.2,Q5.3,Q5.3_TEXT,Q5.4,Q5.5,Q5.5_TEXT,Q5.6,Q5.7,Q5.8,Q5.9,Q5.10,Q6.1,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7,Q6.8,Q6.9,Q51,Q7.1,Q7.2,LocationLatitude,LocationLongitude,LocationAccuracy,Exclude
R_VL9BE51vphWs7IJ,Default Response Set,Anonymous,,,128.111.112.21,0,1/15/2016 12:50,1/15/2016 13:47,1,10,1,1,1,0,7,7,0,4,0,1,8,0,5,7,0,7,1,6,2,0,0,8,5,5,0,6,0,1,0,0,4,4,0,6,2,0,4,2,3,8,7,7,0,1,6,0,6,1,1,5,0,1,1,8,8,8,0,8,8,8,7,3,5,3,5,5,6,3,4,2,7,2,4,2,6,2,6,6,6,2,2,5,2,2,1,7,6,7,1,1,1,7,7,7,2,7,1,7,1,4,2,,19,2,,1,4,,1,0,1,31,1,1,1,Nothing seemed too strange but it was kind of negative towards the partner.,"I'm not sure, maybe to bring out the positive feelings towards our partners.",To demonstrate how willing we are to communicate with our partner I think,"Yes, they both were revolved around the relationship we have with out partner.","Yeah, the pilot study made me think about the good qualities of my partner, possibly skewing the answers for the main study.",Maybe some of the people had negative questions and some (like me) had positive questions.,1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_2zCiv5Kh953bJdu,Default Response Set,Anonymous,,,128.111.112.28,0,1/15/2016 12:51,1/15/2016 13:48,1,11,1,1,1,1,7,7,2,2,5,5,5,5,8,1,1,6,2,6,6,2,5,3,4,5,5,5,3,1,5,2,8,4,1,6,3,3,4,2,5,8,6,6,3,6,6,2,6,4,3,5,2,1,1,8,8,5,3,8,8,8,2,3,2,7,1,7,5,6,6,7,2,4,3,3,3,4,4,4,6,5,6,2,5,1,6,2,6,2,3,3,2,2,6,3,7,2,7,2,3,2,2,,18,1,,1,4,,1,4,1,3,2,1,1,I started to wonder about the dynamics of our relationship,I believe those were blanket questions so researchers could know how students feel about their current romantic partners,I believe the purpose of these were for researchers to identify how students in relationships react to different scenarios. It was more of a behavioral study.,"Yes I believe so because in the first study when we answered the questions on paper, we described our relationship in terms of what we thought about our partners and how we feel about relationships in general. The second study was more specific asking us specific questions about our relationship in hypothetical point of view. ","No, I don't believe it did. The pilot study included more general questions. ","I believe everyone received the same writing prompts, this would make the pilot study more coherent and accurate. ",1,1,2,COLLINS,34.4329071,-119.8370972,-1,0
R_3oWVG2TDl6vMZXh,Default Response Set,Anonymous,,,128.111.112.33,0,1/15/2016 12:52,1/15/2016 13:48,1,13,1,1,1,4,6,7,4,6,3,4,6,0,2,8,4,7,4,5,7,1,5,4,6,7,4,3,0,6,8,0,8,6,1,6,1,5,6,4,7,7,8,4,2,7,5,4,5,7,4,7,1,1,1,8,8,8,0,8,8,8,5,5,5,5,4,5,2,1,6,3,2,4,7,5,6,5,5,4,5,2,5,4,4,2,4,6,4,4,3,4,1,2,1,2,4,3,4,4,4,3,2,,18,1,,1,4,,1,6,1,31,1,1,1,"The diversion between the dating related questions (categorizing fruits, sports, etc.).","To report situations I, the participant, would take in certain dating-related situations.",To report what I would most likely do (agree or disagree) in certain dating-related situations.,"Dating-related questions, what I would and wouldn't do.","Yes, getting a positive thought of my partner because the paper asked me why I would want to pursue our relationship.",I do not know if everyone recieved the same questions.,1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_wQQUEr4zgh0ZJtv,Default Response Set,Anonymous,,,128.111.112.39,0,1/15/2016 12:58,1/15/2016 13:49,1,14,1,1,1,7,6,6,1,3,5,5,5,1,5,7,1,6,5,6,5,5,7,3,4,1,5,1,3,3,6,5,6,4,0,5,4,4,3,5,4,7,5,5,2,6,4,5,2,6,4,4,2,1,1,6,4,4,6,5,5,5,3,3,2,2,5,6,3,3,5,4,3,5,4,5,4,2,3,2,6,3,4,5,2,2,4,7,1,3,2,3,1,6,2,6,4,2,4,7,2,2,2,,19,1,,1,4,,0,9,1,0,2,1,1,"Yes, the part asking us to identify if things are in certain categories seems a little odd. ","To see how relationship effects a person's life, and also to see how dependent people are of their partners when they start dating.",To get to know how people deal with relationship problems differently and therefore see how different people solve problems and think differently.,"Yes, becuase they both deals with relationship and people's personality(sort of). ",Not really. ,I do not know. I guess everybody received the same writing prompts. ,1,1,2,COLLINS,34.4329071,-119.8370972,-1,0
R_3KqkR1Mxhg4G7DC,Default Response Set,Anonymous,,,128.111.112.28,0,1/19/2016 14:15,1/19/2016 15:12,1,15,1,1,1,4,5,3,6,2,4,7,2,4,3,5,3,6,5,4,1,5,2,5,3,1,7,7,0,8,6,6,7,7,0,6,0,4,4,6,2,7,7,5,2,7,2,2,3,4,5,5,5,1,1,5,4,5,2,4,5,4,2,7,5,6,3,7,2,2,4,7,4,4,4,4,3,4,4,5,6,7,7,3,1,1,6,4,7,5,7,7,3,1,7,7,7,4,7,1,7,1,2,,18,1,,1,4,,1,4,1,0,2,1,1,"There was a typo that was spelled ""my"" but should have been spelled ""me""",To make more questions for future surveys,To study events in relationships,"Yes, both studies asked me of my relationship views about scenarios or theoretical situations",Not really,I'm not sure if everyone received the same prompts because I didn't get the chance to look at anyone else's paper,1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_2EgIP1v0Z64KDGi,Default Response Set,Anonymous,,,128.111.112.31,0,1/19/2016 14:15,1/19/2016 15:12,1,16,1,1,1,0,7,4,1,5,0,1,4,1,6,7,5,8,6,7,7,0,5,3,5,1,3,5,0,1,6,0,8,4,0,5,1,0,4,3,2,7,8,7,0,7,4,1,4,2,5,7,0,1,1,8,8,8,0,8,8,8,6,4,4,2,3,6,4,1,5,3,1,6,7,2,4,4,5,7,7,5,4,4,4,4,2,6,5,2,2,4,2,2,3,2,6,5,5,7,4,2,2,,19,1,,1,4,,4,2,1,10,2,1,1,The categories that I had to separate different items seemed strange to me. ,The pilot study is information about us for other studies.,The purpose of this study was to compare different events in relationships.,Both studies were about my current relationship.,I don't think that the pilot study influenced my responses. ,I am not sure if everyone received the same questions but they were all relationship studies. ,1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_2qr4Znx7vZTmQsh,Default Response Set,Anonymous,,,128.111.112.33,0,1/19/2016 14:15,1/19/2016 15:13,1,17,1,1,1,7,7,6,1,7,4,1,8,1,0,1,7,7,6,7,7,5,7,6,1,7,7,8,0,8,8,8,8,6,0,8,1,8,8,0,8,8,8,8,8,8,5,1,8,8,0,5,0,1,1,8,8,8,0,8,8,8,2,6,3,5,6,7,6,7,7,7,4,7,7,1,3,4,6,1,5,4,6,2,1,1,1,5,6,6,6,4,2,7,4,6,7,4,7,7,5,2,2,,19,2,,1,4,,5,0,1,7,2,1,1,Yes. There are too many times that I have answered the similar questions in Sona.,To know what students usually think about the relationship and the difference between gender.,To know who I am.,Yes. Both questioning about the relationship more or less.,No.,Yes.,1,1,2,COLLINS,34.4329071,-119.8370972,-1,0
R_1fiKaDTpvzKiPCQ,Default Response Set,Anonymous,,,128.111.112.39,0,1/19/2016 14:14,1/19/2016 15:13,1,18,1,1,1,1,4,4,1,7,0,3,4,0,1,3,0,7,1,1,5,0,8,1,8,4,3,4,0,2,6,4,8,4,0,7,2,0,4,6,6,8,8,8,0,2,4,2,7,0,2,6,0,1,1,8,8,8,0,8,8,8,4,2,6,2,5,4,3,2,4,4,5,6,4,2,7,3,5,1,6,3,2,6,1,2,1,6,3,4,1,4,1,4,4,7,3,7,4,7,2,6,2,,19,3,,1,3,,1,7,1,3,1,1,1,asking about what a fruit or clothing items are seemed strange to fit in with dating study,to see what makes one attached to their partner or what thing one likes about their partner,to see how one would react to certain situations and scenarios when it comes to their relationship or future relationship,yes both studies technically ask about your feelings toward your partner in different ways,"no, because i would respond the same way even if i didnt take the pilot study which made me think of only positive things about my partner.",i am not sure,1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_Dw0m7vcZqzuNwk1,Default Response Set,Anonymous,,,128.111.112.34,0,1/19/2016 14:14,1/19/2016 15:14,1,19,1,1,1,4,8,0,7,6,6,6,4,0,8,8,0,0,6,3,8,8,2,0,4,2,8,8,0,0,8,4,8,3,0,0,0,8,3,1,7,8,8,6,3,8,1,5,2,8,3,5,1,1,1,8,8,8,1,8,8,8,5,4,2,4,4,4,4,6,6,6,4,4,4,7,7,3,4,6,4,3,5,3,6,5,6,7,7,3,7,4,1,1,1,4,7,3,7,5,2,3,2,,18,1,,1,4,,0,10,1,10,2,1,1,I wasn't sure why we had to put items into categories.,The purpose was to think of our relationships with our partners positively in the future.,The purpose was to see how well we would handle various situations where our partners have flawed.,"yes, because it allows us to change our perceptions when thinking about our partners.",It kept me thinking as positive as possible when given the scenario were our partners made a mistake.,yes,1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_V22CLkmCc9n1E1H,Default Response Set,Anonymous,,,128.111.112.34,0,1/21/2016 12:55,1/21/2016 13:48,1,25,1,1,1,4,7,8,7,6,1,4,8,1,7,7,8,3,2,8,8,1,7,8,7,2,8,4,2,8,6,8,7,7,1,7,2,1,7,8,4,8,7,7,1,7,2,1,7,6,5,7,1,1,1,8,7,7,1,6,5,8,4,2,6,6,6,7,5,2,6,4,1,4,5,2,5,5,4,6,3,2,5,3,5,1,1,3,5,5,2,4,4,3,7,2,6,1,6,6,6,2,2,,21,3,,1,4,,2,3,1,2,2,1,1,"I am wondering about the some of the questions on how there can be unique circumstances as to how certain events in the relationship can influence certain answers. For example, if our partner is naturally a reserved person and the question asks about them doing something completely out of character.",Get our own person thoughts on the way we view certain aspects of our relationship but in more depth.,Get a general understanding of how people in relationships can react to special circumstances and how the dynamics of a relationship can lead people to act different in contrast if it was just any other person. ,Yes they were. They both required information regarding the relationship.,Possibly. It could have primed certain emotions that are needed in order to answer the questions on the computer more efficiently.,Yes.,1,1,2,COLLINS,34.4329071,-119.8370972,-1,0
R_3FP9TKp8qOsvonn,Default Response Set,Anonymous,,,128.111.112.39,0,1/21/2016 12:55,1/21/2016 13:48,1,24,1,1,1,2,6,8,0,4,0,0,8,4,6,0,2,8,3,7,1,0,0,5,4,8,8,8,0,4,3,8,8,8,0,7,0,0,0,8,0,8,7,8,0,1,7,0,6,2,0,7,0,1,1,4,8,7,0,6,0,0,2,1,1,7,5,6,1,1,7,7,1,6,4,1,4,2,7,7,7,7,7,1,7,1,5,4,7,6,1,7,7,1,7,6,7,2,7,1,6,4,1,,19,2,,1,4,,0,1,1,15,1,1,1,"The part with the categories of things like sports, clothes, etc seemed strange. but I think you are trying to see which item we decide is the representative of each category in its group",To see the main reasons people have for wanting to be with another person in a relationship.,"To see how people, in general, react to certain situations regarding their relationship, and observe if people usually react negatively of not.","yes, they both had to do with dating relationships","I think so because, the first part I only said really good things about my partner and gave reasons for me to stay committed to her ","If they were not the same, then one set could have asked for reasons why you like and want to stay with your partner while others asked for reason why you would leave your partner.",1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_3G3zeygsDuPPFAd,Default Response Set,Anonymous,,,128.111.112.33,0,1/21/2016 12:54,1/21/2016 13:49,1,23,1,1,1,1,4,7,3,6,2,5,6,1,7,5,4,4,1,5,7,2,4,3,4,5,6,6,1,2,6,4,7,6,3,5,2,2,5,3,6,6,7,7,1,4,6,1,5,1,5,8,0,1,1,8,8,8,0,8,8,8,2,4,5,4,4,5,5,4,3,5,3,5,4,2,2,4,4,5,4,4,3,3,3,2,2,5,5,3,2,4,2,6,5,4,5,5,3,4,2,3,2,,19,2,,1,4,,1,4,1,6,2,1,1,I was curious as to why the group category was a part of the study. It seemed out of place to describe how much certain objects fit into a group. ,"The purpose of the pilot study was to get us thinking about our partner before we began the experiment. When we write about the positive aspects of our partner, this may affect how we answer certain questions about them.","The main study was used to measure how we communicate with our partner and whether we have a positive relationship with them. By using the pilot study, we wrote about all the great things about our partners and this was in our minds as we filled out the rest of the study. ","Yes, the pilot study was used to influence how we thought about our partners. Since we wrote about the great characteristics, this made us feel happier about our relationship while filling out the regular survey. ","Yes, however, I did not realize it until now. The pilot study made me feel happy to be with my partner and remember all of the fun times we have had together. As a result, I was more likely to answer the survey questions in a more positive way regarding my partner. ","I am not sure if anyone received the same writing prompts; however, some of the prompts may have questions that asked about the negative characteristics of his/her partner. As a result, the participant may have answered the questions more negatively regarding their partner rather than positively. ",1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_XCgwtMNuVvN7Mm5,Default Response Set,Anonymous,,,128.111.112.31,0,1/21/2016 12:54,1/21/2016 13:49,1,22,1,1,1,1,4,2,4,1,4,4,4,4,7,0,0,7,5,3,5,5,2,1,7,0,7,7,5,1,8,1,8,8,1,1,0,0,1,5,2,8,6,4,1,7,4,0,4,6,0,3,0,1,1,7,7,7,1,7,6,7,5,5,6,7,3,7,3,2,1,7,1,7,3,6,4,2,3,6,7,7,7,3,6,1,4,3,6,3,4,2,2,1,7,1,7,6,7,5,6,3,1,,20,3,,1,4,,3,3,1,4,2,1,1,Did not really understand the purpose of the categories section,Describing relationships,To understand how dating partners react to hypothetical events in relationships,"Yes, because they ask the same types of questions regarding dating relationships",No,,1,1,2,COLLINS,34.4329071,-119.8370972,-1,0
R_3LckeBCFGqrflfY,Default Response Set,Anonymous,,,128.111.112.21,0,1/21/2016 12:54,1/21/2016 13:50,1,20,1,1,1,2,8,5,2,4,3,5,7,0,4,5,1,7,2,1,7,1,0,6,3,6,1,6,0,4,5,3,8,5,0,8,0,4,3,4,6,8,8,8,2,1,6,0,7,2,5,6,0,1,1,7,8,8,0,8,7,8,6,3,6,5,6,5,4,1,4,4,3,3,5,5,5,2,7,5,5,3,4,4,1,2,2,6,4,6,1,5,5,6,7,3,4,5,5,7,3,4,2,,21,4,,1,4,,2,5,1,30,1,1,1,"The study covered a lot of ground, but was very generic. It leaves out certain points that I felt were necessary (such as whether me and my partner were living together, how many hours a day we see each other, etc) and did not specify things that would happen on a day to day basis. I almost feel as though the information you were looking for dealt not with hypothetical events that may happen in my relationship, but rather, how people act on a general basis in respect to social behavior. ","The purpose of the pilot study revolved around characteristics of my partner and how he and I are (or are not) independent, and asks to know if we are independent outside of our own relationships.","The purpose of the main study seemed to deal with personal behaviors in terms of being in a relationship, but discounts other confounding variables to the situations that were provided for us to answer.","Yes, the 2 studies were definitely related in some way, mostly in the comparison between how independent you were on your partner or not, and how you dealt with emotions given certain situations.","Although I had considered the traits written down on the pilot study, I did not reference my answers on the main study with the answers I had written down in the pilot study due to the fact that I answered the main study using actual situations that had previously been dealt with during my relationship. ","I do not know if everyone received the same writing prompts, but on second thought, they were probably different (each geared in a different emotional direction), which may have influenced the responses they put down for the main study. ",1,1,2,COLLINS,34.4329071,-119.8370972,-1,0
R_3qDx91mAmjaQILp,Default Response Set,Anonymous,,,128.111.112.34,0,1/21/2016 13:55,1/21/2016 14:36,1,30,1,1,1,1,5,5,0,0,0,0,8,0,5,4,2,8,1,6,6,0,1,7,7,6,0,6,0,4,7,1,0,5,1,7,0,3,4,1,6,7,7,8,0,6,8,0,8,1,4,7,0,1,1,8,8,8,0,8,7,8,6,2,3,2,6,5,5,4,5,4,1,2,5,1,7,4,6,3,4,2,1,5,2,3,2,6,4,2,2,6,1,4,4,6,4,7,2,4,2,2,2,,20,2,,1,4,,2,2,1,5,2,1,1,no,to help a professor collect data for an experiment he/she is thinking of conducting,"establish the type of person an individual is, and then see how they are as a romantic partner in a relationship","yes, they were both testing how what characteristics you value in a relationship",no,"im not sure, we didn't get to see the other writing promts",1,1,2,COLLINS,34.4329071,-119.8370972,-1,0
R_vPjzM7DfcZJyHgB,Default Response Set,Anonymous,,,128.111.112.39,0,1/21/2016 13:55,1/21/2016 14:43,1,29,1,1,1,0,2,8,0,0,0,0,8,7,8,0,0,8,8,0,8,0,3,8,8,0,0,0,6,0,4,0,8,4,0,8,0,0,0,8,0,8,8,1,0,0,0,0,0,2,3,8,6,1,1,8,8,8,0,8,0,8,7,4,1,1,7,7,7,7,4,7,1,1,1,7,1,4,7,7,7,1,7,4,2,1,1,2,7,1,1,5,1,1,7,4,1,6,7,7,2,1,2,,20,3,,1,4,,0,1,1,10,2,1,1,Yeah it was weird that we were asked about things pertaining to different categories and if they were accurate representations of those categories considering this study is about relationships.,To see what someone's view of their partner is prior to being placed in certain situations to which they would have to respond.,To understand how people in certain types of relationships act in accordance with their natural ways of thinking.... if that makes sense.,"Yes, because they both had to do with extremes and seeing where people land on those extremes.","No, actually, I completely disregarded that study and actually forgot about it.",I am pretty sure they did but I dont know.,1,1,2,COLLINS,34.4329071,-119.8370972,-1,0
R_23TWLwLL6A0ImKP,Default Response Set,Anonymous,,,128.111.112.33,0,1/21/2016 13:54,1/21/2016 14:43,1,28,1,1,1,4,8,4,0,0,0,0,8,0,8,0,0,8,6,2,0,0,4,0,4,4,4,6,1,0,8,8,8,0,6,7,6,2,0,0,4,6,6,6,4,8,4,1,4,6,2,3,0,1,1,8,8,8,0,8,8,8,7,3,1,6,5,7,7,4,6,7,4,4,5,7,4,4,4,7,7,4,4,1,4,1,2,3,1,1,1,4,1,1,7,1,7,7,7,1,1,3,2,,18,1,,1,4,,1,3,1,1,2,1,1,The questions about deciding whether or not some items fit into some categories seemed strange.,Im not 100% sure,To study how one in a dating relationship would react to certain situations,They were both about relationships,No,I imagine we all recieved the same prompts,1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_2YAsH4TGZWn0A89,Default Response Set,Anonymous,,,128.111.112.31,0,1/21/2016 14:13,1/21/2016 14:43,1,27,1,1,1,4,8,4,0,6,1,6,8,0,8,4,0,8,4,4,5,2,2,4,8,4,2,2,5,0,8,5,8,4,6,6,8,3,5,5,2,8,8,5,2,2,6,1,4,7,0,4,2,1,1,7,8,8,1,8,6,8,4,2,3,4,3,6,5,1,7,6,2,6,7,4,5,4,5,2,6,6,6,2,4,3,6,7,4,4,3,7,1,4,6,4,6,4,7,7,7,3,2,,18,1,,1,4,,3,10,1,5,2,1,1,not at all,to obtain data for a new study,to see the way you would respond to events in a relationship,"yes, both studies asked questions based on relationships",not really,"im not sure, i didnt look at another study",1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_1gdRNNbHKubEOCj,Default Response Set,Anonymous,,,128.111.112.28,0,1/21/2016 12:54,1/21/2016 14:44,1,21,1,1,1,0,8,8,0,0,0,4,4,0,8,0,0,8,0,4,1,0,0,0,8,0,0,4,4,2,0,0,8,0,0,8,4,0,4,0,1,8,8,8,0,4,4,0,8,0,4,8,0,1,1,8,8,4,0,4,4,8,4,4,4,7,7,4,7,7,4,7,4,4,7,7,7,4,4,7,7,4,2,4,1,1,1,4,7,7,7,1,1,4,7,1,7,7,7,4,7,1,1,,19,2,,1,3,,0,3,1,25,1,1,1,"When this study asked us to categorize the given items under a certain category title, I was a little confused with what this had to do with relationships.",To see how one of the partners would react to certain scenarios.,"If a scenario was to happen between you and your partner, which would best describe your reaction.",They both had to do with how we act with and without our partners.,"No, it did not influence my responses given on the computer.",I do not know if everyone received the same writing prompts since I did not see what everyone else's paper asked of them.,1,1,2,COLLINS,34.4329071,-119.8370972,-1,0
R_xi36zVxKKAVBVoR,Default Response Set,Anonymous,,,128.111.112.21,0,1/21/2016 13:54,1/21/2016 14:44,1,26,1,1,1,0,1,1,1,7,5,0,7,0,8,8,1,6,5,5,7,1,0,6,1,0,5,7,3,6,6,7,8,7,0,1,5,0,1,7,7,8,7,8,1,1,7,3,7,1,7,7,5,1,1,4,5,7,1,6,4,5,5,6,6,6,2,7,6,3,6,6,5,7,6,5,3,3,2,7,2,6,5,1,5,1,5,2,5,2,2,3,5,3,6,2,7,2,7,2,6,2,2,,19,1,,1,4,,2,1,1,18,1,1,1,"Some of the issues presented in the study seemed slightly adolescent, or things that would be issues for people who aren't very self sufficient or independent. I'm not entirely sure what the purpose of the study is, but some of the questions feel like it's targeting an audience that's slightly shallower.",Perhaps it was to see the reasons for a couple to stay together.,The questions administered on the computer seemed like they were geared more toward little conflicts with your partner and how you would react with them given the time span of how long you've been together.,"Yes - they both test people who are in relationships, but one explores the positive while the other explores more of the negative.","It made me slightly more pessimistic for the main study, because it made me question why I want to stay in the relationship, and that has been a question I've curiously never been able to answer. In short, it stressed me out and made me angrier during the main test when I imagined my partner cheating or insulting me.","I think everyone should have received the same writing prompts. If not, then the wording of certain prompts may illicit certain reactions that other prompts might not have. If there were negative questions, then it might have influenced the main test negatively. If there were more positive questions, then the answers for the main test might be more diplomatic and calm.",1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_2dEWCeA1ARPsAge,Default Response Set,Anonymous,,,128.111.112.21,0,1/21/2016 14:49,1/21/2016 15:48,1,31,1,1,1,0,6,6,1,1,0,6,8,0,8,0,0,8,0,6,8,0,0,7,8,0,0,7,3,0,8,0,8,4,1,6,1,2,0,0,8,8,4,7,1,1,8,1,8,5,0,8,0,1,1,8,8,8,0,8,7,8,6,2,6,4,2,6,2,7,4,7,3,6,7,7,2,6,5,2,3,2,1,7,1,1,1,6,1,7,1,,6,7,4,7,6,7,2,7,5,5,2,,20,3,,1,4,,0,8,1,25,1,1,1,No,To start reflecting on my relationship and partner,"To gain data for researching relationships, people's motives for doing the things they to in relationships and acting certain ways, or to see what college students think of their relationship (long term, just college, etc.)","Yes, they were about relationships","Not sure, but it made me think of how wonderful he is and how life is better and happier with him as my boyfriend","I don't think so, but I am not sure. They could have asked different things. For example, one could have made someone reflect on positive aspects about their relationship and partner, and one could have made someone think about negative aspects. Then the experiment would see if there were differences in the answers on the computer and how they were affected by previous thoughts of their relationship.",1,1,2,COLLINS,34.4329071,-119.8370972,-1,0
R_1n9DbqYrbSix55U,Default Response Set,Anonymous,,,128.111.112.39,0,1/21/2016 14:50,1/21/2016 15:49,1,35,1,1,1,1,7,2,2,2,0,1,5,4,7,1,4,8,2,6,6,0,1,5,7,3,6,6,4,3,6,0,8,5,2,6,5,1,0,3,7,7,7,7,0,5,6,3,6,7,0,6,0,1,1,8,6,7,1,8,7,7,5,6,5,5,3,7,3,3,5,5,3,5,1,2,4,3,5,2,7,7,3,5,1,1,4,2,6,1,5,4,1,3,5,1,7,3,4,2,5,5,2,,18,1,,2,6,"It's complicated. We dated for over a year and broke up because we didn't want to do 4 years of long-distance, but we're both still madly in love with each other. We are currently best friends that act as lovers. We may or may not get back together soon. I hope we get back together at some point down the road though.",1,2,1,3,2,1,1,No not really,To get data on dating relationships,Correlating behavior with relationships,I'm not sure,No,Yes,1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_1dHoeXwlI4AREbe,Default Response Set,Anonymous,,,128.111.112.33,0,1/21/2016 14:49,1/21/2016 15:49,1,34,1,1,1,2,6,0,0,0,3,3,7,8,8,0,0,8,5,4,3,0,5,3,8,5,5,5,2,0,8,8,8,1,0,7,4,6,7,1,6,8,6,4,4,4,4,1,4,5,2,7,3,1,1,8,8,8,2,8,8,8,6,4,4,3,6,7,4,3,5,5,3,4,7,3,4,4,4,5,5,4,2,2,2,1,2,4,3,3,5,4,5,2,6,3,6,4,7,2,2,5,1,,18,1,,1,4,,1,3,1,12,2,1,1,The questions whether a certain thing belonged to the category.,To describe a person's relationship.,To study the responses of the many relationships between different couples.,"Yes, they both asked about events in a relationship.","In a way, but all questions were straight forward and some even similar.","I suppose, if not then, there would be different questions to respond to.",1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_11XSycCwX6lS10a,Default Response Set,Anonymous,,,128.111.112.31,0,1/21/2016 14:49,1/21/2016 15:50,1,33,1,1,1,0,7,7,0,3,0,0,7,0,7,7,3,6,0,3,5,0,8,5,6,2,2,2,0,1,2,0,6,2,0,6,0,0,3,0,0,5,5,2,0,1,2,0,3,2,0,2,0,1,1,8,8,8,0,8,8,8,4,3,6,2,4,4,6,7,6,2,3,3,5,3,5,4,6,5,5,3,1,6,3,3,4,6,1,7,1,7,1,7,1,7,1,7,1,7,1,6,2,,18,1,,1,4,,1,3,1,4,2,1,1,no,to understand a little better what type of person I am while in a relationship,to see my reactions to certain situations while in a relationship,"yes, they both had to do with relationships",no,I am not sure,1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_2v2gnMo8B6STlsf,Default Response Set,Anonymous,,,128.111.112.28,0,1/21/2016 14:49,1/21/2016 15:51,1,32,1,1,1,2,7,4,1,1,4,5,8,0,8,0,0,8,3,4,4,4,4,3,7,4,0,5,0,1,8,1,8,6,0,6,2,6,8,4,4,8,8,4,1,7,5,3,7,5,2,4,0,1,1,8,8,8,1,8,8,8,6,4,2,3,4,5,4,4,4,4,2,3,7,6,4,4,5,6,6,4,7,3,7,1,4,2,6,3,2,3,2,1,7,1,7,4,7,2,4,3,2,,19,1,,1,4,,0,10,1,4,2,1,1,Why was I asked about what did not fit in a category?,To know more personal things about the relationship rather than having answers on a computer to choose from. ,To study how common those situations are in relationships based on the partners age and personality.  ,"Yes, they asked questions about relationship.",No,"I do not know if the pilot study had the same writing prompts, I only saw mine.",1,1,1,COLLINS,34.4329071,-119.8370972,-1,0
R_1r6tKtJ193Y2aea,Default Response Set,Anonymous,,,128.111.112.34,0,1/22/2016 8:57,1/22/2016 9:41,1,41,1,1,1,3,8,4,0,0,0,1,8,0,7,2,0,8,1,6,6,0,5,2,7,6,0,7,0,7,4,5,8,4,0,7,2,7,1,0,4,7,7,7,0,8,7,3,6,7,2,7,4,1,1,8,8,8,1,8,8,8,6,2,4,6,4,7,6,3,5,7,2,4,6,1,4,3,3,5,4,6,6,3,5,1,4,4,6,2,4,6,5,2,6,2,1,6,7,7,4,3,2,,18,1,,1,4,,0,7,1,5,2,1,1,"Why I was asked to categorize fruits, toys, furniture...",The purpose of the pilot study was to see how I in my own words feel about my partner.,To identify how I would react to hypothetical situations.,"Yes, both involved dating and my partner.","No, because I felt the same about my partner no matter the survey.",I believe the received the same prompts.,1,1,2,COLLINS,34.4329071,-119.8370972,-1,0
