V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q1.1,Q1.2,Q1.3,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.3_1,Q2.3_2,Q2.3_3,Q2.3_10,Q2.4_1,Q2.4_2,Q2.4_3,Q2.4_4,Q2.5_1,Q2.5_2,Q2.5_3,Q2.5_4,Q2.6_1,Q2.6_2,Q2.6_3,Q2.6_4,Q2.7_1,Q2.7_2,Q2.7_3,Q2.7_4,Q2.8_1,Q2.8_2,Q2.8_3,Q2.8_4,Q2.9_1,Q2.9_2,Q2.9_3,Q2.9_4,Q2.10_1,Q2.10_2,Q2.10_3,Q2.10_4,Q2.11_1,Q2.11_2,Q2.11_3,Q2.11_4,Q2.12_1,Q2.12_2,Q2.12_3,Q2.12_4,Q2.13_1,Q2.13_2,Q2.13_3,Q2.13_4,Q3.1,Q3.2,Q3.3_1,Q3.3_2,Q3.3_3,Q3.3_4,Q3.3_5,Q3.3_6,Q3.3_7,Q4.1_1,Q4.1_2,Q4.1_3,Q4.1_4,Q4.1_5,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.2_5,Q4.3_1,Q4.3_2,Q4.3_3,Q4.3_4,Q4.3_5,Q4.4_1,Q4.4_2,Q4.4_3,Q4.4_4,Q4.4_5,Q4.5_1,Q4.5_2,Q4.5_3,Q4.5_4,Q4.5_5,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q4.6_5,Q4.7_1,Q4.7_2,Q4.7_3,Q4.7_4,Q4.7_5,Q4.8_1,Q4.8_2,Q4.8_3,Q4.8_4,Q4.8_5,Q5.1,Q5.1_TEXT,Q5.2,Q5.3,Q5.3_TEXT,Q5.4,Q5.5,Q5.5_TEXT,Q5.6,Q5.7,Q5.8,Q5.9,Q5.10,Q6.1,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7,Q6.8,Q6.9,Q51,Q7.1,Q7.2,LocationLatitude,LocationLongitude,LocationAccuracy,Exclude
R_1MYZVJpStFOEEwB,Default Response Set,Anonymous,,,142.104.34.141,0,2015-09-25 11:12,2015-09-25 12:12,1,SFR039,1,1,1,0,3,1,0,0,0,0,8,0,0,0,4,7,0,4,0,0,0,3,6,4,0,1,0,0,0,1,0,2,0,2,0,0,4,4,0,1,4,7,0,0,4,0,8,1,2,5,0,1,1,8,8,6,0,7,4,5,3,3,3,3,4,4,2,4,3,3,4,3,5,1,5,2,5,3,5,2,2,4,3,3,1,3,3,3,4,4,4,4,4,1,3,6,3,4,3,2,2,,20,1,,1,6,Together for three years,3,0,3,31,2,1,1,I found some of the questions only took into account monogamous style relationships. ,The purpose of the pilot study was to understand in more detail my thoughts on my partner and our relationship. ,"The purpose of the main study was to see how I would react to the theoretical cirumstances, and see how they would effect my relationship dynamic. ","Yes, both required me to think about my partner, and our realtionship dynamic. The infromation gather is probably more useful together as oppsed to seperately. ","The pilot study got me thinking about my partner and our relationship. I found that the pilot study was more emotional for me, but I wouldn't say it greatly influenced my responses. ",I assume everyone received the same prompts. ,1,1,1,stinson,48.42669678,-123.3655014,-1,0
R_1GWiRm3mLu02raE,Default Response Set,Anonymous,,,142.104.34.139,0,2015-09-25 11:13,2015-09-25 13:05,1,SFR040,1,1,1,4,7,4,2,5,3,6,5,3,7,7,2,7,4,4,5,4,6,6,7,4,4,6,1,4,4,7,6,4,2,5,3,3,4,6,3,7,7,7,4,5,6,2,7,4,4,7,2,1,1,7,6,6,6,6,4,4,4,5,4,5,6,4,5,2,6,5,2,5,6,2,5,5,6,5,5,3,6,2,4,1,4,4,5,3,5,4,6,3,7,6,3,4,6,2,4,4,2,,20,2,,1,2,,0,4,1,5,2,1,1,How the questions about stealing/declaring everything at customs were related to this study in particular?,To generate structured questionnaire items for research that currently is in the planning stage.,To get results from regular people about their relationships and how they differ from one another. ,"They were related in the way that they were both about relationships. However, the one administered on paper was more related to your partner in particular, whereas the one on the computer was about the structure of your relationship and the actions you might take in particular situations.","Yes, it made me miss my partner and feel more caring towards him when answering the questions.",I'm not sure.,1,1,2,stinson,48.42669678,-123.3655014,-1,2
R_3mkRlrrbVAgTIbD,Default Response Set,Anonymous,,,142.104.34.137,0,2015-09-25 11:13,2015-09-25 12:13,1,SFR041,1,1,1,1,3,4,7,0,3,5,1,1,7,1,1,2,4,5,8,1,6,4,4,7,5,7,0,1,3,1,8,5,1,3,1,1,4,2,7,7,6,5,1,7,7,2,7,6,4,5,1,1,1,8,8,8,2,7,5,5,5,6,3,7,4,7,4,6,5,7,2,5,4,6,6,2,6,7,5,5,6,5,2,1,2,6,7,5,6,7,2,7,7,2,7,6,2,7,2,2,2,,20,3,,1,2,,0,2,1,28,1,1,1,"There were quite a few questions regarding morality, such as stealing, disobeying the law and I was curious as to how it relates to the study on current relationships.",The purpose of the study administered on the paper was to question and observe partipant's thoughts on their current or past relationships given positive questions.,The purpose of the study administered on the computer was to question and observe partipant's thoughts on their current or past relationships given negative scenerios.,"Yes, the studies were related considering both surveys asked questions about personal opinion on relationships.","No, the pilot study administered on paper did not influence my response on the main study.","Yes, everyone received the same writing prompts.",1,1,1,stinson,48.42669678,-123.3655014,-1,0
R_UsdpRM91Syv2jTj,Default Response Set,Anonymous,,,142.104.34.136,0,2015-09-25 11:13,2015-09-25 12:14,1,SFR042,1,1,1,0,7,8,4,0,0,0,8,0,3,0,0,8,0,5,3,0,0,8,8,0,8,8,0,0,0,0,8,8,0,6,0,0,8,0,0,3,8,5,0,5,5,0,8,0,0,8,0,1,1,4,4,0,0,0,6,4,7,3,3,5,7,4,7,1,5,7,5,1,7,1,7,1,5,1,3,1,4,4,1,1,1,5,5,1,1,7,3,1,7,7,6,4,1,7,2,4,1,,23,5,"Finished undergrad, doing non degree studies",1,4,,7,,1,20,1,1,1,There were certain situations with either leading questions or not enough alternatives to give a true response about how i would react ,To describe our relationship with our partner ,to understand how we react in certain situations in the context of our relationship and our individual life,"Yes, they were two different approaches to understanding our relationships and validating our anwsers ",no,yes,1,1,2,stinson,48.42669678,-123.3655014,-1,0
R_3M5PxG51dc1iHun,Default Response Set,Anonymous,,,142.104.34.133,0,2015-09-25 11:14,2015-09-25 12:15,1,SFR043,1,1,1,1,8,4,0,0,0,0,5,0,8,0,0,6,2,6,0,0,0,4,4,0,8,8,0,6,6,0,6,4,0,8,0,0,4,4,0,8,8,6,0,0,4,0,6,2,2,6,0,1,1,8,8,8,0,8,4,8,4,4,2,6,4,6,2,1,7,6,1,6,7,2,6,4,4,4,5,5,4,2,1,2,1,6,2,1,1,7,2,6,7,4,6,7,7,7,2,4,1,,19,1,,1,6,"Committed, but not engaged.",2,6,1,31,1,1,1,,To get an idea of why you are in a relationship and who you are as a person without your partner.,To find out how people within the ages of 18-24 in relationships act in given situations in regards to their ethics and moral backgrounds.,,"Somewhat. Usually I don't take time to diagnose my partner's short comings or to ask who I am without that person because of the time frame in which we've been together. The pilot study gave me an opportunity to step back from what has been just a regular part of everyday life, routine, before I answered the questions on administered on the computer. This different mind set may have influenced the way I would have responded to certain questions involving personal judgment. ",I have not had the opportunity to view other writting prompts therefore I'm not sure. The questions could have been asked in different tenses or in rephrased with the same meaning. Perhaps even opposite questions.,1,1,2,stinson,48.42669678,-123.3655014,-1,0
R_1LvNrdCwyjBLFrc,Default Response Set,Anonymous,,,142.104.34.141,0,2015-09-25 12:12,2015-09-25 13:05,1,SFR044,1,1,1,4,4,1,2,0,0,0,0,5,8,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,4,8,0,6,4,6,6,0,0,6,8,6,5,0,8,3,0,4,4,0,1,0,1,1,1,1,3,6,4,0,0,4,3,1,1,1,2,6,7,6,7,4,2,4,6,5,1,2,1,3,1,4,2,2,2,6,7,3,3,1,7,1,7,4,7,2,3,3,7,4,5,2,,20,2,,1,4,,3,1,1,27,1,1,1,"Seemed like it was testing my entitlement, honesty or my character ",how is your dating relationship involved in the rest of your life ,"To see how I deal with conflict, so see how entitled and stubborn I am","Yes, both about realtionships ",No,"Probably not, unsure",1,1,1,stinson,48.42669678,-123.3655014,-1,0
R_1kFZT9Zgs8G3pTK,Default Response Set,Anonymous,,,142.104.34.137,0,2015-09-25 12:13,2015-09-25 13:06,1,SFR045,1,1,1,6,8,7,3,6,2,2,7,0,8,2,2,6,1,4,7,1,2,6,6,6,6,5,4,0,1,2,8,5,4,5,6,3,5,2,7,8,6,3,2,8,6,2,3,8,0,2,0,1,1,8,8,8,2,8,8,8,5,5,7,4,4,4,5,4,7,6,3,3,6,2,7,6,5,6,7,4,2,3,1,6,1,7,2,3,1,4,1,3,1,4,2,7,1,7,2,6,2,,19,2,,1,4,,0,2,1,4,2,1,1,No,To see how couples are connected and what they like about each other and how much they are attached.,"To see how couples treat each other, how much they would put up with, how exclusive they are and what you are like as a person.","Yes, they were both about dating relationships and sustaining romantic relationships.",No,"The questions may have varied, some asking about how it would be in the beginning of the relationship compared to now for long term relationships, and others about what it is about their partner that they like, and about the future.",1,1,1,stinson,48.42669678,-123.3655014,-1,0
R_1Ck0gNFRDYdyAWv,Default Response Set,Anonymous,,,142.104.34.136,0,2015-09-25 12:14,2015-09-25 13:06,1,SFR046,1,1,1,4,6,7,3,2,0,0,6,0,7,4,1,7,1,7,6,0,1,5,7,6,5,6,1,1,3,1,7,4,0,6,3,1,3,4,6,7,7,6,0,4,3,0,2,6,1,6,0,1,1,8,8,8,1,8,7,8,5,5,4,7,4,7,7,6,4,7,2,6,6,4,3,2,4,6,6,7,4,5,3,1,1,6,2,6,1,7,1,7,3,5,7,7,1,7,5,1,2,,18,1,,1,4,,1,5,1,4,2,1,1,"Not particularly, I found it all had a logical order and went with the topic of the study.",To gain information on feelings and some reactions toward your partner in a relationship. Also to examine reasons why you are with the person. ,To gather information on how those in dating relationships would react to some hypothetical situations.,"I believe so, the one on the computer seemed to be more focused on reactions to situations, whereas the one on paper seemed to be related to feelings about your partner. These two go together because how you feel can influence how you react. ",Not particularly ,"I'm not certain, though if they were different it may have altered the mindset of some and how they responded to the multiple choice questions.",1,1,1,stinson,48.42669678,-123.3655014,-1,0
R_1K7HOhZ8aLDLSs3,Default Response Set,Anonymous,,,142.104.34.135,0,2015-09-25 12:15,2015-09-25 13:07,1,SFR047,1,1,1,3,6,7,4,3,3,6,5,1,7,1,0,8,3,6,4,2,1,6,6,6,4,6,0,2,7,2,8,7,3,5,0,1,1,7,2,5,1,6,2,4,7,0,4,2,1,6,1,1,1,7,8,8,0,8,6,4,4,3,3,2,4,5,3,2,4,3,4,2,4,1,5,5,3,4,5,4,2,4,2,3,3,2,3,3,2,6,1,7,5,7,5,7,2,5,2,3,2,,18,2,,1,4,,1,9,1,12,1,1,1,no,To collect data that can be used to generate structured questionnaire items for research.,To explore how people act in a relationship.,"Yes, they were both about dating.",No,I don't know. They might have been different questions altogether.,1,1,2,stinson,48.42669678,-123.3655014,-1,0
R_3nNoFNgCa9Fe1uN,Default Response Set,Anonymous,,,142.104.34.133,0,2015-09-25 12:15,2015-09-25 13:07,1,SFR048,1,1,1,0,7,3,1,1,0,0,3,0,3,4,5,2,5,4,8,1,3,5,6,7,2,8,0,7,0,2,6,1,0,2,1,1,3,5,4,6,8,5,1,3,6,0,5,2,3,6,0,1,1,7,8,8,1,7,6,8,5,6,4,5,2,7,5,3,2,5,3,2,6,1,4,5,3,4,6,7,5,2,3,1,2,6,4,1,1,6,1,5,3,6,7,5,7,6,6,7,2,,18,1,,1,4,,1,2,1,29,1,1,1,"Yes, you asked me way too many questions about my morals.",Suposedly to help out a friend,Suposedly to gain insigt on relationships.,They both had to do with relationships,I do not believe so,"I think so, I didn't look at anyone elses paper.",1,1,2,stinson,48.42669678,-123.3655014,-1,0
R_1MK7sxE90ryLDPO,Default Response Set,Anonymous,,,142.104.34.141,0,2015-09-28 10:03,2015-09-28 10:43,1,SFR049,1,1,1,4,8,6,0,0,0,0,3,2,5,4,2,4,1,5,1,1,1,6,3,4,1,6,0,4,1,0,7,1,2,5,3,0,3,4,0,6,5,7,1,2,7,3,7,3,6,6,0,1,1,8,8,8,0,8,8,8,5,1,4,6,7,5,1,4,7,1,4,5,6,1,4,3,4,5,2,5,7,3,7,1,1,4,5,3,7,3,6,2,6,2,6,3,6,2,4,4,1,,19,2,,1,3,,0,8,1,22,1,1,1,No,To describer common aspects of relationships,To go into detail about relationships and personality traits,"In general, they were similar because they both asked questions involving relationships, however I do believe that the online study focused more on my personal reaction to relationship stimuli and the paper study focus on the personal information of my relationship.","Yes, completing the pilot study first made me think compassionately about my partner and the characteristics I love about her.  I think creating a positive image in my head prior to asking me questions influenced my answer.",Everyone received the same pilot study.,1,1,2,stinson,48.42669678,-123.3655014,-1,2
R_3IQuEQR6ZL6T1Qi,Default Response Set,Anonymous,,,142.104.34.139,0,2015-09-28 10:03,2015-09-28 10:44,1,SFR050,1,1,1,0,7,8,0,0,0,0,4,4,8,0,0,8,8,4,0,2,0,8,8,0,0,3,1,8,2,8,6,8,0,8,0,0,0,8,5,8,8,8,1,8,2,2,0,3,1,1,0,1,1,8,8,8,0,8,3,4,7,5,1,2,7,6,2,2,4,7,1,4,4,2,5,3,4,7,1,5,7,3,5,1,5,1,6,1,7,7,1,3,7,7,4,4,2,2,6,1,2,,18,1,,1,4,,2,3,1,5,2,1,1,no,for brief info about my relationship,to find out info about my relationship and myself,yes they were both asking questions about my relationship,no,"I am not sure, but i think we got different ones. Maybe they had different scenarios",1,1,1,stinson,48.42669678,-123.3655014,-1,0
R_2S1UkO2seOtIiUC,Default Response Set,Anonymous,,,142.104.34.137,0,2015-09-28 10:04,2015-09-28 10:44,1,SFR051,1,1,1,1,7,6,4,2,0,1,8,0,8,8,0,8,0,4,8,4,8,4,4,0,4,5,0,0,7,0,8,5,0,8,0,0,6,5,4,8,7,7,1,7,7,0,4,4,4,6,0,1,1,8,8,6,8,5,8,8,4,4,6,7,5,7,6,6,6,6,6,5,7,4,7,5,5,4,6,6,7,3,5,1,3,4,6,5,1,6,6,1,4,4,7,2,7,7,5,6,2,,19,1,,1,4,,1,0,1,30,2,1,1,It was strange for me how there was a question about voting.,A study regarding current dating relationships.,not sure,They were related because it asked questions about the relationship. / However the first one focused more on my partner and the next one focused more on me?,No,not sure,1,1,2,stinson,48.42669678,-123.3655014,-1,0
R_2xyZP1PobYMOYo4,Default Response Set,Anonymous,,,142.104.34.136,0,2015-09-28 10:04,2015-09-28 10:45,1,SFR052,1,1,1,1,3,1,1,5,1,4,8,0,5,5,1,5,4,4,8,4,2,1,5,2,6,6,0,2,5,0,7,1,3,7,7,1,1,6,1,8,8,6,1,3,3,0,3,1,4,8,1,1,1,8,8,8,0,8,7,8,4,4,2,3,2,5,3,2,6,5,4,4,4,3,5,2,3,5,2,3,3,2,2,3,1,2,4,3,3,7,2,6,6,6,6,7,6,1,1,2,2,,22,2,,1,5,,3,2,1,31,1,1,1,,yes,yes,They both seemed to be asking questions in regards to our relationship with our partner: how we would deal with negative events and the future that we see with our partner.,I accidentaly did the computer test first.... ,I don't know if everyone received the same promts... I only looked at my paper.,1,1,1,stinson,48.42669678,-123.3655014,-1,1
R_29bNzdDVmD77ofX,Default Response Set,Anonymous,,,142.104.34.135,0,2015-09-28 10:04,2015-09-28 11:29,1,SFR053,1,1,1,3,8,5,3,0,3,8,3,0,8,0,0,4,5,5,7,2,1,2,1,0,6,6,0,0,6,0,8,2,4,4,2,1,1,4,6,7,5,6,1,2,3,1,5,7,3,3,0,1,1,4,5,8,4,7,1,1,5,6,3,6,2,6,3,3,3,5,1,7,3,1,2,2,3,7,3,6,3,2,3,1,2,2,4,1,1,6,1,3,5,2,2,2,3,1,2,2,2,,18,1,,1,4,,0,9,1,21,1,1,1,no,not sure,to look at dating relationships,"yes, they make you think about your partner without providing an answer for you","yes, i was trying to analyze his character",not sure,1,1,2,stinson,48.42669678,-123.3655014,-1,0
R_3MMddqjjWZxDQl4,Default Response Set,Anonymous,,,142.104.34.133,0,2015-09-28 10:06,2015-09-28 11:29,1,SFR054,1,1,1,1,7,7,0,1,1,1,7,1,4,7,3,6,1,1,8,1,3,5,6,6,3,6,0,1,7,1,8,2,7,7,2,2,6,3,7,4,8,7,7,1,3,1,7,2,3,6,1,1,1,7,7,7,1,4,4,5,3,3,2,3,2,7,3,6,6,7,2,4,7,2,6,2,4,2,2,4,6,2,5,2,3,7,3,2,5,7,1,7,2,7,2,6,7,2,2,3,2,,19,3,,1,4,,2,1,1,27,1,1,1,"Repeated questions, intending the same meaning.",Describe my current dating relationship and my partner.,Describe my behaviour and traits as a person and partner.,"Yes, they all aimed at the relationship I am in with my partner.","No, it didn't. I am aware of my partners traits and worth.","I think so, yes.",1,1,2,stinson,48.42669678,-123.3655014,-1,0
R_3EzEnrsiEhEbFCF,Default Response Set,Anonymous,,,142.104.34.141,0,2015-09-28 10:44,2015-09-28 11:28,1,SFR055,1,1,1,4,6,2,1,5,2,4,6,3,7,4,2,4,0,5,2,2,2,2,5,2,4,2,7,5,1,1,8,2,6,3,8,2,2,6,2,7,5,4,0,3,6,3,8,3,4,5,0,1,1,8,8,8,3,8,8,8,6,4,3,6,4,5,4,1,3,5,5,1,4,6,6,3,3,6,4,2,5,2,3,1,1,3,2,6,4,1,4,1,7,1,5,6,7,2,4,4,1,,18,1,,2,4,,0,7,1,12,2,1,1,No / ,Asking about what would happen if the relationship ended.,About you and your relationships,"They were, both asked about relationships",No,No,1,1,1,stinson,48.42669678,-123.3655014,-1,1
R_31BfSK67bIb0zd8,Default Response Set,Anonymous,,,142.104.34.139,0,2015-09-28 10:44,2015-09-28 12:23,1,SFR056,1,1,1,0,6,6,0,3,0,0,8,0,4,8,4,8,5,2,7,0,2,0,8,8,0,5,0,8,0,6,6,6,0,8,0,0,4,8,1,6,6,8,0,3,8,0,7,7,2,4,2,1,1,4,1,8,7,4,1,1,1,4,3,6,1,3,2,1,1,7,1,7,7,1,5,3,2,2,5,1,7,3,1,1,5,3,5,3,5,6,7,5,7,1,7,2,7,5,6,6,2,,18,1,,2,1,,2,11,4,0,2,1,1,There were some quetions that had to do with me as a person and not my relationship which threw me off a little bit. ,To help another reasercher out I think,To get more indepth answeres pn my relationship ,yes they were both about my relationship and asked about what I think it will be like in the future ,I don't think so ,I didn't look at the others prompts they might have been about more recent parts of thier relationship rather than looking into the future,1,1,1,stinson,48.42669678,-123.3655014,-1,1
R_3Ld3gsOQmEeA1RT,Default Response Set,Anonymous,,,142.104.34.137,0,2015-09-28 10:44,2015-09-28 12:23,1,SFR057,1,1,1,1,2,8,0,5,0,1,8,0,6,8,1,8,2,8,1,0,0,4,6,0,4,7,0,3,5,6,8,4,0,8,0,0,0,8,0,7,7,5,0,5,0,0,2,6,1,8,0,1,1,8,8,8,0,8,8,8,3,4,5,7,4,7,4,3,4,3,5,6,7,1,5,5,2,2,5,4,4,2,5,1,2,3,4,5,1,6,1,2,6,5,7,6,2,7,2,6,2,,23,3,,1,4,,3,3,1,30,1,1,1,"It seems verysubjective to judge your own behaviour, e.g. if I ever steal or lie.","Perhaps getting into positive emotions about my partner by pointing out how close we are, our future etc.","To see how we problem solve and communicate in relationships when keeping in mind that we want to last, how honest we are, how law obedient and eager for revenge.","As suggested, priming positive emotions about your partner in the first part.","Possibly, when thinking of long term goals I probably rated cheating to be less of a distresser than I would feel if it really happened.","If it focused on the negative aspects of relationships that might have affected the way we cope with different challenges in relationship, e.g. cheating.",1,1,1,stinson,48.42669678,-123.3655014,-1,0
R_3EEiL3SkPmPd09b,Default Response Set,Anonymous,,,142.104.34.136,0,2015-09-28 10:45,2015-09-28 12:24,1,SFR058,1,1,1,0,8,2,0,0,0,0,6,1,2,5,4,8,5,2,4,0,2,3,6,2,4,4,0,3,1,5,8,4,4,6,0,5,7,7,5,8,7,7,0,8,7,3,5,4,4,5,2,1,1,8,8,8,0,8,7,8,6,5,2,5,6,5,5,1,5,7,2,4,7,2,4,5,6,3,5,2,5,2,6,4,2,6,6,2,2,4,1,6,6,3,6,6,2,6,6,2,2,,22,4,,2,4,,1,8,1,20,1,1,1,no,It was used to generate structured questionnaire items for research that is not completed yet ,to find out how people would react to hypothetical events in a dating relationship ,both were about dating relationships,not really ,I do not know but I could imagine that there have been different ones in order to get responses to different questions because the survey is used to create a new questionnaire. ,1,1,1,stinson,48.42669678,-123.3655014,-1,1
R_1GHyFZwApVV8YAa,Default Response Set,Anonymous,,,142.104.34.141,0,2015-09-28 11:28,2015-09-28 12:22,1,SFR059,1,1,1,3,5,5,0,3,2,3,6,0,8,0,0,7,2,4,2,1,4,2,4,3,7,8,1,1,7,0,8,2,0,3,2,6,6,4,4,7,7,5,0,7,4,0,2,3,0,4,0,1,1,8,8,8,2,8,8,8,4,3,5,2,6,6,6,5,3,7,1,4,6,1,4,2,7,2,5,6,4,2,3,1,2,2,3,2,1,2,3,2,6,3,6,2,3,2,1,2,2,,18,1,,1,4,,1,11,1,24,1,1,1,"Some of the questions did not ask specifically about my relationship, but about my personal habits and lifestyle ",to describe the type of relationship Im in and how I might percieve my partner ,To study how people react in different types of situations that may occur within a relationship. ,"Yes, they were both focused on relationships and the types of feelings one has about them. ",The pilot studt made me think more about my partner specifically whilethe computer study made me reflect on my contribution to the relationship.,Im unsure if everyone recieved the same prompts. They might have asked more specific questions or more personal questions than I recieved ,1,1,2,stinson,48.42669678,-123.3655014,-1,0
R_1NFFiR2MS0UIS25,Default Response Set,Anonymous,,,142.104.34.141,0,2015-10-01 9:54,2015-10-01 10:59,1,SFR060,1,1,1,0,7,4,1,1,0,1,2,2,6,8,2,6,0,2,4,3,1,1,7,7,0,7,0,6,0,7,8,6,1,4,0,0,3,6,4,6,6,6,1,2,7,0,6,1,2,4,0,1,1,8,8,8,0,8,8,8,3,2,3,5,2,5,3,1,1,6,1,6,7,6,4,3,3,5,5,2,6,3,4,1,5,1,6,3,2,2,6,3,4,1,7,3,1,7,1,2,1,,19,1,,1,4,,3,5,1,6,2,1,1,I was unsure why there were so many questions that related to moral qualities rather than dating events.,To study descriptions of relationship qualities.,To study reactions to hypothetical events in dating relationships.,They both were related to dating relationships.,No.,Not sure.,1,1,1,stinson,48.42669678,-123.3655014,-1,0
R_3rO2raFDt33rvfq,Default Response Set,Anonymous,,,142.104.34.139,0,2015-10-01 9:54,2015-10-01 11:00,1,SFR061,1,1,1,1,6,5,0,4,0,1,7,3,6,7,3,6,4,4,4,1,2,5,5,5,2,3,3,5,1,1,2,2,1,3,2,1,4,6,2,7,6,6,1,3,5,1,4,5,1,3,1,1,1,7,7,8,4,7,5,6,4,5,5,5,4,6,5,4,6,6,2,5,5,3,5,3,5,5,6,5,4,3,3,2,4,3,4,3,3,5,3,4,6,6,6,4,6,4,4,3,2,,19,1,,1,4,,1,9,1,15,2,1,1,I thought it was strange to be asked about declared customs and if my vote counts when doing a study about my relationship,To open my mind to thinking deeper into my relationship,To see the different types of relationships people are in and compare the relationships to each persons personal feelings,yes. They both made me think deeper about my relationship,It made me think more about my relationship in the future,I dont know,1,1,2,stinson,48.42669678,-123.3655014,-1,0
R_1py3NRbUIfsSdA6,Default Response Set,Anonymous,,,142.104.34.137,0,2015-10-01 9:54,2015-10-01 11:00,1,SFR062,1,1,1,2,7,8,1,6,1,4,8,1,5,8,4,8,6,8,7,5,1,7,8,8,2,7,0,5,4,7,7,8,0,8,1,1,6,5,3,7,7,7,4,7,8,3,6,2,2,7,0,1,1,7,7,8,1,8,5,6,5,5,4,5,6,2,6,2,6,4,3,2,6,3,6,3,6,6,3,6,5,5,4,1,4,3,4,6,1,4,3,4,6,6,6,6,4,2,1,2,2,,18,1,,1,4,,0,9,1,25,1,1,1,I thought the questions were reasonable and helpful.,To study how how dating partners react to different events.,Basic demographics.,"Yes, they were related. Both studied contained questions about  relationships.","I believe so. The paper got my mind thinking in advance about responses which could've dictated some of my answers, considering I was subconsciously thinking about my previous answers.","It doesn't seem to make sense giving different questions. If they were different, it was most only slight differences. For example, a basic question of what quality you admire the most in your partner.",1,1,1,stinson,48.42669678,-123.3655014,-1,0
R_3Pw36gCV8BSX4SG,Default Response Set,Anonymous,,,142.104.34.136,0,2015-10-01 9:55,2015-10-01 11:01,1,SFR063,1,1,1,1,3,4,3,1,1,7,6,4,8,1,1,6,6,7,4,2,4,5,5,2,0,2,0,0,8,0,8,2,6,0,1,4,0,5,3,8,7,4,5,5,7,0,3,6,0,5,0,1,1,8,8,8,0,8,6,7,5,2,4,4,3,4,5,2,5,5,3,1,6,1,6,2,7,3,7,6,3,4,1,6,6,5,7,7,7,7,1,3,5,5,6,7,6,2,2,5,2,,18,1,,1,4,,0,8,1,4,2,1,1,"No, the questions were fine",To help understand the importance of relationships and what they're all about.,To help understand people's behavior in their relationship and thoughts towards their relationship.,"Yes, they were both about dating.",No.,I think everyone received the same writing prompts. ,1,1,2,stinson,48.42669678,-123.3655014,-1,0
R_27dLYpGHrjobtGM,Default Response Set,Anonymous,,,142.104.34.135,0,2015-10-01 9:55,2015-10-01 11:01,1,SFR064,1,1,1,0,5,5,1,5,2,3,4,4,8,1,3,5,5,0,3,1,5,1,5,2,5,6,2,5,2,0,6,5,1,5,1,0,3,5,1,6,5,5,1,5,5,1,2,1,1,6,1,1,1,5,6,8,1,8,4,4,5,5,2,3,4,5,3,5,6,5,1,2,7,5,4,3,5,3,6,3,5,2,5,1,3,3,6,4,1,6,1,2,5,2,7,3,2,5,2,3,2,,19,2,,1,4,,0,8,1,25,1,1,1,"No, just some of the questions were a little repetative. ","For me to illustrate why I am dating my boyfriend, and reflect on those reasons. ",To help me reflect on my relatioship and see how I would react to certain situations in my relationship.,"Yes, they both made me relfect on my relationship, and good parts and the bad. ","Overall, I have had a very positive experience with my boyfriend and I feel as though the pilot study helped me reflect on those experiences and had me thinking positively while doing the pilot study.",I don't know?,1,1,1,stinson,48.42669678,-123.3655014,-1,2
R_12nJeS8VL6Y6Ri3,Default Response Set,Anonymous,,,142.104.34.133,0,2015-10-01 9:55,2015-10-01 11:41,1,SFR065,1,1,1,2,6,3,2,1,0,0,7,0,8,1,0,7,2,2,6,1,6,4,7,1,5,3,7,4,4,3,7,3,2,8,3,2,5,4,4,8,8,4,1,3,2,2,2,5,2,4,2,1,1,8,8,8,0,7,7,8,3,5,5,5,3,5,4,2,4,5,1,6,5,7,3,4,5,4,7,6,7,2,3,1,4,2,6,4,5,6,2,3,7,2,7,3,1,6,2,3,2,,19,2,,1,4,,3,7,1,1,2,1,1,"Some of the answers for the senario situations would be none of my reations. Especially for the one if my partner  started be sexual with someone else I would not just imagine breaking up I would break up with them. / Also when we are asked about how many times we see our parnter and where do they live, I use to see him every day for the 1st 2 and a half years but he goes to the states for school so now I don't see him regulary.",To make us think more about what our partner is to us and for us to think about us outside of the relationship,To see what kind of a partner we are and if we react the same to our parnter as we do to other situations. ,Yes because the first study got me thinking about my parnter and what kind of a person he is and then when I was answering the study I was thinking about that the whole time,No entirely a little bit because I was thinking alot about picking answers where I would try to understand where he is coming from but some of the senarios it did not matter,Im not sure if everyone got the same,1,1,2,stinson,48.42669678,-123.3655014,-1,0
