V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q1.1,Q1.2,Q1.3,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.3_1,Q2.3_2,Q2.3_3,Q2.3_10,Q2.4_1,Q2.4_2,Q2.4_3,Q2.4_4,Q2.5_1,Q2.5_2,Q2.5_3,Q2.5_4,Q2.6_1,Q2.6_2,Q2.6_3,Q2.6_4,Q2.7_1,Q2.7_2,Q2.7_3,Q2.7_4,Q2.8_1,Q2.8_2,Q2.8_3,Q2.8_4,Q2.9_1,Q2.9_2,Q2.9_3,Q2.9_4,Q2.10_1,Q2.10_2,Q2.10_3,Q2.10_4,Q2.11_1,Q2.11_2,Q2.11_3,Q2.11_4,Q2.12_1,Q2.12_2,Q2.12_3,Q2.12_4,Q2.13_1,Q2.13_2,Q2.13_3,Q2.13_4,Q3.1,Q3.2,Q3.3_1,Q3.3_2,Q3.3_3,Q3.3_4,Q3.3_5,Q3.3_6,Q3.3_7,Q4.1_1,Q4.1_2,Q4.1_3,Q4.1_4,Q4.1_5,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.2_5,Q4.3_1,Q4.3_2,Q4.3_3,Q4.3_4,Q4.3_5,Q4.4_1,Q4.4_2,Q4.4_3,Q4.4_4,Q4.4_5,Q4.5_1,Q4.5_2,Q4.5_3,Q4.5_4,Q4.5_5,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q4.6_5,Q4.7_1,Q4.7_2,Q4.7_3,Q4.7_4,Q4.7_5,Q4.8_1,Q4.8_2,Q4.8_3,Q4.8_4,Q4.8_5,Q5.1,Q5.1_TEXT,Q5.2,Q5.3,Q5.3_TEXT,Q5.4,Q5.5,Q5.5_TEXT,Q5.6,Q5.7,Q5.8,Q5.9,Q5.10,Q6.1,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7,Q6.8,Q6.9,Q51,Q7.1,Q7.2,LocationLatitude,LocationLongitude,LocationAccuracy,Exclude
R_006APcqOM1NeTVD,Default Response Set,Anonymous, , ,142.58.123.118,0,11/19/2015,11/19/2015,0,m066,1,1,1,2,4,1,4,0,0,8,0,0,8,0,0,0,3,7,3,0,0,0,7,0,0,8,0,0,7,0,8,3,2,4,0,0,0,0,8,8,0,3,0,4,4,4,4,5,0,4,0,1,1,8,8,8,0,8,8,8,4,2,5,4,2,6,4,1,7,7,2,3,3,6,4,4,6,1,7,7,2,2,1,1,7,1,7,4,1,1,7,1,7,1,7,1,1,1,4,6,1, ,19,2, ,1,4, ,2,0,1,16,1,1,1,The questions at the end were somewhat random,I believe the purpose of the pilot study was to try and alter our mood and emotions toward our relationship,I believe the main study was to see how our answers would differ depending on the questions that were asked us in the pilot study,"Yes, I believe the first study would alter our decision making for the second one",No.,I believe everyone received different writing prompts. some probably made us appreciate our relationships more than others., , ,1,Cobb, , ,-1,1
R_02Eedvfq7PAtOrT,Default Response Set,Anonymous, , ,142.58.123.124,0,6/10/2015,6/10/2015,0,f003,1,1,1,0,7,5,5,0,0,4,6,1,0,8,5,8,1,4,5,1,1,4,8,6,0,5,0,7,4,8,5,5,0,7,0,0,0,8,0,5,8,5,0,7,5,0,6,8,0,3,0,1,1,8,8,8,0,8,8,8,3,5,2,5,6,6,5,3,5,5,3,1,5,3,3,2,5,7,3,6,3,5,3,1,1,2,3,1,1,1,2,3,7,1,7,7,6,7,2,5,2, ,19,2, ,1,4, ,1,2,1,18,1,1,1,"There was nothing that seemed strange, although I am highly curious about what the outcome of this study will be.","Perhaps the pilot study was designed to get us thinking about our relationship, or as a way of making the true nature of the study unclear to us.",The main study seemed to be measuring how fair or kind we are in our relationships.,"I believe that they were.  I felt like the first was to get us thinking about some positive things about our partner, and the second was, perhaps, to see how the first study has an affect on our perceptions of our relationship (and thus having an affect hw we answer the questions in the second study)","After completing the pilot study I had a more positive image of my partner in my head, and as a result I felt bad when reporting behaviors of mine that may be unfair or unkind in our relationship.","Some of us may have received questions that cause us to look at our partner in a more negative light, and for some of us the questions may have made us view our partner more positively.  Or perhaps one version made us feel independent of our partners and he other made us feel more dependent.",1, ,2,Cobb, , ,-1,1
R_3DefA3LWbvxfO7Q,Default Response Set,Anonymous, , ,142.58.123.111,0,6/10/2015,6/10/2015,1,F001,1,1,1,1,5,4,2,4,2,3,7,0,1,7,7,3,4,5,7,2,4,4,3,4,6,7,0,6,3,7,8,6,0,5,0,1,5,6,7,8,7,7,1,1,6,0,6,0,8,7,0,1,1,7,7,8,2,7,6,7,3,4,1,4,3,5,1,3,4,5,3,3,4,3,2,2,3,3,2,5,5,3,4,2,4,4,6,2,2,1,6,6,4,2,6,3,5,4,3,2,2, ,19,1, ,1,4, ,0,5,1,20,1,1,1,"How the questions related to the participant (i.e. regarding honest acts like ""I always declare goods at customs"" or ""I sometimes stole things as a child"") were related to the relationship part (the beginning hypothetical events)",To prime the participants thinking of the significance of their relationship with their partner.,To understand how dating partners react to hypothetical events in their dating relationships.,Yes. The pilot study affected the mindset of the participant when completing the main study.,"Yes. I had just gotten into an argument with my partner yesterday, and doing the pilot study reminded me of how important my partner and our relationship is to me, affecting the way I respond (more positively) to the main study.",No. The prompts could have differed on the types of questions asked. One could be focusing on the image of a lasting relationship and why it would be good to last. The other could be focusing on the image of a short-lived relationship and the benefits of hat.,1,1,1,Cobb,49.28689575,-122.9580002,-1,1
R_2zG8HtujrZ8UcBE,Default Response Set,Anonymous, , ,142.58.123.111,0,10/22/2015,10/22/2015,1,m049,1,1,1,1,4,7,1,0,1,1,8,2,6,0,0,8,2,6,0,4,0,4,8,1,1,5,0,0,2,0,8,5,1,7,0,1,2,6,1,7,6,6,0,4,7,1,8,4,0,3,0,1,1,6,6,6,2,7,2,4,3,4,4,6,3,7,7,2,5,3,5,2,6,2,7,4,6,2,3,5,5,4,6,2,4,4,2,4,2,2,1,2,7,3,5,3,1,7,2,3,1, ,18,1, ,1,3, ,0,5,1,7,1,1,1,I was wondering about why so many questions about stealing and bad habits asked in a study about dating., ,to see how individuals react to hypothetical situations in there relationship., , , ,1,1,2,Cobb,49.26400757,-122.9369049,-1,1
R_804r2LUQD524ec1,Default Response Set,Anonymous, , ,142.58.123.108,0,6/22/2015,6/22/2015,0,f039,1,1,1,4,6,7,2,1,5,4,6,1,6,2,1,4,4,6,7,1,3,3,1,2,5,4,2,2,1,1,7,3,2,2,3,1,1,3,5,8,2,2,1,1,4,2,4,6,2,1,1,1,1,1,2,3,4,2,0,2,3,4,3,4,3,4,6,5,3,6,3,2,3,2,4,4,4,4,2,5,2,3,2,1,4,6,2,5,1,6,1,7,4,2,2,7,6,7,6,5,2, ,21,5,Second Year but first year in SFU ( transfer student ),1,6,"Dating but kind of on a break, no commitment since 3 weeks ago",1,2,1,15,1,1,1,"I tried figuiring out what the study was about, but I decided not to try harder because it's better if i dont know",Understanding how dating partners react to events,I am not sure, , , , , , , , , ,-1,1
R_3J441QEeY7fnavf,Default Response Set,Anonymous, , ,142.58.123.118,0,9/25/2015,9/25/2015,1,F055,1,1,1,1,4,2,2,1,2,2,4,1,6,3,2,5,4,3,5,3,2,2,6,3,1,5,0,1,0,1,5,1,5,2,1,1,4,2,4,1,6,6,4,3,2,1,2,4,0,4,0,1,1,6,6,6,0,4,4,2,3,2,4,2,2,4,4,2,4,4,4,4,2,2,2,4,3,4,4,4,4,2,4,2,4,2,2,4,3,4,5,2,5,2,4,3,4,7,4,4,2, ,23,1, ,1,4, ,3,5,1,20,1,1,1,no.,the feeling of you partner.,"the year you spend with you parner, and the feeling you get.",no.,"yes, I may think about the temperament of my partner.",yes.,1,1,2,Cobb,49.26400757,-122.9369049,-1,1
R_3s51iamKfB5S8go,Default Response Set,Anonymous, , ,142.58.123.119,0,10/16/2015,10/16/2015,1,M045,1,1,1,0,2,5,0,0,0,0,4,0,7,0,0,5,0,3,0,0,0,3,7,0,0,6,0,3,0,2,6,3,0,4,0,0,2,0,1,8,8,8,0,0,6,0,7,0,2,5,0,1,1,7,7,7,1,7,7,0,5,6,6,3,4,6,2,7,4,2,1,7,7,6,5,2,3,5,2,6,6,5,6,1,1,5,6,2,1,7,1,1,7,7,7,1,6,7,7,7,1, ,17,1, ,1,3, ,1,11,1,25,1,1,1,The seemed like standard relaionship questions.,"Recieve information that is a lot more descriptive. ""Put a face"" to the person answering the questions. Check for consistency between the answers",To try to see the connection between mental state and relationships; how are relationships successful or how people perform in certain situations.,"They were related, the both asked questions about relationships, but the paper study allowed for deeper and more informative answers than what the multiple choice style study on the computer would have provided. The answers on the paper study are more peronal.","Yes, because it provided me with he context as how I would answer the questions from there on.","I don't know what anyone else got question wise. But it would changed the overall tone of the questions. Instead of something like ""What is the number one reason wh it would be nice to grow old wih our partner?"", it would be ""What is one thin that you woud hate about growing old with your partner?""",1,1,1,Cobb,49.26400757,-122.9369049,-1,1
R_3ly2nFXtJN7QS9b,Default Response Set,Anonymous, , ,142.58.123.125,0,11/26/2015,11/26/2015,1,m088,1,1,1,1,8,4,2,3,5,5,3,1,5,6,2,3,5,6,5,5,3,6,4,5,6,4,1,3,4,1,5,3,1,6,1,1,3,3,3,6,7,6,1,4,6,2,6,4,3,5,1,1,1,6,7,7,2,7,7,7,3,2,3,5,4,5,3,1,6,5,3,3,3,4,3,3,4,3,2,2,5,3,3,2,2,2,2,4,2,3,3,2,6,2,6,5,6,6,5,3,1, ,19,2, ,2,1, ,1,2,3,20,1,1,1, ,To get me thinking about my partner,To see how my relationship with my partner is and to see if certain situation would have a big affect on us.,"Yes, they were both about relationships. Paper study was why you were with your partner and the online survey was potential obstacles that could affect your relationship","yes, it got me thinking about my partner and why we are together",idk,1,1,1,Cobb,49.26400757,-122.9369049,-1,1
R_1rcSjFXiRLnim0P,Default Response Set,Anonymous, , ,142.58.123.124,0,11/20/2015,11/20/2015,1,m073,1,1,1,2,6,4,2,3,1,7,2,0,6,2,2,1,3,6,3,3,1,5,3,0,5,6,0,5,2,4,6,5,0,3,2,1,0,4,2,6,4,4,2,5,5,3,4,6,5,5,3,1,1,7,7,1,3,5,7,6,5,3,2,3,3,3,3,2,3,3,3,4,3,6,6,4,5,4,4,4,2,4,3,7,3,6,3,4,4,7,1,4,7,7,2,6,4,7,2,4,1, ,19,2, ,2,3, ,0,4,1,3,1,1,1,It didnt seem strange. The questions all seemed relivant to real dating situations,to ask us questions about what we are looking for in a relationship and what we like in someone,To complete questions about our-self and certain situations and how we would react to certain situations.,"Yes, they were both about dating","It made me think about it a bit, but i think I would have answered the same way even with out doing the first part.",not sure,1,1,2,Cobb,49.26400757,-122.9369049,-1,1
R_2rPzAL3UaGWBXzo,Default Response Set,Anonymous, , ,142.58.123.118,0,11/20/2015,11/20/2015,1,m072,1,1,1,0,5,6,0,3,1,6,1,0,5,8,0,6,4,3,8,1,0,8,0,7,0,8,0,1,5,1,8,4,0,8,0,3,6,1,3,4,8,5,2,6,1,0,3,3,2,6,0,1,1,7,5,7,7,7,3,6,6,6,5,6,7,5,7,1,7,6,5,2,7,7,7,5,6,7,3,2,6,6,2,1,2,6,7,2,5,7,3,4,7,3,1,7,7,7,7,1,1, ,21,1, ,2,2, ,0,1,2,7,1,1,1,No,We were asked to describe our relationship and were asked some questions surrounding that objective,We were to assess how we would react to certain hypothetical events in our relationships concerning our partner's actions,There were questions in both studies surrounding how attached we are to our relationships. So yes.,I was reminded of how I felt about my relationship.,I do not know.,1,1,1,Cobb,49.26400757,-122.9369049,-1,1
R_2AWmtfnbe7NlMi6,Default Response Set,Anonymous, , ,142.58.123.111,0,11/20/2015,11/20/2015,1,M070,1,1,1,4,5,7,1,6,6,0,7,0,1,8,0,1,0,6,0,0,4,4,8,8,0,0,0,8,6,6,6,7,0,7,0,0,8,0,2,7,7,4,0,7,4,0,7,7,4,7,0,1,1,8,8,8,0,8,8,8,4,6,3,2,6,5,2,6,6,4,4,4,4,6,5,4,4,2,5,2,3,2,4,2,2,2,6,6,1,2,2,6,2,1,7,7,1,7,4,4,1, ,22,2, ,2,3, ,0,3,1,28,1,1,1,I may wonder what the data will be used to do.,The structure of relationship in young men.,Young men's character,"Yes, the turning from single to couple",No., ,1,1,1,Cobb,49.26400757,-122.9369049,-1,1
R_2tAx2TR1q7g7qyq,Default Response Set,Anonymous, , ,142.58.123.120,0,10/22/2015,10/22/2015,1,m051,1,1,1,2,7,7,0,4,1,5,8,4,0,7,4,4,3,6,2,2,4,3,5,6,1,8,0,2,1,4,5,4,0,4,0,0,0,0,0,8,7,6,0,6,4,0,5,5,1,8,1,1,1,8,8,8,4,4,8,8,3,6,2,4,2,7,5,3,5,7,4,4,7,7,6,6,5,5,3,5,6,5,2,1,4,3,7,3,1,2,1,1,7,7,7,2,1,7,5,2,1, ,21,4, ,2,1, ,2,8,1,10,1,1,1,no. I am assuming this is about a honesty within relationship study.,Dating partner react to hypothetical situations,understand how people will react when these situation comes up during a relationship.,"Yes, because they are about trying to understand the aspect of relationships.",No,I am not sure,1,1,2,Cobb,49.26400757,-122.9369049,-1,1
R_1oFL3yXzzl8IV1n,Default Response Set,Anonymous, , ,142.58.123.118,0,10/2/2015,10/2/2015,1,m020,1,1,1,2,5,6,0,4,0,0,7,0,5,2,1,4,0,6,0,0,0,6,7,7,0,6,4,3,0,4,6,4,0,6,0,0,4,6,0,4,7,7,0,4,6,0,6,4,2,7,0,1,1,3,3,2,7,2,0,1,6,1,1,3,3,6,1,5,6,6,1,3,4,4,6,1,6,3,4,6,4,6,3,1,3,2,2,3,2,6,1,1,6,1,6,6,6,6,4,6,1, ,19,2, ,1,6,"I broke up with my girlfriend, but we havent really figured everything out yet and still live together",1,0,4,30,1,1,1,No,To collect data for one of the experimenters professors,To see how people in dating relationships react to hypothetical situations related to their partners,Yes they both had to do with dating relationships,No,I dont know if they differed. But if they did they might have had questions with a more negative slant on relationships,1,1,1,Cobb,49.26400757,-122.9369049,-1,1
R_11dqGtgKSwr1CvX,Default Response Set,Anonymous, , ,142.58.123.125,0,10/1/2015,10/1/2015,1,m016,1,1,1,8,8,1,8,0,0,1,8,0,1,1,0,4,1,8,8,0,2,0,8,0,8,0,7,0,1,0,8,0,0,8,6,0,7,1,8,8,8,8,0,4,0,0,4,4,2,8,1,1,1,0,0,0,3,0,0,5,5,1,6,3,2,4,3,1,5,7,3,3,1,1,6,5,5,4,4,6,1,5,1,4,1,6,5,6,7,4,1,5,6,7,4,7,3,7,3,6,1, ,18,1, ,1,6,dating but complicated situation,0,5,3,10,1,1,1,No.,To discover how relationships work.,To understand how people actually feel about their relationships.,"Yes because it helps us understand how people see each other in a relationship, and how every relationship is different in their own ways.",The paper asked positive questions of our partners which made it seem hard for me to answer because I had more negative than positive.,Yes.,1,1,2,Cobb lab,49.26400757,-122.9369049,-1,1
R_wRvSAKDJ7inoNfX,Default Response Set,Anonymous, , ,142.58.123.125,0,10/2/2015,10/2/2015,1,F085,1,1,1,4,7,2,0,0,1,0,8,0,6,8,0,8,2,6,8,1,7,1,8,1,7,8,7,8,8,8,8,6,1,8,8,4,8,0,8,8,8,4,0,6,6,4,4,8,1,4,0,1,1,4,8,8,4,7,0,4,7,6,2,6,6,7,4,2,7,7,2,7,2,1,4,4,6,2,6,7,2,6,6,1,1,5,6,2,5,2,2,2,4,2,7,6,2,7,6,4,2, ,18,1, ,2,3, ,1,11,1,6,1,1,1,just wondering what voting has to do with the relationship.,"to see the difference of thoughts between different couples, and examine different reactions","to find the truth about the inside of relationships betwen partners. without a study like this, we are unable to tell how things are going between couples, and what each partner believes. sometimes what people show is different than what they believe.","yes they were, because in both i answered questions about how i would react to certain events in my relationship.","no, i wasn't really influenced. my answers would have still been the same","i don't believe so, because people have different beliefs, and different reactions to certain situations. for example, i admit that i may enter a depression after my break up, but others may feel just fine.",1,1,1,Cobb,49.26400757,-122.9369049,-1,1
R_oY3uWUGjrxps4yR,Default Response Set,Anonymous, , ,142.58.123.119,0,9/25/2015,9/25/2015,1,F065,1,1,1,2,4,2,0,4,1,8,8,0,8,0,0,8,8,0,8,2,2,0,1,0,3,0,0,0,8,0,8,4,0,2,0,4,1,5,1,8,7,7,2,8,6,4,1,6,5,3,1,1,1,8,8,8,3,8,8,8,4,6,1,7,2,7,7,1,4,6,3,6,3,3,3,3,3,5,3,6,5,3,2,1,4,4,6,2,3,2,3,1,7,1,7,2,7,1,7,1,2, ,19,2, ,2,2, ,0,3,4,3,2,1,1,no.,to understand relationships on a more personal level.,to get into the minds of people in multiple types of relationships.,kind of; one was more happy and the other was more uncomfortable.,no.,im not sure.,1,1,2,Cobb,49.26400757,-122.9369049,-1,1
R_1r16txgAyFUKpP4,Default Response Set,Anonymous, , ,142.58.123.120,0,6/22/2015,6/22/2015,1,f035,1,1,1,0,8,8,1,4,0,0,4,0,8,4,0,8,5,0,8,5,0,0,8,8,0,8,0,0,0,6,8,1,0,6,4,0,8,8,4,7,8,6,0,6,7,0,6,6,2,6,4,1,1,8,8,8,0,8,8,8,5,3,1,7,5,7,6,7,4,1,4,5,5,7,4,7,5,7,6,6,7,1,6,6,2,7,6,1,7,6,7,2,1,1,7,1,7,1,5,2,2, ,18,1, ,2,4, ,2,3,1,15,1,1,1,"Questions about safety (driving), doing things considered ""good""/""morally correct"" (swearing, stealing, etc.) Not sure how those relate to the topic of relationships.",To get us thinking critically about the relationship.,To look at the way we respond to things in our relationships and how that is linked to our behaviour outside of the relationship.,"Yes, they are both about relationships.",It got me thinking about the level of commitment and how I feel about my partner.,Some of the prompts may have been phrased to make us think about the deep sense of commitment we have to our partners while other ones might focus on things about our partners that bother us.,1,1,1,Cobb,49.28689575,-122.9580002,-1,1
R_1kSo3Xkgd8D1Pjo,Default Response Set,Anonymous, , ,142.58.123.121,0,11/26/2015,11/26/2015,1,m089,1,1,1,3,2,6,3,3,2,2,5,0,8,0,0,8,0,8,6,2,0,6,1,8,6,8,0,8,6,2,8,2,1,6,4,0,8,0,6,8,8,8,0,2,8,0,4,2,0,8,0,1,1,8,8,8,0,8,8,8,3,2,1,5,3,4,3,2,3,5,3,5,5,6,7,4,5,5,3,6,6,3,4,1,1,7,1,3,4,3,2,4,5,1,7,6,5,6,5,2,1, ,23,2, ,1,4, ,2,7,1,5,2,1,1,"this is not just about relationship, its involved some of my personality.",how dating partners react to hypothetical events in their dating relationship.,how personality related with dating,"yes, my personality, correct relationship and how I think about my partner",no,yes,1,1,2,Cobb,49.26400757,-122.9369049,-1,0
R_1i1YXCUWKDa4lmk,Default Response Set,Anonymous, , ,142.58.123.124,0,11/26/2015,11/26/2015,1,m087,1,1,1,1,7,7,2,0,0,1,1,3,4,4,5,7,1,7,4,1,1,7,7,4,0,7,0,1,7,7,7,8,0,4,0,0,0,4,4,7,7,8,0,5,8,1,7,0,0,6,0,1,1,8,8,8,0,8,8,8,7,3,6,5,6,5,7,1,6,6,2,5,4,2,6,2,5,6,7,5,4,2,4,1,2,4,2,3,3,6,6,2,7,2,6,6,6,4,3,3,1, ,22,3, ,1,4, ,2,2,1,4,2,1,1,'bad habits' questions were somewhat vague - I might have bad habits when it comes down to eating healthy for example but in regards to my relationship I don't think I do.,Describing your thoughts on your relationship relative to the future,potential reactions when a hypothetical event would take place right now,"both related to relationship - i'd say the questions on paper are a lot more positive ones, things that could make you smile. The questions on the main study were all I'd say hypothetical negative events in your relationship.",No,I'm assuming so,1,1,1,Cobb,49.26400757,-122.9369049,-1,0
R_3rMmEJK1fYtDJ8y,Default Response Set,Anonymous, , ,142.58.123.118,0,11/26/2015,11/26/2015,1,m086,1,1,1,0,1,8,0,1,0,0,7,7,8,0,0,7,0,3,2,0,8,4,8,6,1,8,4,2,0,1,7,2,0,5,0,0,1,8,0,6,7,6,0,5,8,0,6,0,2,7,0,1,1,3,6,8,4,6,3,4,4,4,2,6,6,4,5,1,7,2,1,7,6,6,7,6,5,4,4,4,5,3,5,1,6,2,5,3,1,5,4,1,7,7,5,2,6,7,2,2,1, ,20,1, ,1,3, ,1,1,1,14,1,1,1,no,to get a better understanding of why people enter into relationships,to study how you would react to situations with your partner and to understand how you feel about them,yes they both involved the future of the relationship and how one feels about staying with their current partner,no not really,yes I believe everybody received the same prompts. I'm not sure.,1,1,1,Cobb,49.26400757,-122.9369049,-1,0
R_3L8gd0iqXz9NuPd,Default Response Set,Anonymous, , ,142.58.123.120,0,11/26/2015,11/26/2015,1,m085,1,1,1,1,3,6,0,2,0,4,1,0,1,3,3,5,0,6,1,0,0,5,4,6,0,8,0,6,1,4,1,7,0,4,0,0,5,7,0,3,4,5,0,0,7,0,8,1,7,7,0,1,1,8,8,8,0,8,8,8,6,4,6,6,7,5,5,1,4,2,4,4,4,7,4,7,5,4,5,6,6,4,4,1,1,3,3,2,2,7,6,7,7,7,5,3,1,7,3,6,1, ,18,1, ,1,3, ,0,2,1,21,1,1,1,nope,To see others opinions on the subject matter,To gather knowledge about certain types of people inside a relationship,"Yes, both spoke on the matter of relationships",Nope,I believe they did...,1,1,2,Cobb,49.26400757,-122.9369049,-1,0
R_cuSEn7OWjsOPe1j,Default Response Set,Anonymous, , ,142.58.123.119,0,11/26/2015,11/26/2015,1,m084,1,1,1,5,8,8,0,2,1,3,8,0,0,5,6,8,2,3,3,1,1,5,2,0,2,8,0,0,0,0,8,0,0,8,2,0,0,1,8,8,8,3,1,3,6,1,4,0,3,8,0,1,1,8,8,8,2,8,8,8,2,7,7,7,6,7,6,1,2,4,4,4,1,1,2,3,5,2,7,3,7,2,7,1,4,3,7,1,7,7,4,1,7,6,7,1,7,1,7,1,1, ,18,1, ,1,4, ,1,9,1,10,1,1,1,no there was nothing strange,to understand the feeling of an individual towards his partner,to understand how dating partners react to hypothetical events in their relationships.,yes. they both asked the same individual and were both about relationships,no it did not `,yes I assume he did.,1,1,2,Cobb,49.26400757,-122.9369049,-1,0
R_11Xdt6I56jMyw1y,Default Response Set,Anonymous, , ,142.58.123.111,0,11/26/2015,11/26/2015,1,m083,1,1,1,4,7,5,2,6,2,6,7,3,7,6,1,7,3,5,4,4,4,5,6,7,1,5,1,5,2,5,5,5,1,6,0,2,4,7,2,6,6,3,3,4,5,2,5,4,5,6,1,1,1,6,6,3,3,6,4,5,2,3,6,5,4,4,3,2,4,7,4,7,6,6,5,4,5,6,6,5,7,7,2,1,3,6,6,5,2,7,6,1,6,7,1,6,6,7,7,6,1, ,18,1, ,1,2, ,0,2,1,20,1,1,1,Everything seemed simple and went just the way it was outlined in the beginning,Describing your partner and the relationship preference that you like,Understanding how people behave with each other in a relationship and the characteristics of the partner in the relationship,"Yes, because both talked about relationships and how they worked",No,Yes,1,1,2,Cobb,49.26400757,-122.9369049,-1,0
R_1FywpINaRP7jOOv,Default Response Set,Anonymous, , ,142.58.123.108,0,11/20/2015,11/20/2015,1,m082,1,1,1,4,2,4,2,1,1,6,2,5,7,1,0,6,3,4,4,1,1,1,3,5,5,1,2,1,4,1,5,4,1,1,2,1,5,4,4,3,4,5,2,3,3,3,2,5,5,4,1,1,1,6,7,7,1,7,5,5,5,5,4,4,4,4,2,2,4,3,3,6,5,2,4,4,5,5,4,4,5,3,2,2,2,4,4,5,1,1,3,1,1,1,6,1,3,3,5,4,1, ,20,3, ,1,4, ,1,8,1,30,1,1,1,"question 19 seems have spelling mistake, and I do not drive, so I am not able to ask the two driving related questions",a pretest to describe your relationships to structure questionnaire,Understand how dating partners react to hypothetical events in their daing realtionships,"both about relationship, but slightly different in terms of one asks about independence and characteristics of one partner",Not at all,"No, because every one has different persepctive and characteristics for being a partner",1,1,2,Cobb,49.26400757,-122.9369049,-1,0
R_1Hp11o4MnYe1c7b,Default Response Set,Anonymous, , ,142.58.123.127,0,11/20/2015,11/20/2015,1,m081,1,1,1,4,6,3,1,2,0,5,7,6,6,2,3,7,0,7,5,0,2,3,4,4,5,7,2,4,6,6,8,6,0,7,0,0,1,4,7,5,7,8,1,1,5,1,5,3,4,5,1,1,1,8,4,8,1,7,8,5,4,5,4,6,6,6,5,6,3,6,2,6,3,4,4,6,6,6,4,6,7,5,6,1,2,6,6,4,6,2,5,1,4,1,7,2,7,3,7,3,1, ,18,1, ,1,4, ,2,4,3,10,1,1,1,no,to describe our views on commitment in a relationship,to get a males perspective on relationships that have been established,"yes, they both described the status of our current relationship","yes, but the pilot study warmed me up for the questions in the main study",i believe that everyone got the same writing prompts,1,1,1,Cobb,49.26400757,-122.9369049,-1,0
R_3kdMsVOs0a5LhIT,Default Response Set,Anonymous, , ,142.58.123.125,0,11/20/2015,11/20/2015,1,m080,1,1,1,0,8,4,4,4,2,2,6,0,8,3,0,4,4,4,2,0,4,6,6,4,4,4,4,2,8,0,8,0,4,4,6,3,4,0,4,3,4,5,4,3,3,0,4,4,3,5,6,1,1,8,8,8,0,8,8,8,4,4,3,7,4,7,4,4,4,7,1,4,1,4,4,4,4,1,4,4,7,2,2,3,4,4,4,4,3,4,5,4,4,3,7,7,7,7,7,7,1, ,21,1, ,1,4, ,0,11,1,31,1,1,1,not at all,Trying to understand the degree of my commitment into my current relationship (i guess),To evaluate my reactions to various situations in relationship,"yes, they are all about relationships, and specifically about negative side of relationships",i dont think so,not sure,1,1,1,Cobb,49.26400757,-122.9369049,-1,0
R_1pnkmgc5kDE9mKR,Default Response Set,Anonymous, , ,142.58.123.122,0,11/20/2015,11/20/2015,1,M079,1,1,1,2,2,2,3,4,0,6,4,0,7,1,2,5,7,8,8,0,4,6,2,8,0,8,0,4,0,0,8,5,0,0,0,0,0,0,4,6,4,6,0,3,4,3,0,3,2,0,0,1,1,2,4,4,0,1,4,1,7,5,5,3,5,6,6,1,4,5,4,6,4,2,6,3,7,6,4,7,6,3,5,7,2,1,4,1,5,4,4,7,7,1,6,5,1,7,2,3,1, ,23,2, ,1,4, ,1,2,1,29,1,1,1,didnt ask about have sex,describe personality of parterner,how we solve problem in real life,yes.,no,no,1,1,2,Cobb,49.26400757,-122.9369049,-1,0
R_1EXuQfyBf1nuJ4Z,Default Response Set,Anonymous, , ,142.58.123.121,0,11/20/2015,11/20/2015,1,M078,1,1,1,1,4,6,2,6,3,7,6,7,8,1,1,3,5,2,6,4,6,6,7,1,4,8,1,2,6,6,8,6,1,6,0,1,4,5,6,6,6,3,3,3,7,0,7,5,6,7,1,1,1,6,7,7,2,7,2,2,4,2,4,4,6,3,3,2,6,6,2,5,7,4,6,2,6,2,3,5,6,2,4,1,6,5,5,4,6,7,2,1,6,1,5,2,5,2,4,6,1, ,20,3, ,1,4, ,1,1,1,24,1,1,1,Some of the questions didn't seem like they belonged with the rest,To give a quick description of my relationship,To get more specific details of my relationship,They both examined thoughts and securities i had about my relationship,No,I think so,1,1,2,Cobb,49.26400757,-122.9369049,-1,0
R_elIkgQuB0ZatjTr,Default Response Set,Anonymous, , ,142.58.123.124,0,11/20/2015,11/20/2015,0,m077,1,1,1,5,6,3,2,2,5,6,2,4,6,2,3,5,5,4,2,4,1,2,3,3,2,8,2,2,2,5,6,3,3,5,2,6,2,2,5,6,5,4,3,4,5,2,3,2,4,3,2,1,1,7,7,6,2,7,7,7,4,5,5,6,5,7,5,3,6,3,2,6,5,2,4,5,4,6,6,5,5,3,6,6,5,5,5,3,5,6,1,3,6,5,6,5,7,3,5,3,1, ,18,1, ,1,4, ,2,4,1,15,2,1,1,No,To understand how dating partners react to hypothetical event in their dating relationship.,To understand one's relationship with their partner., , , ,1,1,2,Cobb, , ,-1,0
