V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_1dfOXupVol6zAiy,Default Response Set,,,,128.103.240.77,0,3/9/16 14:40,3/9/16 15:28,1,1,1,0,0,84.426,0,1,77,1,8.406,18.884,20.444,3,,,,,,,1,9,1,"Chances are that nobody in my group contributed to anything since it would benefit them the most, but if nobody contributed anything there wont be any contribution. Hence I contributed some amount to stay and earn some amount.",1,8,4,9,3,7,5,6,9,3,8,2,7,6,5,9,6,7,6,9,9,3,6,6,6,2,3,6,6,3,3,7,8,2,0,6,0,1,4,7,3,2,3,2,2,"It was trying to show how a person's mind behaves in a competitive situation where he has to choose between to help benefit \ the group or himself/herself. It tried to put us in a situation we may come across sometime in our daily life at work, school or at home where we would have to make a choice to help our self or the entire group.",No,9,7,9,7,72,2,India,0,42.38000488,-71.13289642,-1
R_1DJ4GvQspO1HsXI,Default Response Set,,,,128.103.240.66,0,2/16/16 15:46,2/17/16 15:20,1,1,1,0,0,61.776,0,1,,,,,,,100,1,12.523,60.025,65.245,5,1,9,1,"Although I don't trust any of these strangers, contributing zero seemed rude.",1,6,4,8,3,6,4,3,6,4,4,4,1,1,5,3,5,6,6,5,6,7,6,3,2,6,2,3,6,3,6,3,2,4,5,5,0,5,5,6,3,2,3,2,2,It probably has something to do with group harmony. We're all going to get paid the same amount either way.,I suspect the payout to be make-believe.,3,3,4,4,66,1,"Boston, MA",0,42.38000488,-71.13289642,-1
R_1do9cbNPeECO93p,Default Response Set,,,,128.103.240.68,0,4/18/16 14:29,4/18/16 15:21,1,1,1,0,0,57.86,0,1,400,1,6.155,6.155,12.981,1,,,,,,,1,9,1,"I wanted to contribute, because it means a higher chance of the group earning more overall. I don't really lose anything by contributing either, since this is just a small amount of additional money.",1,7,2,7,7,6,6,6,6,6,6,6,4,4,5,5,6,9,6,9,9,9,8,6,6,6,8,6,7,8,4,6,6,1,2,4,0,0,4,8,2,1,3,1,2,Whether people tend to cooperate as a group or look out for their own interests.,no,4,3,5,3,74,2,"Boulder, CO, USA",0,42.38000488,-71.13289642,-1
R_1DwmZRBcHe6GGdT,Default Response Set,,,,128.103.240.71,0,3/10/16 09:11,3/10/16 09:44,1,1,1,0,0,33.802,0,1,,,,,,,400,1,11.792,11.792,12.883,1,1,9,1,It seemed like a good strategy. HOpefully it pays off,1,9,9,9,6,9,8,7,9,4,6,5,5,8,8,7,2,8,7,7,8,5,8,6,7,2,4,5,3,9,1,2,6,2,50,48,0,5,5,5,3,1,3,2,2,how people share when its in their best interest to be selfish,no,3,6,3,4,76,1,Nashville TN,1,42.38000488,-71.13289642,-1
R_1eQnQZEEchdN6NB,Default Response Set,,,,128.103.240.83,0,2/16/16 12:29,2/16/16 13:17,1,1,1,0,0,52.932,0,1,283,1,11.059,11.059,12.6,1,,,,,,,1,9,1,I wanted to contribute some to my group but didn't want to put all of it in just in case others did not contribute,1,7,3,4,4,6,7,6,7,5,6,4,7,3,4,4,6,8,6,6,9,8,8,9,8,5,4,8,6,6,8,3,9,4,4,12,0,0,4,8,3,3,1,1,2,how trustworthy we are with each other,no,5,3,2,4,78,2,"Aiea, HI",1,42.38000488,-71.13289642,-1
R_1GCSV9ouwMnykgq,Default Response Set,,,,128.103.240.88,0,3/9/16 14:39,3/9/16 15:25,1,1,1,0,0,82.595,0,1,,,,,,,305,1,48.108,48.108,60.51,1,1,9,1,"Although I understand that I benefit most if I put in nothing, that is banking on the fact that everyone else will put in their full 400 cents. If I'm putting in nothing, I can't expect anyone else to do any differently. By putting in the amount that I did, I put in about 75% of my money which I feel is a fair amount for me to contribute and reliably expect others to contribute. If someone chooses to put in nothing, I won't lose as much as if I had put in everything. And, if the other 3 people choose to put in everything, then I benefit by having kept some of my money.",1,9,5,9,6,8,8,5,8,4,6,7,7,3,4,6,4,8,7,8,8,7,7,6,4,3,4,8,6,5,6,8,8,1,1,1,0,0,4,6,1,2,1,1,2,I think this study was comparing people who consider themselves team players with people who consider themselves more unique/individual. I think they are expecting that the team players will have contributed more money in order to make their team happy whereas the people who consider themselves unique would have been more comfortable only looking out for themselves.,I wasn't sure if our compensation would actually be based on what other people in our group had decided.,9,7,2,7,77,2,"Miami, FL",0,42.38000488,-71.13289642,-1
R_1gMHb6EMxjtaANe,Default Response Set,,,,128.103.240.61,0,3/10/16 09:11,3/10/16 09:46,1,1,1,0,0,31.551,0,1,400,1,6.765,6.765,8.575,1,,,,,,,1,9,1,"I know that this is a trust based study that tests the coordination and collective action problems. While I might have the highest pay off from deception, I do not want to begin from the position of mistrust and want to make the best efforts to ensure that the group receives the highest pay off",1,8,7,9,4,6,8,5,6,4,5,4,6,1,9,6,7,7,6,9,6,5,6,4,4,2,1,1,6,4,7,5,5,4,3,8,0,2,7,8,1,2,1,2,2,As I mentioned before I think this study is trying to examine collective action problems and how individuals behave in terms of group situations and the level of trust they exhibit towards this others,No,7,9,6,2,67,2,India,1,42.38000488,-71.13289642,-1
R_1IGmr3RGfUOE7Dt,Default Response Set,,,,128.103.240.76,0,4/26/16 14:32,4/26/16 15:13,1,1,1,0,0,58.521,0,1,,,,,,,0,1,4.057,5.473,7.245,2,1,9,1,"Without any agreement with the other two individuals, I was not confident that they would contribute the entire 4$. I thought it better to keep my 4$ instead of relying on all 3 of us to contribute 4$ each.",1,8,7,8,9,7,4,6,7,3,5,3,4,6,5,7,2,4,4,7,6,2,8,4,5,5,3,3,7,7,4,6,8,3,1,10,0,0,1,4,2,1,2,1,2,Trust between strangers.,No.,6,6,6,6,76,2,"Montreal, Canada",0,42.38000488,-71.13289642,-1
R_1IHtEcsGPg44KLQ,Default Response Set,,,,128.103.240.50,0,3/9/16 14:43,3/9/16 15:24,1,1,1,0,0,55.149,0,1,,,,,,,350,1,22.112,22.112,23.834,1,1,9,1,"$.50 saved for an Arizona iced tea, the rest to the group in hopes of like-minded contributions",1,9,5,9,9,9,5,8,9,4,6,3,1,1,5,8,5,7,7,8,8,8,7,2,7,2,3,2,3,3,1,6,9,4,5,4,0,2,2,3,2,1,3,2,2,"trying to show how self-interested (or not) people are, even if the net gain of the group is highest when self-interest is least prominent through monetary incentive to be self-interested (esp. if group isn't) to achieve the highest potential reward",no,6,2,6,4,76,1,"Texarkana, TX, USA",1,42.38000488,-71.13289642,-1
R_1IHtPPmPtfpFOnA,Default Response Set,,,,128.103.240.66,0,2/16/16 12:30,2/16/16 13:18,1,1,1,0,0,40.169,0,1,,,,,,,0,1,4.008,4.008,7.445,1,1,9,1,I do not know what the other members will contribute. If I contribute $0 there's no chance of losing money but there is a possibility that I will gain money based on their decisions.,1,8,3,9,7,7,5,6,6,8,2,7,6,2,8,2,6,7,6,7,8,6,7,5,2,2,2,4,7,8,7,5,8,2,3,3,0,0,3,3,3,1,3,1,2,I think this study was about whether we trust strangers to cooperate with each other.,no,2,6,2,2,68,2,"Las Vegas, Nevada, United States",0,42.38000488,-71.13289642,-1
R_1ilBLvwsTDqYZAJ,Default Response Set,,,,128.103.240.82,0,3/10/16 09:10,3/10/16 09:46,1,1,1,0,0,67.825,0,1,,,,,,,0,1,13.972,13.972,15.669,1,1,9,1,"I think people are generally pretty decent during these types of things, but I'm here for the money so I might as well be as selfish as possible.",1,9,6,9,3,9,7,6,9,7,6,6,3,2,9,5,4,7,3,5,7,5,7,4,6,2,2,1,4,8,3,2,3,4,6,10,0,3,5,7,1,2,2,2,2,Probably something about trusting people to be fair and do the best thing for the group by contributing all the money to the general cause.,no,4,3,4,3,74,1,"Annandale, Virginia",0,42.38000488,-71.13289642,-1
R_1inAEfdS7ZkMuUO,Default Response Set,,,,128.103.240.79,0,2/16/16 15:46,2/17/16 15:16,1,1,1,0,0,51.258,0,1,300,1,9.887,9.887,11.012,1,,,,,,,1,9,1,"I wanted to contribute some amount to the group as a whole, but not all of my money.",1,8,6,8,8,8,8,7,7,2,3,4,4,3,2,2,8,7,8,9,9,8,9,9,8,5,7,8,6,6,7,8,8,4,10,10,0,0,3,7,3,3,1,2,2,I think the present study tried to show how people made decisions when interacting with strangers and were able to remain anonymous.,no,2,6,4,5,75,2,"Lynn, MA, USA",1,42.38000488,-71.13289642,-1
R_1joLhkPFoCWS03z,Default Response Set,,,,128.103.240.55,0,2/16/16 12:28,2/16/16 13:14,1,1,1,0,0,21.089,0,1,,,,,,,300,1,16.283,20.812,22.276,3,1,9,1,I felt it would be a good way to split the difference in case others acted selfishly.,1,8,2,8,7,8,7,7,8,6,5,6,1,1,6,6,8,7,4,7,7,6,8,7,4,1,2,6,6,1,8,5,6,3,50,50,0,10,6,8,1,2,1,2,2,I genuinely do not know.,No,9,7,9,7,70,2,"Montgomery Village, MD, USA",0,42.38000488,-71.13289642,-1
R_1JPxxkLpFfOTbxb,Default Response Set,,,,128.103.240.70,0,2/16/16 12:28,2/16/16 13:18,1,1,1,0,0,55.339,0,1,400,1,4.151,4.151,11.375,1,,,,,,,1,9,1,I have a sometimes stupid faith in humanity to act in our best collective interest.,1,7,4,9,8,7,7,8,7,7,5,6,6,6,9,2,6,7,3,5,8,2,7,4,4,5,3,9,6,6,3,3,8,5,8,8,0,3,6,9,3,1,3,1,2,"I think this is measuring the gap between how people perceive other people, and how other people are. Questions regarding participants faith in humanity is to be compared to the rate at which people contributed to the pot as a measure of how good ""others"" actually are.",no,4,2,7,2,74,1,"Boston, Massachusetts",1,42.38000488,-71.13289642,-1
R_1jvRS7o3pqCh38V,Default Response Set,,,,128.103.240.54,0,4/26/16 14:32,4/26/16 15:15,1,1,1,0,0,70.569,0,1,,,,,,,400,1,15.098,15.098,35.069,1,1,9,1,"I trust that the other participants will also contribute all of their money so that we can benefit as a group. I don't know who they are, obviously, but I believe in the common good and hope that they do too.",1,7,3,6,7,8,6,6,7,6,6,6,4,2,6,4,7,7,3,6,7,6,7,6,8,6,4,7,7,7,7,6,6,1,20,15,0,3,7,8,1,3,2,2,2,cooperation and how people balance the common good versus the private good,no,2,6,2,5,76,2,"Tianjin, China",1,42.38000488,-71.13289642,-1
R_1jxGUpIjubBRm7L,Default Response Set,,,,128.103.240.53,0,3/9/16 14:35,3/9/16 15:25,1,1,1,0,0,128.076,0,1,,,,,,,400,1,8.003,8.003,9.365,1,1,9,7,"In my opinion , If its about project we are assigned, we should first think about the project and then think about our own profits. Once you put in money , in project like an investment , you are likely to earn more money in longer run. this decision benefits every one as on individual level, other team members as well as business in total.",1,8,8,9,9,9,9,7,9,7,6,7,7,5,8,8,9,7,8,9,9,9,9,8,9,9,5,9,9,9,7,9,9,1,0,0,0,0,2,6,3,3,3,2,2,It was trying to show about my thinking.,no,7,9,6,2,70,2,"Mumbai,India",1,42.38000488,-71.13289642,-1
R_1k1R7W5d3AXbiFX,Default Response Set,,,,128.103.240.57,0,4/5/16 14:30,4/5/16 15:16,1,1,1,0,0,62.898,0,1,,,,,,,200,1,18.339,18.339,20.15,1,1,9,1,I thought that $2 was a good compromise.,1,8,5,9,4,9,9,7,8,2,5,4,3,1,2,2,8,8,7,7,8,4,7,2,4,4,3,4,4,2,2,8,4,1,6,6,0,2,5,6,3,3,3,1,2,"I think it was trying to show something about empathy, and how much we consider others when making decisions.",no,5,2,4,4,78,2,Massachusetts,0,42.38000488,-71.13289642,-1
R_1kN7GWarmjwHdxQ,Default Response Set,,,,128.103.240.85,0,2/16/16 14:16,2/16/16 15:17,1,1,1,30.615,59.175,65.32,4,1,0,1,2.623,2.623,5.383,1,,,,,,,1,9,1,"Without knowing the other participants in the group, I have no idea how trustworthy they are so I found it in my best interest to maximize my own utility.",1,5,6,9,8,7,6,7,8,8,8,8,8,8,9,8,3,4,2,9,7,4,4,4,6,6,8,9,3,6,5,8,9,3,4,4,1,0,2,7,2,1,2,1,2,I think the study was trying to show how people behave in interactions with strangers--i.e. whether or not you trust strangers when monetary reward is involved. It showed this by giving you the opportunity to keep money for yourself for the maximum benefit or by giving you the opportunity to put your money in a common pool that everyone would split.,no,6,2,6,2,74,2,"Nashua, NH, USA",1,42.38000488,-71.13289642,-1
R_1Lh43RprM0ckPTl,Default Response Set,,,,128.103.240.60,0,3/2/16 09:06,3/2/16 09:45,1,1,1,0,0,39.825,0,1,,,,,,,200,1,21.863,47.111,48.523,2,1,9,5,"I would like to make at least 10 dollars here today, so at least two of my dollars will come back to me and 2 will go to contribute something to the group. I can lose 1 dollar.",1,9,5,9,9,6,4,6,4,4,5,4,3,1,6,4,2,5,5,6,4,5,4,5,4,1,2,1,4,3,3,3,5,1,1,1,0,0,3,5,3,3,3,2,2,"It was trying to show how much a person trusts other people to be altruistic for the group, or how much a person wants to be safe in making sure they get enough.",no,9,5,9,2,78,2,"Boston,  Massachusetts",0,42.38000488,-71.13289642,-1
R_1Li2x3VCOJXlot1,Default Response Set,,,,128.103.240.75,0,4/5/16 14:30,4/5/16 15:14,1,1,1,0,0,101.03,0,1,,,,,,,0,1,2.895,2.895,43.476,1,1,9,1,No trust in the group as i don't know who is participating. I would trust the group more if i knew them. I'm also risk adverse in scenarios like this.,1,7,8,5,9,7,6,7,9,7,7,6,7,6,8,7,1,6,3,7,9,5,4,6,9,9,9,2,8,4,3,9,8,4,1,1,0,0,5,10,3,2,3,2,2,Community vs self.,"directions should be clearer, with the doubling thing.",7,2,6,2,77,1,New Jersey,3,42.38000488,-71.13289642,-1
R_1LIkMzpKw8rrW86,Default Response Set,,,,128.103.240.81,0,2/16/16 14:18,2/16/16 15:19,1,1,1,0,0,47.608,0,1,0,1,10.011,10.011,11.016,1,,,,,,,1,9,1,"I was wondering if everyone would benefit from the group as a whole or choose themselves. We're all women, and I think that women tend to be more group-centric. So I thought that everyone would choose to contribute. Because the payoff is not huge either way, I thought I would try being selfish and see if that was rewarded or hurt.",1,5,1,8,9,7,6,6,7,6,3,5,1,1,7,4,7,8,6,8,7,8,9,9,9,4,6,8,6,3,3,5,6,4,8,7,2,5,8,10,1,2,1,2,2,"The more trust you had in others, the more you were communally versus self oriented, the more you'd be willing to contribute on behalf of the group",no,7,9,7,9,74,2,"Los Angeles, USA",0,42.38000488,-71.13289642,-1
R_1LvAx5qckGwnZwf,Default Response Set,,,,128.103.240.89,0,4/5/16 14:31,4/5/16 15:17,1,1,1,0,0,55.92,0,1,400,1,7.027,7.027,14.351,1,,,,,,,1,9,1,"I feel better with everyone being able to benefit, and would also personally feel guilty if I received more of a payoff than others by contributing less instead of more",1,9,7,9,8,9,9,7,9,3,1,2,1,1,3,3,9,8,6,8,6,5,8,7,3,2,4,7,8,1,2,5,5,1,0,1,0,1,8,10,3,3,1,2,2,"Trust in strangers and also a comparison of how much duty/care you feel towards others vs yourself, and how that  might affect the way you contribute towards others benefit",nah,4,5,5,5,77,2,"Lawton, Oklahoma",2,42.38000488,-71.13289642,-1
R_1n8tChVoQgmo26z,Default Response Set,,,,128.103.240.52,0,3/9/16 14:43,3/9/16 15:19,1,1,1,0,0,69.51,0,1,,,,,,,286,1,22.764,44.299,50.103,5,1,9,1,I couldn't decide whether or not I wanted to do what was best for me or for the group.,1,8,4,9,7,6,3,7,5,2,8,6,7,2,6,3,7,8,6,7,8,6,7,7,8,2,2,3,6,6,3,6,3,2,0,0,0,0,4,7,3,2,2,1,2,The study  was trying to test if people would act upon their self interest if the benefits were higher than acting in the interest of the group.,No.,6,2,5,2,78,2,"Houston, United States",0,42.38000488,-71.13289642,-1
R_1nP0ceBfwg3McdM,Default Response Set,,,,128.103.240.79,0,2/16/16 14:17,2/16/16 15:18,1,1,1,0,0,72.839,0,1,,,,,,,100,1,33.1,66.907,72.208,3,1,9,1,"I felt like I should donate at least some partial amount to not be an asshole, but I didn't want to give more than half, so I put in 100 cents.",1,8,5,9,5,6,4,7,2,7,8,7,8,7,9,8,7,8,7,7,7,8,8,8,8,4,3,3,6,8,8,9,9,1,1,1,0,0,9,10,1,1,1,1,2,It was trying to show how much people nowadays can trust strangers.,I wonder if the other people are in this room actually making the decisions real-time.,3,3,5,5,75,2,California,2,42.38000488,-71.13289642,-1
R_1ojptb3kzSwLU1B,Default Response Set,,,,128.103.240.89,0,3/2/16 09:09,3/2/16 09:46,1,1,1,0,0,74.518,0,1,,,,,,,400,1,11.758,11.758,15.659,1,1,9,1,"I assume everyone will be nearly fair especially since the difference in being fair and selfish is just 2 more dollars. Also if basing it on this, then the payoff is still high.",1,5,7,8,8,7,4,7,8,2,4,3,2,2,8,7,6,7,6,8,8,8,8,8,8,9,4,9,5,7,3,5,9,4,20,15,0,5,7,9,3,2,2,2,2,It was trying to show how people think about their own self concept vs. those of others and how individuals interact when trust is on the line. They executed this task by giving us two monetary possibilties.,No,5,2,6,2,74,1,Boca Raton,1,42.38000488,-71.13289642,-1
R_1oz2wN2n9GRajFy,Default Response Set,,,,128.103.240.60,0,2/23/16 12:40,2/23/16 13:22,1,1,1,0,0,49.27,0,1,300,1,8.952,8.952,18.701,1,,,,,,,1,9,1,"I chose to contribute $3 because I hoped that the other people in my group also contributed all of their money. However, I also wanted to give myself a little insurance in case my team members didn't contribute anything and I was left with less than I contributed.",1,7,8,8,4,6,7,9,4,6,3,6,7,6,6,7,3,8,7,8,8,4,9,7,7,3,3,2,9,6,7,4,1,1,2,3,0,1,4,6,3,2,1,2,2,I think this was trying to show whether or not there is a correlation between helping the group less and being an independent or competitive person.,no,6,2,5,3,78,1,"Colorado Springs, Colorado, United States",1,42.38000488,-71.13289642,-1
R_1pMCWrL3qyf3z42,Default Response Set,,,,128.103.240.93,0,3/2/16 09:06,3/2/16 09:44,1,1,1,3.247,4.203,23.842,2,1,,,,,,,0,1,5.463,5.463,16.185,1,1,9,1,"I chose to contribute $0 to the common project because this would give me the highest payoff personally; because I did not know or interact with the other participants and will not interact with them in the future, my cooperation now will not help me (or us as a group) in the future.",1,7,5,6,3,5,5,3,5,4,5,4,5,3,5,5,5,6,7,6,5,5,6,7,6,3,7,5,3,4,7,5,7,3,0,1,0,0,5,8,1,2,3,2,2,"I think this study was trying to link altruism or self-interest as measured by the cooperation game with beliefs on altruism, self-interest, fairness, and group versus individual thinking as measured by the questions given afterward.",no,9,5,4,4,74,2,"Chevy Chase, MD",0,42.38000488,-71.13289642,-1
R_1qdDN1N8tM0H6UX,Default Response Set,,,,128.103.240.56,0,3/2/16 09:03,3/2/16 09:46,1,1,1,0,0,51.856,0,1,,,,,,,200,1,25.836,25.836,27.323,1,1,9,1,I picked the middle because I think most people would do the same. It is a matter of balancing fairness and self interest.,1,9,9,8,5,8,5,3,8,6,4,8,2,3,4,3,3,7,7,8,6,5,8,5,6,2,2,5,5,4,5,7,7,1,10,10,0,0,6,7,3,2,2,2,2,It was trying to show people's trust in strangers through the allocation.,no,4,3,4,3,72,2,"Honolulu, HI",0,42.38000488,-71.13289642,-1
R_1QtsC5hevbT1cIL,Default Response Set,,,,128.103.240.69,0,4/18/16 14:30,4/18/16 15:21,1,1,1,0,0,77.933,0,1,,,,,,,0,1,11.264,13.907,20.432,2,1,9,1,i am expecting the other two people to put in everything. and i chose to do this because it is more exciting,1,8,2,7,8,7,4,4,7,6,5,6,4,5,6,7,3,7,4,8,7,8,9,6,6,2,3,7,6,5,3,3,7,2,0,0,0,0,4,6,3,3,3,2,2,trust between people,no,2,4,5,3,78,1,maryland,1,42.38000488,-71.13289642,-1
R_1r0bmNqYvD6D3oB,Default Response Set,,,,128.103.240.91,0,2/16/16 12:29,2/16/16 13:22,1,1,1,0,0,35.737,0,1,,,,,,,400,1,18.573,19.739,22.221,2,1,9,1,"I personally believe that because the stakes are relatively low, that people will choose to risk contributing the maximum possible amount for the most benefit for the group.  In other words, I feel that the difference between receiving $6 vs. $10 (minimum and maximum) is not great enough for people to not contribute toward the benefit of the group as a whole.  Moreover, the intermediate value of $8 is not much different from either the maximum or minimum value for participants not to contribute toward the benefit of the entire group.  If the stakes were perhaps 10 times greater (i.e. $60, $80, $100), I think that someone might consider more seriously trying to receive the maximum amount of reward while giving the group the least.",1,9,6,9,7,7,5,8,7,6,6,6,6,1,7,6,7,9,7,9,9,8,9,9,6,7,5,9,9,8,9,5,9,1,0,0,0,0,7,8,1,2,1,2,2,I believe this study was trying to show how people with different personalities trust others to do things for collective benefit as opposed to for personal selfishness.,no,5,3,4,6,77,1,"Honolulu, Hawaii, United States",1,42.38000488,-71.13289642,-1
