V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_2t3R0l5OjMFOyvC,Default Response Set,Anonymous,,,192.17.53.93,0,10/15/15 11:51,10/15/15 12:17,1,1,1,0,0,69.02,0,1,,,,,,,200,1,0,0,35.2,0,1,1,1,*Note: I inserted the first choice wrong. I misread the question. I meant to say 400 cents for the first one.  /  / I chose the amount that I did because it was the midway point. I didnt want to be selfish to take all of it for myself while others get much less than me. ,1,6,8,8,9,6,6,7,6,6,6,6,8,5,7,9,2,7,7,6,7,4,6,7,5,1,1,9,9,5,4,7,7,1,7,0,1,0,2,7,3,1,2,1,2,This study was trying to show the two different aspects in human nature. One wanting everything for yourself and the other doing what you do for the benefit of the group as a whole. It was trying to get this message across by matching how much we would give and our personalities. There are people who have a stronger sense of ego and selfishness and theres other who believe that the happiness of others and the good for the team as a whole is more important. Its the different in what each individual values. ,no,6,2,6,9,77,2,"Seoul, Korea",2,40.10949707,-88.21230316,-1
R_UXUr1MmSRf3WTfj,Default Response Set,Anonymous,,,192.17.53.31,0,10/15/15 11:50,10/15/15 12:18,1,1,1,0,0,43.297,0,1,300,1,0,0,15.698,0,,,,,,,1,9,3,"This is essentially a gamble, therefore if I give all of my money away I am left with either no money or a lot depending on the decision of others. So in order to ensure that I leave with something rather than nothing I personally would choose to give away a lot while saving a little as a safety.",1,8,8,8,7,9,7,6,8,4,4,6,3,3,6,4,7,8,8,8,9,8,7,5,8,8,4,3,8,6,7,8,9,1,0,0,0,0,6,8,1,2,1,2,2,"I think it was trying to show how selfish people can be, and how much people are actually willing to benefit the group rather than themselves. Through the many different questions about competition, it becomes obvious that this study is trying to distinguish the leaders in groups. ",no,6,3,6,4,78,2,"Glenview, Illinois",2,40.10949707,-88.21230316,-1
R_1mkjkKCEQxAKe7R,Default Response Set,Anonymous,,,192.17.53.191,0,10/15/15 11:39,10/15/15 12:18,1,1,1,0,0,59.294,0,1,300,1,0,0,12.351,0,,,,,,,1,9,1,I chose to donate 300 cents to the group because although everyone would have earned $8 if I contributed 400 cents I liked the small possibility that I would earn slightly more than the rest of the group. ,1,6,3,5,7,6,6,5,5,6,6,6,6,3,7,8,3,9,9,7,9,6,7,8,8,6,8,8,7,3,5,5,7,1,4,3,0,0,4,6,3,2,1,1,2,I think the present study was trying to show if strangers would try to benefit one another or care about themselves. I think the study tried to show it by having us all in a group at first to see each others faces and then separate to see how we would decide to give our money. ,no,4,3,5,3,75,2,"Moline, Illinois United States",0,40.10949707,-88.21230316,-1
R_1GCYDr2wnu6SS1G,Default Response Set,Anonymous,,,192.17.53.232,0,10/19/15 14:13,10/19/15 14:19,1,1,1,0,0,29.05,0,1,400,1,12.496,12.496,12.947,1,,,,,,,1,9,1,I figured that other members in the group would try to get the highest payoff.,1,8,5,8,9,8,8,8,9,6,7,5,7,4,7,7,3,9,8,7,8,8,7,8,7,1,7,2,9,7,1,7,8,3,10,5,0,0,4,8,1,1,1,2,2,It was trying to show how cooperative people can be when there is no accountability.,No,4,6,2,5,76,2,"Lombard, IL, US",0,40.10949707,-88.21230316,-1
R_25ZUA7ypvrQxpRX,Default Response Set,Anonymous,,,192.17.53.224,0,10/19/15 14:10,10/19/15 14:20,1,1,1,0,0,45.955,0,1,0,1,0,0,9.039,0,,,,,,,1,9,1,"If at least one other person paid in, I think I'd be making make roughly the same as if we had all paid in, so I didn't pay in.",1,9,2,9,9,9,7,9,9,7,3,9,7,1,7,1,9,9,7,9,9,6,9,9,9,7,7,9,9,4,3,5,6,5,15,40,0,10,4,8,1,1,1,2,2,I think it was trying to determine how personality affects fear of or trust towards strangers.,no,6,2,6,2,73,1,"Skokie, IL",2,40.10949707,-88.21230316,-1
R_3Ep9vLBKvbyYAGN,Default Response Set,Anonymous,,,192.17.53.49,0,10/19/15 14:08,10/19/15 14:21,1,1,1,0,0,70.344,0,1,400,1,0,0,19.247,0,,,,,,,1,9,1,So everyone can equally get the most money,1,8,8,7,8,8,9,8,8,6,6,5,3,4,7,4,4,6,4,8,8,7,7,6,5,5,7,8,6,8,4,8,8,1,0,0,0,0,6,10,1,2,1,2,2,If people only think about themselves or think collectively like a group even if it is with strangers,no,6,2,5,3,76,2,"Skokie, IL, USA",0,40.10949707,-88.21230316,-1
R_3p6j8bP9BDO6DrY,Default Response Set,Anonymous,,,192.17.53.214,0,10/19/15 14:09,10/19/15 14:22,1,1,1,0,0,46.132,0,1,,,,,,,400,1,0,0,18.824,0,1,9,1,I feel that the group as a whole would want to earn a greater amount for us all rather than just an individual benefit. ,1,7,6,9,7,9,6,7,9,7,8,7,5,1,6,8,7,9,7,7,8,8,9,7,8,8,8,9,8,7,6,4,9,1,0,5,0,0,8,10,1,3,1,2,2,It was trying to show how strangers will interact and if they will be selfish or do the good of the group. ,No ,4,7,7,9,77,2,"Bloomington, IL US",0,40.10949707,-88.21230316,-1
R_3IaBOT8yT9y9aQj,Default Response Set,Anonymous,,,192.17.53.191,0,10/19/15 14:09,10/19/15 14:22,1,1,1,0,0,61.111,0,1,,,,,,,400,1,0,0,9.178,0,1,9,1,"I don't need the money that bad, I'd rather give money to the rest of the group and help them than hog my money to myself.",1,8,2,9,9,7,6,8,7,6,7,6,7,1,4,6,7,9,7,9,8,7,8,5,6,9,4,8,9,3,5,5,9,1,5,5,0,0,4,6,3,1,3,1,2,"I think it was trying to show that people are mostly generous and trustworthy, and that there are many misconceptions about how trustworthy strangers are.","It doesn't matter to me how much I get, I'm not suspicious of the others. I just don't believe they all donated all their money.",6,2,6,2,78,1,"McHenry, Illinois",0,40.10949707,-88.21230316,-1
R_XFL4UZhiNYf15rb,Default Response Set,Anonymous,,,192.17.53.85,0,10/19/15 14:08,10/19/15 14:23,1,1,1,0,0,49.631,0,1,400,1,0,0,14.096,0,,,,,,,1,9,1,"I personally don't care that much about money, but I do want people to benefit as much as possible from a group effort. / ",1,9,9,3,7,9,6,6,9,1,1,1,1,1,1,2,9,9,9,9,9,8,9,7,8,9,1,8,7,1,2,5,5,3,3,0,0,1,8,10,1,2,1,2,2,It was trying to show what sort of decisions we would make based on our personalities and believes about ourselves and others.,No.,4,3,5,3,77,1,"1/2 of my life in Warsaw, Poland. 1/2 of my life in Franklin Park IL, USA.",0,40.10949707,-88.21230316,-1
R_1E1p4ldP5H7Wu0d,Default Response Set,Anonymous,,,192.17.53.30,0,10/19/15 14:07,10/19/15 14:24,1,1,1,0,0,78.629,0,1,,1,0,0,7.543,0,,,,,,,1,9,1,"I figured if I contributed half the amount given to me, I would still be contributing to the group while still ensuring some security for myself.",1,7,3,9,6,7,4,7,7,6,6,4,4,1,5,3,7,8,8,6,7,5,7,5,7,3,2,8,7,5,6,4,3,1,8,5,3,0,4,6,3,3,1,2,2,I think it is looking into the idea of self gain versus the better good of others based on trust,no,5,4,4,3,77,2,"Lansing, Illinois. United States",0,40.10949707,-88.21230316,-1
R_1DYkuE0kE2Mhezn,Default Response Set,Anonymous,,,192.17.53.93,0,10/19/15 14:13,10/19/15 14:24,1,1,1,0,0,67.944,0,1,,,,,,,240,1,0,0,38.195,0,1,9,1,I pick about the middle so i would still keep some of my money if someone in the group chose to keep all their money but still contribute to the doubling money,1,8,8,7,8,6,8,7,6,3,6,4,7,3,2,6,4,6,4,7,7,6,6,3,7,3,2,3,6,3,6,5,5,1,1,1,0,0,4,6,2,3,3,2,2,How people make decisions when others are affected but anonymity is conserved ,no,3,6,3,6,76,1,Chicago Illinois,0,40.10949707,-88.21230316,-1
R_2tG8GzC9SUObksF,Default Response Set,Anonymous,,,192.17.53.91,0,10/19/15 14:08,10/19/15 14:24,1,1,1,1.006,1.006,52.323,1,1,,,,,,,0,1,6.995,10.997,18.158,2,1,9,1,"I don't think I can trust the other 3 people in my group to all go with the full contribution. If there had been some amount of communication beforehand, I would have considered the contribution. With no communication, I would rather have $10 than a small chance at $14 and a probable chance of only $6.",1,7,4,8,5,8,7,6,6,4,5,4,5,6,6,7,4,6,6,6,4,5,5,6,6,1,1,7,3,3,3,5,6,4,0,0,0,0,5,6,3,3,3,1,2,Differences in decision making between people with personalities geared towards cooperation and people with personalities geared towards competition.,no,7,9,7,9,75,1,"Monterey, CA, USA",1,40.10949707,-88.21230316,-1
R_3rPs98Lj248Ctqm,Default Response Set,Anonymous,,,192.17.53.227,0,10/19/15 14:09,10/19/15 14:24,1,1,1,0,0,62.509,0,1,400,1,0,0,10.518,0,,,,,,,1,9,1,I hoped that the rest of my group would do the same as me.,1,7,6,7,8,5,8,8,4,9,9,9,9,8,6,6,4,3,4,4,4,6,3,3,8,8,6,6,3,8,8,4,6,3,0,5,0,2,2,7,3,3,3,1,2,"I dont know how the study is trying to present this information, but I think it has something to do with how the level of selfishness correlates to monetary gain.",no,2,6,2,6,76,2,"Taipei, Taiwan",2,40.10949707,-88.21230316,-1
R_3rNkClw6NTO0QAy,Default Response Set,Anonymous,,,192.17.53.133,0,10/19/15 14:07,10/19/15 14:24,1,1,1,0,0,133.035,0,1,,,,,,,400,1,0,0,28.829,0,1,9,1,"I felt that the stakes in this situation weren't too high, so I felt I would take a chance that the other's will also comply. I did not want to feel selfish so I felt that my decision was simply the right thing to do. Either way, I would receive some form of pay and have a clear conscience while I was at it.",1,9,7,9,8,9,8,8,9,6,6,7,7,6,7,9,6,7,6,8,7,7,7,7,6,7,8,7,5,7,2,5,8,2,0,0,0,0,4,6,2,1,3,1,2,I feel like it was showing how people vary in their trust and whether they prize themselves or the group as higher.,no.,3,3,5,3,77,2,"United States, IL",0,40.10949707,-88.21230316,-1
R_2w5p02CJl2nGlq3,Default Response Set,Anonymous,,,192.17.53.17,0,10/19/15 14:07,10/19/15 14:24,1,1,1,0,0,52.677,0,1,,,,,,,320,1,0,0,21.136,0,1,9,1,"I chose 320 cents because I didn't want to contribute all 400 just in case the rest of the group didn't, but also because I wanted to contribute a somewhat significant portion since it is doubled.",1,6,6,8,5,9,8,8,8,4,6,4,6,1,6,7,4,9,5,8,9,6,8,5,8,1,3,9,6,5,2,6,8,3,5,8,0,0,5,8,3,2,3,1,2,I think it was trying to show the concept of doing things for your personal benefit (keeping your money) vs sacrificing/negotiating for the greater good (contributing the money).,no,6,9,5,9,77,2,"Hoffman Estates, Illinois, US",0,40.10949707,-88.21230316,-1
R_2cbFiEyOQMVaWQE,Default Response Set,Anonymous,,,192.17.53.233,0,10/19/15 14:19,10/19/15 14:33,1,1,1,23.294,54.988,59.438,5,1,400,1,0,0,8.166,0,,,,,,,1,1,9,"I feel that by contributing the amount that I did, everyone would double their amount and we would all be able to get double the amount that we invested. ",1,7,7,8,8,5,7,8,8,7,7,7,6,3,5,6,6,7,8,9,9,8,9,9,9,4,9,9,9,7,3,9,9,1,3,0,0,0,4,8,1,1,3,1,2,I think this study is trying to see how much people are able to depend on strangers based on how much they are willing to contribute money into the pool.,No,5,3,3,5,75,2,"Park Ridge, IL USA",1,40.10949707,-88.21230316,-1
R_WfK7OXBfkRblHEd,Default Response Set,Anonymous,,,192.17.53.70,0,10/19/15 14:15,10/19/15 14:34,1,1,1,0,0,32.384,0,1,,,,,,,250,1,0,0,22.362,0,1,9,9,I chose 250 cents simply because it was better than half. ,1,9,7,9,4,9,6,7,9,6,8,6,9,5,7,6,6,6,4,6,9,5,6,3,3,4,7,4,3,4,4,7,9,2,10,10,0,5,4,5,2,1,3,1,2,How much we would go out of our way for our group members or strangers,It was kind of difficult to understand the instructions,6,2,4,5,75,2,Naperville,0,40.10949707,-88.21230316,-1
R_2ypCwqMY7hUx12u,Default Response Set,Anonymous,,,192.17.53.184,0,10/19/15 14:28,10/19/15 14:35,1,1,1,0,0,41.005,0,1,200,1,0,0,12.985,0,,,,,,,1,9,1,"I chose the amount I did because it allows me to be guaranteed half the money risk free, but then half has the opportunity to double.",1,6,7,7,5,4,6,4,4,8,7,9,9,7,7,9,4,5,3,7,6,3,6,4,6,6,7,7,7,6,7,5,6,2,3,3,0,0,7,8,3,1,2,1,2,the study was trying to show the relationship between competitiveness and willingness to help others,no,9,5,3,6,77,2,"chicago, il",0,40.10949707,-88.21230316,-1
R_3EJPsyaDS4lsCXm,Default Response Set,Anonymous,,,192.17.53.138,0,10/19/15 14:17,10/19/15 14:36,1,1,1,0,0,87.731,0,1,0,1,0,0,14.321,0,,,,,,,1,9,1,"I did this study to earn money for myself, not for others. So, I chose to contribute 0 cents. ",1,4,5,6,6,7,5,6,4,7,4,7,4,1,6,4,6,9,4,5,6,6,7,7,6,4,5,9,5,6,4,6,7,1,2,1,0,1,3,6,1,2,1,1,2,"I think it was trying to show how people will act if they think others are not looking. People are more selfish when they know others will not know that they were being selfish. This study tried to show this by asking us how much money we would keep and how much we would share with our group. Since we do not know our group members, it is easy to make a decision without thinking about them. ",no,9,2,2,2,75,2,"Wheaton, IL",1,40.10949707,-88.21230316,-1
R_1QrqP6uoZMFjU95,Default Response Set,Anonymous,,,192.17.53.189,0,10/19/15 14:16,10/19/15 14:36,1,1,1,12.095,69.734,71.471,15,1,,,,,,,150,1,0,0,48.585,0,1,9,1,"I decided to contribute the amount I did because I believe that $1.50 is a fair amount. Some money will be doubled but I don't lose a lot of my money. Also, I tried to think by deciding with a group perspective like I thought about how much money other people would've put in also.",1,9,9,9,3,9,6,9,9,6,7,3,3,1,6,5,3,6,2,9,9,9,9,9,9,1,1,3,6,3,7,9,9,1,15,15,0,3,3,8,2,1,2,1,2,I think that the present study is trying to show how people are wary of others and are looking out for themselves. This study was trying to show it by how you get rewarded more if you keep your money.,No,3,9,4,3,76,2,"Chicago, USA",1,40.10949707,-88.21230316,-1
R_2Ec4mGG8eYQ3GXx,Default Response Set,Anonymous,,,192.17.53.48,0,10/19/15 14:17,10/19/15 14:37,1,1,1,0,0,46.954,0,1,47,1,9.228,9.996,13.973,2,,,,,,,1,9,1,"if I contributed more, and people contributed less, I would lose a lot more than I get.",1,7,7,9,8,6,5,5,8,7,7,6,6,4,7,3,6,4,4,4,4,3,9,4,4,3,4,4,4,8,4,2,8,1,0,0,0,0,4,5,3,3,3,2,2,show how people interact with other and how we react to others / ,no,9,2,2,2,77,2,"Dallas, Texas",1,40.10949707,-88.21230316,-1
R_3G9bHgUyCtm4gWp,Default Response Set,Anonymous,,,192.17.53.36,0,10/19/15 14:19,10/19/15 14:37,1,1,1,0,0,64.266,0,1,,,,,,,0,1,0,0,13.566,0,1,9,1,As a financial planning major I've had the opportunity to take many economic courses. This study appears to be the classic case of prisoner's dilemma. There's always someone who is selfish and takes all the money for themselves. There's really no circumventing that. So I chose to take all the money for myself and none for the group.,1,7,3,8,9,7,7,9,9,4,9,5,9,8,5,9,1,9,5,9,5,5,8,6,6,3,3,5,5,6,6,4,9,1,1,1,0,1,4,8,1,1,2,1,2,Prisoner's dilemma-- either help the group's cause or your own.,No,5,3,5,3,75,1,"Norridge, United States",0,40.10949707,-88.21230316,-1
R_3qX7VAy1FrmmY6p,Default Response Set,Anonymous,,,192.17.53.47,0,10/19/15 14:36,10/19/15 14:46,1,1,1,0,0,31.023,0,1,,,,,,,300,1,0,0,16.123,0,1,9,1,"I believe that most people would contribute at least $2, but at least one person would contribute $0. I figured that contributing $3 would even things out. ",1,4,3,5,2,6,7,6,6,9,3,9,4,1,9,6,7,8,7,9,8,8,9,9,9,6,8,8,7,6,7,7,7,3,1,1,0,0,7,8,1,2,1,2,2,How people analyze cost-benefit situations when they are considering their own self-interest versus a group.,No,3,5,4,6,76,2,"Monterey, California, USA",2,40.10949707,-88.21230316,-1
