V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_1,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_1GNr1WLEn8UUFD8,Default Response Set,Anonymous,,,130.115.213.138,0,1/29/2016 13:31,1/29/2016 14:11,1,1,1,0,0,167.926,0,1,,,,,,,400,1,3.713,40.68,43.616,4,1,9,9,"The only way to maximise my profit is by contributing all I have, even if the others do not do so. That is, if I gave all of my money (EUR4), while the others kept theirs, my contribution (EUR4) will double, so the total money my GROUP has is 4*2 + 4 + 4 = 16. And since the money is divided among all participants evenly, each of us will get more than 4 euro (16/3 > 12/3)",1,8,7,8,9,8,6,8,9,7,1,2,1,1,7,5,7,7,9,8,6,3,7,2,5,1,1,4,2,3,1,6,7,1,0,1,0,1,3,7,2,3,3,2,2,"The study was trying to show that people who value community and who have a ""collectivistic"" (as Hofstede would call it) view on society or who come from a collectivistic society are more inclined to help others (financially too) than those who are more individualistic. / The study aims to investigate whether having a strong ""sense of community"" encourages people to share. I also think that logic is also important: if you calculate how much you get by sharing, you realise that you cannot lose anything if you do share. Also, you lose an opportunity to gain more if you do NOT share.",no,6,2,6,2,74,1,"Chisinau, Republic of Moldova",0,51.92250061,4.479202271,-1
R_1HpN4yjyd3weeT7,Default Response Set,Anonymous,,,130.115.213.133,0,10/28/2015 13:55,10/28/2015 14:15,1,1,1,0,0,62.965,0,1,,,,,,,400,1,0,0,26.043,0,1,9,1,"Ik heb hiervoor gekozen omdat de groep zo het meest verdient, ik wil anderen niet benadelen.",1,5,3,7,9,4,5,2,1,5,3,7,3,1,4,2,7,9,8,6,7,5,9,6,7,4,3,7,8,3,9,3,5,1,0,0,1,0,5,8,3,1,3,2,2,"Ik denk dat de studie probeert te onderzoeken hoe mensen denken over delen en zelf profiteren. Ook willen ze denk ik kijken wat voor invloed persoonlijkheid, aan de hand van de vragen, heeft op de uiteindelijke beslissing. Er wordt denk ik gekeken naar hoe makkelijk mensen vreemden vertrouwen.",Ik wist niet zeker of ik de beslissing samen met anderen hier maakte.,2,5,2,5,78,2,"Dordrecht, Nederland",0,51.91670227,4.5,-1
R_1IasaAdcWL7QZnf,Default Response Set,Anonymous,,,130.115.213.127,0,11/17/2015 12:53,11/17/2015 13:36,1,1,1,0,0,83.501,0,1,,,,,,,300,1,71.864,77.425,92.097,2,1,9,1,"Because I was a bit late and had to park my car at the university parking lot, I planned that I could pay for the parking time of maximum 1 hour with 1 euro (as the study takes 30 minutes and walking to and back from the parking garage takes time, I decided to be sure and take 1 euro for the parking as 100 percent sure, so that I don't need to pay for parking the car to just participate in this study). Therefore, I thought I'd risk the remaining 3 euro to try and maximize the payback. If I won't get more than 1 euro, that's fine, because I do not have to pay for the parking of my car for this 30-60 minutes, and I don't consider the lost potential of a few euro a big loss, which means that if I get more than 4 euro at the end, I am happy, and if not, it's also fine. I have to say that if I hadn't been so late, I would have gambled the whole 4 euro to be able to see what the payback is, but now that there are some costs related to being here (indirectly through parking my car), I decided not to do that. I would also like to add that the previous question of what amount of contributing to the group product will give you the highest payback. That all depends on what the other group members also contribute, so the question was unclear: did you mean that if others contribute nothing? Or if others contribute the whole amount? Or if everyone contributes the same amount as you? I didn't understand your question, as it depends on the situation, and the situation was not stated clearly.",1,7,2,9,8,9,5,9,8,3,9,2,7,3,7,7,2,6,6,7,5,1,8,6,7,1,4,5,1,9,1,1,5,1,3,0,2,0,6,9,3,3,3,2,2,"I think the study tried to examine how people make decisions: what things they take into account while weighing the different possibilities of action they can take in the situation. Whether people have values and beliefs, such as trust in strangers, and how safe they feel in general, and how personally responsible or 'fatalistic' they are of their lives - these values and beliefs are probably somehow related to decision making, and I believe this is what this experiment was about: to examine the relations of different values and how much someone contributes to the group from which they know nothing of. What is the participant's belief in general ""good"" in the world, and how much does this affect the decision making of this person?",No.,4,4,4,4,70,2,Finland,0,51.91670227,4.5,-1
R_1Io8wnCB35gvPSd,Default Response Set,Anonymous,,,130.115.213.134,0,1/29/2016 13:31,1/29/2016 14:08,1,1,1,0,0,51.811,0,1,,,,,,,200,1,38.437,38.437,39.917,1,1,9,1,I choose the amount of 200. In the worst case i would end up with 300. I can accept losing 100 if the other participants are not contributing. Losing more than 100 would not be acceptable for me. That's why I choose to contribute 200. Because I don't know nor trust the other participants contributing the whole 400 would be a risk I am not willing to take.,1,8,2,8,8,8,5,6,5,2,4,4,7,1,3,3,3,6,4,7,9,8,8,7,6,9,9,9,7,6,2,9,8,5,2,10,0,1,7,7,1,3,2,2,2,I think this study is trying to show how much risk a person is willing to take in a group of people he or she doesn't know. / Furthermore the study shows or is trying to show to what extent people care about themselves and other people. / This was shown by making people do a pay off experiment in a group where it is not show what the other people in the group are thinking.,no,4,3,4,2,77,1,"Barendrecht, the Netherlands",1,51.92250061,4.479202271,-1
R_1It64zpfGoYBc6n,Default Response Set,Anonymous,,,130.115.213.138,0,10/28/2015 12:33,10/28/2015 13:18,1,1,1,0,0,72.477,0,1,,,,,,,400,1,0,0,26.534,0,1,9,1,"Ik heb ervoor gekozen om al het geld in te zetten, omdat ik denk en natuurlijk hoop dat mijn groepsgenoten er hetzelfde over zullen denken. Stel dat ik geen geld had bijgedragen en uiteindelijk persoonlijk met meer geld weg zou lopen dan anderen, zou ik daar niet een goed gevoel van krijgen. Alles bijdragen leek voor mij de eerlijkste en beste keuze. ",1,7,3,7,7,7,5,7,5,6,6,4,6,2,6,6,7,7,8,7,8,8,6,7,8,3,2,4,6,3,3,3,4,5,2,0,0,0,7,9,1,3,1,2,2,Ik denk dat deze studie probeert aan te tonen hoe altru«stisch mensen zijn en in hoeverre mensen vertrouwen hebben in de medemens. Door middel van het geld experiment is dit getest en door de vragenlijsten is gekeken of de persoonlijke motieven die hier uit voortkwamen aansluiten bij de keuze van het bijdragen of houden van geld. ,Geen,9,3,3,2,75,2,"Oosterhout, Nederland",1,51.91670227,4.5,-1
R_1j8LkCNRE52f3ZL,Default Response Set,Anonymous,,,130.115.213.126,0,12/7/2015 11:14,12/7/2015 11:43,1,1,1,16.654,16.654,38.31,1,1,400,1,6.456,6.456,7.29,1,,,,,,,1,9,1,"A group's choice is stronger than the individual's choice, thus I hope that everyone chose the same thing and we can all make profit instead of one person.",1,7,7,9,3,7,5,7,7,9,9,9,5,7,8,9,5,9,8,9,9,2,6,9,4,7,7,8,9,6,7,6,9,4,2,0,0,0,7,8,2,3,3,2,2,"The present study shows the different kind of people: individualists and collectivists. People who are individualistic will try to get as much money as possible (self-profit), and the collectivists aim for the well-being of all group members, so will try to divide the money evenly.",No,5,2,5,2,76,2,"Middelburg, Netherlands",0,51.91670227,4.5,-1
R_1JLBiMQe0elmc7y,Default Response Set,Anonymous,,,130.115.213.134,0,12/7/2015 11:38,12/7/2015 11:55,1,1,1,0,0,54.683,0,1,400,1,6.069,6.069,7.069,1,,,,,,,1,9,1,Alles of niets. Ik hoop dat iedereen elkaar een zo hoog mogelijk bedrag gunt. Ik wil niet dat iemand anders minder krijgt omdat ik voor mijn eigenbelang koos. ,1,5,6,6,6,6,3,4,6,5,5,3,4,3,6,4,3,8,6,8,6,6,6,6,6,3,6,5,7,4,6,4,3,1,0,0,0,0,7,9,1,3,1,2,2,De studie probeert te achterhalen hoeveel mensen nog blind vertrouwen op vreemden.,"Toen ik besloot alles in te zetten, twijfelde ik wel even of ik misschien beter op safe had kunnen spelen.",6,5,9,4,76,1,Gorinchem,0,51.91670227,4.5,-1
R_1jqAgRfShEZTLaG,Default Response Set,Anonymous,,,130.115.213.131,0,12/7/2015 12:45,12/7/2015 13:27,1,1,1,0,0,140.801,0,1,,,,,,,240,1,18.177,18.177,19.673,1,1,9,5,"It's because as a group if you pay 400 cents, than it will be doubled and divided, so you will receive 200 cents back. So higher the amount, the higher you will get back. Then for the personal one, I choose 200 cents because if others paid less, then, if I paid the highest, there's more chance of me losing money.",1,9,8,9,5,8,6,2,8,7,8,7,8,1,5,2,5,7,5,9,8,7,8,6,5,4,4,3,6,6,3,4,8,1,0,0,0,0,5,9,3,3,1,1,2,"I think this study was to show how much you trust others, when they are either stranger or the person you interacted before. And I think, in the exercise, about the the money, show how you will think about others and get your own benefits.",no,6,9,7,9,74,2,"Bangkok, Thailand",2,51.91670227,4.5,-1
R_1jUQESFsTSvHTek,Default Response Set,Anonymous,,,130.115.213.131,0,12/7/2015 11:14,12/7/2015 11:49,1,1,1,0,0,151.343,0,1,244,1,11.909,11.909,13.376,1,,,,,,,1,9,4,"everyone can distribute maximum 100 euro so the sum is 100x4 = 400 and the personal paidoff  is when you keep you amount 100, and get 100x3x2/4 = 150. so my answer is 250, sorry for wrong press",1,8,3,6,7,7,6,6,7,3,4,5,4,1,6,6,7,6,7,8,7,5,6,7,4,8,5,2,5,9,5,9,8,1,1,0,0,0,5,7,1,3,3,2,2,"it is about trusting and self-esteem ,willing to share, emotionally and monetarily.",no,4,3,4,2,77,2,Vietnam,2,51.91670227,4.5,-1
R_1jYOiUQ8KagXLrK,Default Response Set,Anonymous,,,130.115.213.127,0,12/7/2015 11:14,12/7/2015 11:47,1,1,1,0,0,94.172,0,1,,,,,,,200,1,32.976,32.976,37.717,1,1,9,1,"It is the middle value, so i will not be depriving others of everything, yet I won't lose too much",1,7,4,7,2,8,8,8,8,7,4,2,6,2,3,4,8,7,6,7,7,6,5,6,7,4,5,7,7,3,5,5,5,1,0,0,0,0,4,9,3,1,3,1,2,How people make decisions when they  can benefit at the cost of others losing,no,5,4,3,3,78,2,"Cairo, Egypt",3,51.91670227,4.5,-1
R_1k1gOVwfgpsw9te,Default Response Set,Anonymous,,,130.115.213.133,0,12/7/2015 11:14,12/7/2015 11:46,1,1,1,0,0,88.099,0,1,,,,,,,400,1,17.277,17.277,18.169,1,1,9,1, / If everyone else contributes the same amount my amount will be doubled,1,6,2,7,7,8,4,7,4,5,7,5,6,3,6,3,8,9,8,9,8,3,9,7,6,6,5,9,6,4,8,8,8,1,2,0,0,0,4,7,3,3,3,2,2,Whether strangers will make a decision that benefits themselves or the group,no,9,3,4,3,78,2,Indonesia,2,51.91670227,4.5,-1
R_1kIy9vxyJqF638N,Default Response Set,Anonymous,,,130.115.213.126,0,10/28/2015 11:48,10/28/2015 12:20,1,1,1,0,0,94.176,0,1,,,,,,,200,1,0,0,25.761,0,1,9,5,that is half of what i could have earned and i feel like it would be fair,1,8,6,6,8,7,7,5,8,4,6,4,3,4,3,6,7,6,6,9,8,7,8,8,5,3,4,2,4,3,3,8,6,2,3,0,2,3,6,7,3,3,1,2,2,"I feel like it was somehow connected with the study of interaction of strangers and level of their trust. Something to do with group studies and probably something related to people's perception of others in everyday life. Although, I am not quite sure what the main point of the experiment was. Measuring the level of person's trust towards others? Their willingness to help/ask for help? Their willingness to share?",no,2,6,9,6,79,2,Russian Federation,0,51.91670227,4.5,-1
R_1LA65Jzzdj0KAat,Default Response Set,Anonymous,,,130.115.213.127,0,1/29/2016 11:53,1/29/2016 12:18,1,1,1,0,0,108.726,0,1,10,1,11.877,11.877,14.308,1,,,,,,,1,9,1,"I'd rather take the guess of earning more money, than lose 4 euro. it is not a really big deal",1,6,6,8,7,6,6,6,5,4,6,5,6,3,5,6,5,8,6,8,8,6,8,7,8,5,3,9,5,6,5,5,5,1,2,0,0,1,4,5,3,3,1,1,2,"i think it was trying to show the level of trust you have in others regarding your decision, to keep the money or contribute.",no,4,3,5,4,77,2,"Netherlands, Brielle",1,51.92250061,4.479202271,-1
R_1lcMZPK4pOe0mXw,Default Response Set,Anonymous,,,130.115.213.103,0,12/7/2015 12:08,12/7/2015 12:29,1,1,1,0,0,53.991,0,1,,,,,,,300,1,33.995,33.995,35.694,1,1,9,9,"Ik wilde niet al het geld bijdragen, vanwege het risico dat anderen niet of minder zullen bijdragen. Maar er is natuurlijk ook een kans dat iedereen een hoge bijdrage levert, dus dat wilde ik doen. Ik heb dus voor 3 euro gekozen, omdat dit niet het allerhoogst is, maar wel hoog.",1,7,3,5,4,9,3,5,7,4,3,2,5,2,5,7,8,6,9,7,8,6,7,5,6,1,2,7,5,2,4,5,5,1,3,0,1,1,5,8,3,3,2,2,2,Rekening houden met anderen en/of jezelf waarbij zowel het groepsbelang als individueel belang een rol speelt,geen,2,5,2,5,78,2,Rotterdam,3,51.91670227,4.5,-1
R_1LMXppcFXwPdZeg,Default Response Set,Anonymous,,,130.115.213.137,0,11/17/2015 12:52,11/17/2015 13:12,1,1,1,0,0,43.982,0,1,,,,,,,240,1,15.266,15.266,20.878,1,1,9,8,"Wanneer iedereen alles bedraagt wordt het verdubbeld, wanneer ik alleen anders beslis zal ik meer krijgen",1,3,4,8,8,6,6,6,5,3,6,2,7,2,7,4,5,7,7,8,8,4,8,5,6,2,2,7,8,4,5,3,6,1,3,0,2,0,2,4,3,1,2,1,2,De huidige studie probeert te onderzoeken hoever mensen gaan voor hun zelf. Dit kwam door het geld,ik geloof niet dat er geld is,2,5,3,5,75,2,Vlaardingen,2,51.91670227,4.5,-1
R_1lo7qmJFZ4VK6QH,Default Response Set,Anonymous,,,130.115.213.137,0,1/29/2016 11:53,1/29/2016 12:17,1,1,1,0,0,48.245,0,1,,,,,,,80,1,15.844,15.844,17.113,1,1,3,3,Based on the intsructions,1,5,2,8,6,6,7,7,5,5,7,6,7,6,7,6,8,8,8,8,9,7,9,9,8,4,5,6,8,6,6,7,8,4,3,5,0,2,8,10,1,3,3,2,2,I think that this study attempts to see how people make decision. It is trying to show it through personal questions ,no,5,3,6,2,72,1,"Thessaloniki, Greece",0,51.92250061,4.479202271,-1
R_1mRaUDBjfSxvtr8,Default Response Set,Anonymous,,,130.115.213.133,0,1/29/2016 11:53,1/29/2016 12:18,1,1,1,0,0,58.386,0,1,,,,,,,0,1,11.148,11.148,19.457,1,1,9,1,It is in my best interest to contribute nothing as long as I do not know whether the others contribute or not.,1,9,9,7,9,9,7,6,7,5,6,2,5,1,5,6,3,4,5,7,4,1,6,5,8,1,1,8,1,1,1,1,5,1,0,15,0,3,1,9,2,1,3,1,2,Willingness to cooperation compared to your characteristics.,"Possibly not in real 3 others in your group, but I have not actually counted whether the number of participants was dividable by 4.",5,3,4,2,74,1,"Woerdense Verlaat, Netherlands",1,51.92250061,4.479202271,-1
R_1MS6NBp9L7uGDV2,Default Response Set,Anonymous,,,130.115.213.135,0,10/28/2015 12:10,10/28/2015 12:19,1,1,1,0,0,25.042,0,1,400,1,0,0,2.727,0,,,,,,,1,9,1,"Ik schat de rest zo in dat ze ook 4 euro inleggen, maar al doen ze dit niet verdien ik met mijn 4 euro nog steeds geld.",1,7,2,8,7,8,1,5,4,4,2,2,5,2,3,3,7,7,2,8,7,3,7,6,7,1,2,4,6,6,4,1,2,1,3,0,1,0,5,6,3,3,1,1,2,"of je kiest voor eigen belang of voor gemeenschappelijk belang. Ik denk dat de studie dit probeerde te doen doormiddel van een soort prison experiment. Dat je of kiest wat voor jou de beste optie is sowieso, of kiest voor gemeenschappelijk. Ook testen ze of je meer zelfgericht bent of meer belangrijk vindt wat de groep denkt.",geen,5,2,7,3,77,2,oud-beijerland Nederland,0,51.91670227,4.5,-1
