V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_1,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_1dtcqUxoM2v9J7a,Default Response Set,Anonymous,,,137.56.138.87,0,10/8/15 12:40,10/8/15 13:15,1,1,1,0,0,52.947,0,1,250,1,0,0,13.661,0,,,,,,,1,9,1,"Ik ben in het midden gebleven om te garanderen dat ik hoe dan ook iets krijg, met de kans op een hogere uitbetaling",1,4,2,5,5,4,5,6,4,4,4,3,5,4,4,4,5,6,5,6,6,3,5,5,7,3,3,6,5,3,4,3,3,2,2,0,1,0,7,8,1,2,1,2,2,De studie probeerde denk ik aan te tonen of mensen hun vertrouwen in onbekenden leggen door middel van de vragen en de geldbijdrage --> hoeveel je bijdraagt hangt af van of je erop vertrouwt dat iedereen voor de groep gaat of voor zichzelf. ,geen,2,3,3,5,77,2,Venlo,6,51.5769043,5.106292725,-1
R_1E5IuOL48JQwwsO,Default Response Set,Anonymous,,,137.56.138.63,0,9/29/15 10:50,9/29/15 11:24,1,1,1,0,0,52.169,0,1,,,,,,,400,1,0,0,24.888,0,1,9,9,"In de goede hoop dat de rest hetzelfde kiest kies ik voor 400 ct. Ik heb niks te verliezen, ik ga sowieso niet met minder geld weg dan toen ik aankwam.",1,7,6,5,9,2,8,6,7,2,9,2,6,2,4,5,8,8,6,9,8,3,2,8,7,4,7,2,2,1,7,4,3,5,1,1,0,0,7,7,3,2,2,2,2,Hoeveel vertrouwen mensen in elkaar hebben door proefpersonen te laten kiezen of ze hun lot overlaten aan anderen (met het geld) en vervolgens een enquête in te laten vullen.,geen,5,7,5,7,77,2,"Eersel, Nederland",1,51.5769043,5.106292725,-1
R_1EhgMASyr3BhGM4,Default Response Set,Anonymous,,,137.56.137.57,0,10/8/15 12:39,10/8/15 13:17,1,1,1,75.285,79.731,90.635,5,1,202,1,19.668,19.668,20.166,1,,,,,,,1,9,1,"Ik heb de middenweg genomen, dus ik denk zowel aan mezelf als aan de groep.",1,8,8,7,9,6,5,5,7,5,5,5,3,3,4,1,3,9,9,9,7,7,7,7,8,1,1,7,6,4,9,7,6,3,0,0,0,4,1,7,2,3,2,1,2,Het vertrouwen hebben in vreemden. Door de hoogte van het geldbedrag afhankelijk te laten zijn van de keuze van vreemden. Hierdoor ben je verplicht met hen samen te werken en zul je hun moeten vertrouwen om samen te zorgen voor de ontvangst van een hoog geldbedrag. ,geen,9,2,6,2,77,2,waalwijk,5,51.5769043,5.106292725,-1
R_1FLKdtacJecducI,Default Response Set,Anonymous,,,137.56.138.65,0,10/1/15 12:22,10/1/15 13:13,1,1,1,0,0,50.114,0,1,400,1,0,0,4.754,0,,,,,,,1,9,9,"Geld wat ik van te voren niet had, mis ik ook niet.",1,6,3,8,7,6,5,5,5,4,5,2,6,3,4,5,6,6,7,7,6,4,7,4,5,2,2,6,3,3,5,4,4,3,10,0,0,1,7,9,3,1,2,1,2,Hoe een individu zich opstelt naar vreemden/mensen die zij niet zo goed kent. En hoe deze persoon verwacht dat de vreemden zelf zouden handelen.,geen,4,4,4,5,76,2,"Knegsel, Nederland",0,51.5769043,5.106292725,-1
R_1FqAuMX6XxBj9Ty,Default Response Set,Anonymous,,,137.56.138.71,0,10/5/15 10:39,10/5/15 11:14,1,1,1,0,0,55.166,0,1,100,1,0,0,10.336,0,,,,,,,1,9,1,"Uitgaande dat psychologie studenten over het algemeen erg sociaal zijn ingesteld kan je daar handig gebruik van maken, omdat graag het persoonlijke risico klein houd en mijn persoonlijke inkomsten groot heb ik voor deze optie gekozen",1,7,6,6,5,7,8,6,6,3,7,2,8,6,6,8,2,5,7,3,6,3,7,3,4,1,2,2,2,3,2,3,3,5,10,5,8,4,7,7,3,2,1,2,2,Dit lijkt op een replicatiestudie waar wordt gekeken naar in hoeverre de persoon individualistisch of collectivitistisch is en bereid is om met een dergelijk spel mee te werken,"Het lijkt nu wel erg kort, je zou een extra variable middels een vragenlijst kunnen toevoegen om de tijd optimaal te gebruiken en een extra factor in het model te stoppen",6,2,6,2,74,1,"Eindhoven, Nederland",0,51.5769043,5.106292725,-1
R_1gAPLBBm3QcAWHG,Default Response Set,Anonymous,,,137.56.138.63,0,10/8/15 12:40,10/8/15 13:13,1,1,1,0,0,64.508,0,1,180,1,0,0,25.573,0,,,,,,,1,9,1,"Ik wilde rond de Û2,- bijdragen maar twijfelde of ik er iets onder ging zitten over boven. Ik heb snel een keuze moeten maken en heb uiteindelijk voor iets eronder gekozen namelijk Û1,75.",1,8,3,6,8,7,8,6,6,4,4,2,5,3,3,6,4,8,8,7,9,8,9,5,8,3,3,8,7,2,3,3,6,1,0,0,6,2,7,9,1,2,2,2,1,"De vragen uit de vragenlijsten slaan eigenlijk op de allereerste opdracht, het geld verdelen. Het verdelen van het geld laat zien hoe jij zoiets zou aanpakken. De vragen zijn hier een uitbreiding op.",geen. ,3,5,3,5,77,2,Deventer,1,51.5769043,5.106292725,-1
R_1hAJHDmnSXWJOqt,Default Response Set,Anonymous,,,137.56.138.67,0,10/9/15 10:41,10/9/15 11:19,1,1,1,0,0,98.511,0,1,,,,,,,100,1,0,0,37.213,0,1,9,1,"Als je niks inlevert, zorgt dat voor de hoogste uitbetaling voor jezelf. Ik denk dus dat de meeste mensen dicht bij die 0ct gaan zitten, omdat ze ongeacht wat de rest doet sowieso geld verdienen. Daarom heb ik ervoor gekozen om ook dicht bij de 0ct te gaan zitten. Ik wil ook wat inleggen voor de groep. Ik heb 1 euro ingelegd omdat ik dan sowieso 0,50 ct terug krijg (1 verdubbelen /4). Als niemand zou inleggen, maak ik maar 50 ct verlies door wel in te leggen, een verlies dat niet heel groot is. ",1,5,6,8,8,8,6,9,7,8,8,4,7,7,7,8,2,9,8,6,8,7,6,7,9,5,3,5,3,2,6,3,7,3,2,0,0,0,8,9,1,3,2,2,2,Volgens mij werd met deze studie onderzocht in hoeverre jij kiest voor jezelf of voor de groep. ,geen ,3,5,2,5,77,2,"Breda, Nederland ",2,51.5769043,5.106292725,-1
R_1hQ4oSkJNsapzIw,Default Response Set,Anonymous,,,137.56.138.65,0,10/2/15 10:42,10/2/15 11:17,1,1,1,0,0,75.992,0,1,250,1,0,0,16.159,0,,,,,,,1,9,1,"ik heb voor 250 cent gekozen omdat er ook altijd een mogelijkheid is dat de anderen niks inleggen, hierdoor hou ik zo ie zo 1,50 over. wanneer de anderen ook iets hebben ingeleverd krijg ik dus meer dan 400 cent en maak ik winst. ik heb 250 gekozen omdat ik dit een mooi rond bedrag vond en ik het eerlijk vond om boven de 50% van de 400 cent te zitten om iedereen zijn geld te laten vermeerderen.",1,7,7,6,9,5,5,6,4,8,9,3,8,5,6,7,2,8,8,6,8,6,7,8,9,2,7,6,6,3,2,1,8,1,3,0,0,1,3,7,2,2,2,1,2,Kiezen mensen sneller voor zichzelf of voor een ander. Door het verdelen van het geld waarbij je naar groepsverband en jezelf moet kijken. en met de vragen of je familie/vrienden voor jezelf zet.,geen,6,2,6,2,78,2,"Heinkenszand, Nederland",1,51.5769043,5.106292725,-1
R_1hQYG2iDtEgbJIA,Default Response Set,Anonymous,,,137.56.138.62,0,9/29/15 10:50,9/29/15 11:28,1,1,1,0,0,66.174,0,1,400,1,5.723,5.723,14.037,1,,,,,,,1,9,1,Omdat op deze manier het hoogste rendement kan worden gehaald voor de gehele groep met de kennis dat alle andere groepleden ook een volledige bijdrage zullen doen. Ondanks dat het doen van geen bijdrage mogelijk een hoger rendement kan opleveren op individueel gebied is het toch voor mij persoonlijk fijner om gezamelijk te genieten van deze winst. ,1,8,9,3,8,8,7,7,7,6,8,4,7,4,7,8,7,9,7,9,8,7,9,8,9,4,2,7,8,5,4,6,4,1,0,0,3,0,7,9,1,3,1,2,2,Ik denk dat de studie wil aantonen dat er een verband is tussen de gemaakte keuze aa het begin van het onderzoek en de daarna gegeven antwoorden van de vragenlijsten. Zo zou iemand die de keuze heeft gemaakt om alles aan het algemene project bij te dragen veel antwoorden hebben gegeven waarin o.a. zijn/haar vertrouwen in de mens positief is en/of hij/zij graag dingen deelt met anderen. / Oftewel kortgezegd of mensen consistent zijn in hun keuze en invullen van vragenlijsten.,geen,5,6,2,6,75,1,"Vught, Nederland",2,51.5769043,5.106292725,-1
R_1hXMLBZcfwsoHWS,Default Response Set,Anonymous,,,137.56.138.77,0,10/2/15 10:40,10/2/15 11:16,1,1,1,0,0,48.728,0,1,400,1,0,0,5.186,0,,,,,,,1,9,1,"Als ik de vier euro in zijn geheel investeer, dan krijgen we daar in totaal 6 euro voor terug. Ik vind winst maken als een team waardevoller dan vier euro in mijn eigen zak steken. ",1,6,8,7,7,7,8,3,7,2,3,2,8,4,3,8,7,8,8,8,8,7,8,7,5,2,7,5,9,6,8,4,8,3,5,0,1,0,7,9,1,2,1,2,2,De eerlijkheid van een proefpersoon testen naar andere vreemden toe. De studie doet dit doormiddel van de eerste opdracht waar de proefpersoon de keuze krijgt om te delen of voor zichzelf te houden. ,Geen.,9,7,9,7,76,1,Nijmegen,1,51.5769043,5.106292725,-1
R_1IaLg6X9noEyVQB,Default Response Set,Anonymous,,,137.56.138.63,0,11/20/15 11:17,11/20/15 11:54,1,1,1,0,0,184.635,0,1,197,1,9.942,9.942,10.87,1,,,,,,,1,1,1,"Omdat dit een bedrag is dat ongeveer in het midden lag, waardoor je zelf niet heel veel meer verdient dan de rest, maar wel een beetje en de anderen ook een beetje. ",1,5,3,8,4,6,6,7,4,7,6,7,5,4,5,3,5,7,5,8,7,5,6,7,7,5,3,8,7,3,7,5,3,2,4,0,0,1,4,7,1,2,2,2,2,"Hoe belangrijk het welzijn van een ander is voor jou en of jij eerder zou kiezen voor wat jij zelf wil of meer rekening houdt met de mensen om je heen, door te vragen of je jezelf meer geld zou geven of je groepsleden ongeveer evenveel. De vragen over hoe belangrijk je de omgeving vindt als je bijv. een beslissing neemt over het maken van een reis maten, leken ook te meten hoe belangrijk je de omgeving vindt.",Geen,4,4,3,5,77,2,"Bergen op Zoom, Nederland",0,51.5769043,5.106292725,-1
R_1j9Ot12so3Ai5OS,Default Response Set,Anonymous,,,137.56.138.78,0,10/7/15 12:46,10/7/15 13:13,1,1,1,0,0,62.851,0,1,,1,0,0,8.441,0,,,,,,,1,9,1,"200 cent is de tussen weg, en dat vind ik een fijn idee",1,8,4,8,8,5,7,6,3,4,8,5,8,3,4,3,6,8,6,6,7,4,7,7,6,7,6,6,6,3,4,6,2,2,3,0,0,0,4,7,3,1,2,2,2,Ik denk dat er gekeken wordt naar het vertrouwen in vreemde en ego•sme. / Dit door een combinatie van vragenlijst en geld bedrag,Geen,4,5,4,5,77,2,Veghel,1,51.5769043,5.106292725,-1
R_1JDxfVG8vEV1AMl,Default Response Set,Anonymous,,,137.56.138.62,0,10/7/15 10:28,10/7/15 11:16,1,1,1,0,0,92.766,0,1,200,1,0,0,19.298,0,,,,,,,1,9,1,Als ik de helft van mijn geld doneer lijkt mij dit het eerlijkst. Dit voelt ook beter dan niks te doneren of juist alles. Ik denk dat andere mensen er ook zo over denken.,1,7,6,7,6,7,3,6,5,7,4,6,5,4,4,6,7,3,6,3,7,6,7,1,8,2,2,4,4,6,4,1,3,5,2,0,0,0,4,7,3,3,2,1,2,"Ik denk dat de studie kijkt naar hoe je over mensen denkt qua vertrouwen en profiteren, en dit verbindt aan het gedrag wat je vertoont bij een keuze zoals de verdeling van geld.","Ik wist niet zo goed waarom er vragen werden gesteld zoals ""ben ik uniek?"", ik snapte niet wat dit met het onderwerp te maken zou hebben.",5,3,2,5,78,2,"Rotterdam, Nederland",1,51.5769043,5.106292725,-1
R_1JIOQ2lNlMS29At,Default Response Set,Anonymous,,,137.56.138.77,0,10/7/15 10:27,10/7/15 11:11,1,1,1,0,0,73.746,0,1,,,,,,,200,1,0,0,22.45,0,1,9,1,"Als je de helft geeft, dan besteed je toch aan de groep en kun je zelf de andere helft houden",1,5,3,4,9,6,4,5,2,3,1,3,3,1,1,2,7,9,6,8,9,7,7,6,9,3,3,7,6,3,5,6,1,1,2,0,0,0,8,10,1,2,1,2,2,Ze probeerde te kijken in hoeverre je andere mensen vertrouwd en in hoeverre je dus bereid bent om geld hiervoor op het spel te zetten,geen,2,6,2,6,77,2,Nederweert,2,51.5769043,5.106292725,-1
R_1js3b3dkw5kv4HB,Default Response Set,Anonymous,,,137.56.138.65,0,11/16/15 12:18,11/16/15 13:21,1,1,1,2.582,2.822,80.583,2,1,,,,,,,400,1,8.857,8.857,15.568,1,1,9,1,"Omdat ik delen belangrijker vind dan zelf beter worden van een groepsituatie. Wil niet profiteren van de groep, door zelf meer te houden en minder in te leggen. ",1,7,8,8,4,4,6,8,4,7,8,8,7,6,7,4,6,8,8,5,8,4,6,8,6,3,3,3,8,6,3,5,8,1,7,0,0,0,4,7,3,1,2,2,2,Het beslissingsproces in kaart te brengen van een individu die anoniem is in een groep. Dus kiest degene voor zichzelf of voor de groep.,Geen,5,3,4,4,74,1,"Eindhoven, Nederland",2,51.5769043,5.106292725,-1
R_1KpPJtPCvaXeU0r,Default Response Set,Anonymous,,,137.56.138.88,0,11/18/15 12:36,11/18/15 13:21,1,1,1,0,0,109.227,0,1,23,1,11.841,11.841,13.727,1,,,,,,,1,9,1,Dit levert mij persoonlijk het meeste op. ,1,4,7,6,6,7,5,4,7,7,5,7,5,8,8,3,2,4,7,6,7,4,6,3,7,4,2,8,1,2,4,3,4,1,8,0,0,0,2,5,2,1,3,1,2,De studie probeerde denk ik aan te tonen in hoeverre je jezelf dingen gunt ten koste van anderen mensen.  ,geen,6,2,6,2,78,2,"Someren, Nederland ",2,51.5769043,5.106292725,-1
R_1KwKpRdXtXLopUC,Default Response Set,Anonymous,,,137.56.138.78,0,11/17/15 12:49,11/17/15 13:17,1,1,1,0,0,67.633,0,1,,,,,,,240,1,13.557,39.988,40.987,3,1,9,1,"Zodat ik zelf ook wat geld over heb, maar een merendeel naar de groep gaat, hopend dat de anderen in de groep dezelfde beredenering hebben.",1,9,9,9,9,8,7,5,8,6,9,1,9,1,7,7,8,9,9,8,9,8,6,6,9,1,1,5,8,1,6,1,1,1,3,0,0,0,7,9,3,1,2,1,2,"Deze studie probeert denk ik het vertrouwen dat een poersoon in vreemden heeft te meten, en hoe een proefpersoon zich opstelt tegenover vreemden (gul, vriendelijk, vijandig, alleen maar aan zichzelf denken). De studie doet dit door de geldtest, om te kijken hoeveel rekening een proefpersoon houdt met onbekenden. Ook door de vragenlijsten die daarna een indicatie geven over hoe de proefpersoon in elkaar zit als het gaat om interactie met anderen.",geen,6,2,7,9,78,2,"Venlo, Nederland",3,51.5769043,5.106292725,-1
R_1LLOfaTMD1PPGAu,Default Response Set,Anonymous,,,137.56.138.77,0,10/8/15 12:39,10/8/15 13:13,1,1,1,78.859,78.859,80.228,1,1,400,1,0,0,8.523,0,,,,,,,1,9,9,"Als je Û4 geeft, en de andere groepsleden doen dat ook, krijgt iedereen Û8. Als je Û4 geeft en een iemand doet dat niet, krijgt hij Û10, maar de andere leden Û6. Wat je ook doet, je krijgt meer dan je eerst had.",1,5,3,9,8,4,5,6,4,4,6,3,6,2,5,3,4,8,7,8,8,5,8,7,6,2,2,6,7,3,4,4,3,3,1,0,1,0,5,6,3,2,2,2,2,Ik denk dat de studie wil aantonen in hoeverre mensen andere mensen die ze nog nooit tegen zijn gekomen (=vreemden) vertrouwen door de opdracht met het geld en door de vragen over vreemden. ,"Bij de opdracht met het geld: Ik weet niet of het vermeld stond, maar als je de andere personen ziet, kan het feit of het mannen of vrouwen zijn je beslissing misschien be•nvloeden.  / Verder geen opmerkingen.",9,2,2,2,77,2,"Woerden, Nederland",1,51.5769043,5.106292725,-1
R_1LuNLeNDraN868V,Default Response Set,Anonymous,,,137.56.138.88,0,10/1/15 12:23,10/1/15 13:17,1,1,1,0,0,71.542,0,1,,,,,,,,1,0,0,19.318,0,1,9,1,"50/50, je houdt de helft en de andere helft doneer je. lijkt mij wel eerlijk genoeg",1,9,9,9,9,7,7,9,9,1,2,1,7,1,5,2,3,9,8,6,8,1,9,6,9,1,1,9,5,7,2,7,8,3,3,0,0,0,1,7,2,3,1,1,2,Of jij vreemden vertrouwd ,geen,9,7,9,7,77,2,"Eindhoven, Nederland",2,51.5769043,5.106292725,-1
R_1mjUYsY5XXaE8XO,Default Response Set,Anonymous,,,137.56.138.63,0,11/18/15 12:35,11/18/15 13:29,1,1,1,0,0,112.355,0,1,206,1,11.36,11.36,13.375,1,,,,,,,1,9,1,"Als je iets weggeeft krijg je het ook dubbel terug. Dat is mijn motto. Er was echter te weinig tijd, daarom heb ik nog geen echte willekeurige bijdrage kunnen selecteren.",1,9,9,6,8,7,9,9,5,4,4,1,6,2,6,7,7,4,6,8,7,6,3,5,5,2,5,9,5,7,6,8,9,3,3,0,7,0,2,10,3,3,2,2,2,De studie gaat over vertrouwen. Met vragen over je in welke mate je anderen vertrouwt en hoe je dat beoordeelt.,Er is iets mis met de verdeling van het geld. Naar mijn idee is er altijd een complex achterliggend probleem bij zulke taken.,5,5,5,2,76,2,10j Vietnam en 10jNederland,0,51.5769043,5.106292725,-1
R_1NfU0mNkgaQlsta,Default Response Set,Anonymous,,,137.56.138.62,0,10/5/15 10:44,10/5/15 11:15,1,1,1,0,0,84.127,0,1,,,,,,,400,1,0,0,18.492,0,1,9,9,hoogste uitbetaling,1,8,5,7,9,9,1,5,9,2,6,2,4,1,7,6,5,9,9,9,9,8,9,7,8,8,9,9,8,5,6,7,5,3,2,0,1,0,8,9,3,2,1,2,2,of mensen meer aan hun zelf denken of aan het belang van de groep,geen,5,3,2,4,78,2,Eindhoven,0,51.5769043,5.106292725,-1
R_1NzwxdWPysUe2sJ,Default Response Set,Anonymous,,,137.56.138.77,0,10/7/15 12:04,10/7/15 13:15,1,1,1,0,0,115.166,0,1,400,1,0,0,15.452,0,,,,,,,1,9,1,"Als de rest dezelfde keuze maakt, is deze beslissing het meest voordelig voor iedereen in de groep en ga je er zelf ook op vooruit",1,6,6,6,7,6,6,5,5,5,5,5,7,4,5,6,4,8,7,8,8,6,7,6,7,2,4,7,5,6,5,4,6,1,1,0,0,0,4,7,2,3,3,1,2,Ik denk dat het probeert aan te tonen of je vooral op jezelf steunt of meer op anderen en of je eerder voor eigen belang gaat of het belang van anderen voorop stelt. ,geen,4,5,3,5,76,2,"Sittard, Nederland",0,51.5769043,5.106292725,-1
