V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_1hMicmSVyM5Padb,Default Response Set,Anonymous,,,158.94.88.11,0,1/26/16 15:08,1/26/16 15:38,1,1,1,0,0,64.093,0,1,77,1,11.035,11.035,13.486,1,,,,,,,1,7,9,I had no particular reason. There was no more time to chose,1,9,8,9,5,9,5,5,9,3,3,1,2,1,5,2,9,9,9,9,9,5,9,9,9,5,7,1,7,5,5,9,9,1,0,0,0,0,3,8,2,3,3,1,2,I think that the study was trying to understand how people treat others and what would they do to help others or themselves,no,9,4,9,4,78,2,"Seixal, Portugal",3,51.59609985,-0.248092651,-1
R_1ImUvGCdbQIQIE3,Default Response Set,Anonymous,,,158.94.83.113,0,1/26/16 10:22,1/26/16 10:49,1,1,1,0,0,51.567,0,1,,,,,,,250,1,33.419,33.419,35.358,1,1,5,9,I chose that amount because I wanted to play it safe.,1,8,7,3,8,9,4,8,9,7,5,7,4,5,8,6,6,9,7,7,7,8,9,8,8,5,5,4,5,8,5,9,8,1,0,1,0,0,10,5,3,3,2,2,2,"Te stud was trin to show how confident I feel about myself and ow I can trust my instincts, it was ryin to show it by asking questions and testing my inner ability.",no,4,2,5,3,73,1,"Enland, West Sussex",1,51.6000061,-0.216705322,-1
R_1jvyVyxiPmA2d0g,Default Response Set,Anonymous,,,158.94.83.109,0,1/26/16 10:24,1/26/16 10:52,1,1,1,0,0,68.644,0,1,,,,,,,200,1,16.148,16.148,31.383,1,1,9,9,Im a team player and i share my half,1,5,7,8,7,6,8,8,7,6,7,6,7,5,8,6,6,8,7,9,7,2,8,8,8,2,4,9,3,8,5,7,8,1,0,0,0,0,3,8,2,1,3,1,2,It shows if you can contribute money for you team,no,6,7,6,5,75,1,London,0,51.6000061,-0.216705322,-1
R_1K3kOcwBrjNxiQN,Default Response Set,Anonymous,,,158.94.88.200,0,1/26/16 15:07,1/26/16 15:41,1,1,1,0,0,32.716,0,1,,,,,,,331,1,25.822,38.806,41.275,2,1,9,9,because when I contribute more the group will have more amount of money to share,1,5,6,6,8,8,8,4,5,4,6,4,7,4,4,6,7,6,6,5,6,4,7,8,8,2,4,6,4,4,6,4,6,5,1,1,0,0,6,8,2,2,2,1,2,I guess this study was trying to show the level of how people interact with others,no,4,3,4,3,75,2,Hong Kong,0,51.6000061,-0.216705322,-1
R_1KwhsCHD8z8Mv4H,Default Response Set,Anonymous,,,158.94.113.103,0,1/25/16 18:15,1/25/16 19:01,1,1,1,0,0,66.359,0,1,,,,,,,400,1,13.233,13.233,17.314,1,1,9,5,I came here with nothing and will leave with more than I had either way. I chose to contribute the maximum amount becuase there is a chance for a greater reward if the other people in the group does the same. ,1,8,3,9,7,2,5,7,5,6,9,6,4,1,6,4,8,9,6,7,9,5,5,5,5,2,3,2,7,3,7,6,6,3,1,1,0,2,5,8,3,3,3,2,2,"Attitutes towards stangers in relation to trust. Through qestioning participants and comparing trust towards strangers with people we interact with in our daily life, also by measuring participants self interest and how much they are willing to contribute to others. ",no,3,4,3,4,72,2,"Haugesund, Norway",0,51.58430481,-0.072998047,-1
R_1LB9UqxjYLBCNlR,Default Response Set,Anonymous,,,158.94.110.160,0,1/26/16 13:54,1/26/16 14:39,1,1,1,0,0,64.553,0,1,400,1,10.567,10.567,15.891,1,,,,,,,1,9,7,"for the greatest amount people can get within a group will be contributing 400 pennies, but there is possibility that at least one person will contribute less than 400, so that I contributed 400, then I will lose 100 if correct. I guess someone will take the risk not to contribute at all, but I should still earn some amount. ",1,8,9,7,6,9,3,9,7,3,5,2,5,3,4,4,7,9,8,4,6,6,5,2,4,6,5,2,5,3,4,1,5,1,0,0,0,0,8,8,1,3,3,2,2,"A rational test of human decision making process. It could be like to use money as a object which would influence how the decision make, also involved human emotions and social experience. ",no,3,4,9,2,72,2,China,0,51.5144043,-0.094100952,-1
R_1oBBU4syJqwkT6U,Default Response Set,Anonymous,,,158.94.113.171,0,1/25/16 18:19,1/25/16 18:55,1,1,1,0,0,753.412,0,1,400,1,8.184,8.184,9.196,1,,,,,,,1,9,5,it  benefits the whole group ,1,9,9,9,8,7,9,7,7,8,9,6,7,6,7,7,7,8,7,9,8,9,8,5,1,8,5,9,9,6,4,9,9,3,0,0,0,1,8,9,2,1,3,1,2,"shows how people make decisions in everyday life topics, uses the money situation to show whether we are willing to do something good for others or our ourselves.",no,6,6,7,6,76,2,United Kingdom ,0,51.5144043,-0.094100952,-1
R_1OovOCEH6iPjvL5,Default Response Set,Anonymous,,,158.94.119.238,0,1/26/16 17:15,1/26/16 17:47,1,1,1,0,0,109.176,0,1,324,1,9.157,20.5,21.36,3,,,,,,,1,9,9,"Because I didin't want to lose the hole amount, whilst at the same time I wanted to contribute with the group",1,7,5,8,8,9,8,8,9,1,9,1,3,1,8,4,7,9,9,9,9,6,9,9,9,3,1,8,7,1,5,8,9,1,0,0,0,0,9,10,2,3,1,2,2,It is trying to show the relationship between people and trust in their actions. Showing it through different questions related to the subject. ,no,6,6,6,2,68,2,Argentina,1,51.59609985,-0.248092651,-1
R_1ouMzMcpC1zvAGB,Default Response Set,Anonymous,,,158.94.113.16,0,1/25/16 16:16,1/25/16 16:55,1,1,1,0,0,53.443,0,1,,,,,,,400,1,9.256,9.256,10.265,1,1,9,1,Team work and sharing equally the earnings.,1,9,6,9,9,9,8,9,9,7,8,3,6,3,8,8,3,8,8,7,8,6,7,7,4,3,9,7,6,1,5,8,5,3,1,1,0,0,1,9,3,1,3,1,2,"to analyse how we interact with others (family, friends, co-workers, peers etc). By analysing those relationships from our point of view we can start understanding better how to improve and cooperate better with others. The more we wish sometimes we could do everything our way and on our own, we must understand the crucial importance of those personal bonds in our life, in order to be happier and to ground us, giving us a sense of belonging in a community and being helpful and needed. To work with different people is a rewarding experience, from which we can only benefit. ",no,9,4,4,2,66,2,"RIO DE JANEIRO, BRASIL",18,51.58430481,-0.072998047,-1
R_1OUYsUjnY7vy9zJ,Default Response Set,Anonymous,,,158.94.90.223,0,1/26/16 17:13,1/26/16 17:56,1,1,1,0,0,157.343,0,1,,,,,,,55,1,31.072,50.679,52.571,4,1,9,3,why choose 50 p because is the amount i think the others members want contribuit,1,7,8,9,9,9,8,5,9,2,7,1,8,5,2,3,7,9,8,3,9,6,7,5,7,6,3,2,5,8,2,3,7,5,0,0,0,0,4,8,3,3,2,2,2,I think is to show if people like to share and if they trust eachother. This study is trying to show throughabout analyse if the single person is indivisualist or know to work in team.,no,7,4,5,3,64,1,"Lisbon, Portugal",0,51.6302948,0.00050354,-1
R_1pDnNHHOfaLNv60,Default Response Set,Anonymous,,,158.94.119.218,0,1/26/16 17:15,1/26/16 17:51,1,1,1,115.907,115.907,116.452,1,1,,,,,,,400,1,18.145,19.664,22.073,2,1,9,9,Because everyone has to get the same amount in the same group ,1,7,1,9,6,5,7,4,8,5,6,4,9,5,9,6,8,9,5,5,9,6,8,8,6,1,3,8,6,5,2,1,8,1,0,0,0,0,3,4,3,1,3,1,2,the present study was triying to show how people can trust each other and how confident they are of doing something.  / it was trying to show it by asking similarly questions.,no,4,2,2,2,78,2,Spain,1,51.59609985,-0.248092651,-1
R_1PRcmlV0YUgRwX8,Default Response Set,Anonymous,,,158.94.112.97,0,1/25/16 16:15,1/25/16 16:54,1,1,1,0,0,74.935,0,1,,,,,,,321,1,23.497,23.497,24.61,1,1,5,9,"If everyone is tought to keep all of their money, I thought I m8ight contribute more to gain a larger profit. ",1,6,9,9,9,9,8,7,8,7,8,8,5,1,7,5,7,9,5,9,8,1,6,9,9,1,1,1,1,4,9,4,9,2,1,1,0,0,6,9,3,2,3,2,2,"How people are thinking and acting towards one another. How we socially interact, how we differently respond to strangers, family values and independecy.  / Might try and show it to the participant as unknown people? ",no,9,3,3,9,73,2,"Sweden, Vaexjo",0,51.5144043,-0.094100952,-1
R_1psUD0Q4aFIuTiJ,Default Response Set,Anonymous,,,158.94.100.163,0,1/26/16 15:09,1/26/16 15:40,1,1,1,0,0,70.293,0,1,,,,,,,100,1,30.187,30.187,32.135,1,1,2,2,"Because the less I contribute, the more I will get back whilst if I contribute more money, I won't get as much back. ",1,7,7,8,7,6,3,7,5,7,8,8,7,4,6,8,3,6,6,6,5,2,8,5,5,5,2,4,2,3,4,4,8,1,0,0,0,0,4,7,3,1,3,1,2,This study is trying to understand how people feel about themselves and their peers (or even strangers) because of the type of questions asked. E.g. the money contribution question was sort of a way to see maybe how generous people are towards their friends or group mates. ,No,6,4,2,3,78,2,Hong Kong SAR,0,51.6000061,-0.216705322,-1
R_1PZsKrb0G5gGVvj,Default Response Set,Anonymous,,,158.94.83.105,0,1/26/16 10:15,1/26/16 10:56,1,1,1,0,0,158.486,0,1,,,,,,,220,1,28.735,28.735,30.244,1,1,5,4,"It is not too much or too little, it is a reasonable amount",1,6,5,9,7,7,7,4,7,3,4,4,1,5,5,4,6,6,7,8,8,4,7,6,5,8,7,7,7,5,6,8,7,1,0,2,1,0,5,7,3,1,3,2,2,our values and the way think affects us with our day to day interactions with others,That there was no harm involved ,4,4,5,5,76,2,"London, UK",0,51.6000061,-0.216705322,-1
R_1qa1WTCd6GvP7ud,Default Response Set,Anonymous,,,158.94.113.103,0,1/25/16 16:13,1/25/16 16:58,1,1,1,0,0,99.253,0,1,82,1,7.687,7.687,8.759,1,,,,,,,1,1,3,i contributed that amount based on the profit that i will gain if i contribute that amount / ,1,7,9,7,9,9,8,7,9,9,7,6,2,2,7,8,8,5,7,8,9,7,9,2,3,4,5,6,9,8,8,4,8,3,0,0,0,0,5,6,3,1,2,2,2, I think this study is trying to show if we humans  act based on instincts or how the society want us to be.By comparing nature with human characteristics ,no,5,2,6,5,75,1,Nigeria,0,51.58430481,-0.072998047,-1
R_1QFoxFAnknyZQ6v,Default Response Set,Anonymous,,,158.94.112.178,0,1/25/16 18:15,1/25/16 19:03,1,1,1,0,0,81.211,0,1,,,,,,,400,1,8.389,8.389,13.899,1,1,9,1,because it seemed like win-win situation for everyone,1,8,5,6,7,7,5,4,5,2,5,4,2,2,4,4,5,7,6,9,6,7,6,8,3,2,3,1,6,5,3,7,5,3,2,1,0,0,4,10,1,2,3,2,2,i suppose the study is trying to show the how people's peronsality or inherent characteristics (introvert vs extrovert or individualistic or collectivistic) influence their decision making process and general worldview,no,4,5,3,3,69,1,"Uloaanbaatar, Mongolia",0,51.47470093,-0.155502319,-1
R_1QLc9c3HUMNMDbL,Default Response Set,Anonymous,,,158.94.113.38,0,1/25/16 15:15,1/25/16 15:47,1,1,1,0,0,58.093,0,1,,,,,,,400,1,4.516,4.516,5.399,1,1,9,9,so that we all get £10 rather than £5,1,8,8,9,5,8,9,7,9,1,6,1,4,1,2,2,9,7,9,9,9,8,9,7,5,9,9,9,8,5,9,9,7,1,0,0,0,0,6,9,1,2,1,2,2,how much we care for ourselves by keeping or sharing money,no,3,4,5,3,76,2,"London, UK",0,51.58430481,-0.072998047,-1
R_20YjkfnUWzAOUcu,Default Response Set,Anonymous,,,158.94.90.225,0,1/26/16 13:07,1/26/16 13:38,1,1,1,0,0,55.019,0,1,83,1,5.612,8.011,9.172,2,,,,,,,1,4,3,Based on  what others might give to contribute.,1,9,9,9,9,9,9,9,9,8,9,8,9,9,9,9,3,5,1,2,4,2,4,6,3,1,2,3,3,4,2,9,3,1,1,1,0,0,1,1,2,1,3,1,2,"I suppose it is trying to explore the evolution of social related issues, it is a psychological study.",No.,4,9,5,9,77,1,"Bulgaria, Sunny Beach",1,51.6302948,0.00050354,-1
R_21uZWMFGNRvG3ZV,Default Response Set,Anonymous,,,158.94.113.208,0,1/26/16 17:07,1/26/16 17:49,1,1,1,0,0,90.157,0,1,,,,,,,283,1,45.255,45.255,53.147,1,1,9,7,"if i gain i earn more, and if i lose i still have something to keep with me. ",1,9,9,9,9,9,9,9,9,1,6,2,9,2,5,3,1,9,9,5,9,9,9,9,3,1,1,1,7,9,1,9,7,3,0,0,0,0,4,4,2,1,2,2,2,I asumed i will be assessed based on my business strategic thinking but  have no idea what the study is animore because i was  asked some personal questions.,no,9,7,3,7,65,1,"Lagos ,Nigeria",1,51.5144043,-0.094100952,-1
R_22LZE0XzDVBl123,Default Response Set,Anonymous,,,158.94.84.185,0,1/26/16 13:53,1/26/16 14:41,1,1,1,0,0,112.581,0,1,,,,,,,400,1,5.723,23.778,37.15,2,1,9,1,"If everyone contributes 400p, we get the maximum we can each get back evenly, if it were to continue we would all increase our earnings quickly and fairly. I would rather all have £8 than me £10 and others £6, I don't want to be greedy. ",1,7,2,5,7,8,5,7,6,2,4,2,4,4,5,6,5,8,8,8,7,5,7,6,7,3,4,7,5,3,5,3,5,1,0,0,0,0,7,9,3,3,1,2,2,Trust in strangers decisions. Whether people will only look out for themselves or think about helping others. Personal decision making and personality or values. ,No,9,3,5,2,76,2,"England, Luton",0,51.5144043,-0.094100952,-1
R_22Qvcqj69hurjhk,Default Response Set,Anonymous,,,158.94.112.242,0,1/25/16 15:25,1/25/16 15:47,1,1,1,18.893,32.045,51.818,4,1,,,,,,,200,1,12.222,12.222,17.879,1,1,9,9,"its far for me and others, not kepping every penni for me and not ""donating"" all the money that I have.",1,7,9,9,9,9,7,9,9,5,5,6,6,2,9,2,6,4,9,9,4,1,5,5,4,2,4,1,3,5,8,4,9,3,1,4,0,1,2,7,2,2,3,1,2,show how poeple react and how much money would they give away fior a group of stangers,no,7,2,3,3,77,2,Portugal,0,51.47470093,-0.155502319,-1
R_22y8bjppzTjQUzG,Default Response Set,Anonymous,,,158.94.113.171,0,1/25/16 16:14,1/25/16 16:50,1,1,1,0,0,79.772,0,1,159,1,7.989,7.989,9.103,1,,,,,,,1,9,1,"I chose to contribute 159p because it was a safe, but not completely selfish bet.",1,8,6,6,8,8,8,8,8,2,3,2,3,1,7,3,7,9,9,9,7,9,8,9,8,2,1,1,2,5,2,4,9,4,1,1,0,1,8,8,3,3,1,2,2,It was trying to evaluate how people make decisions and how their personality influences their decisions.,no,6,2,6,2,73,2,"Riga, Latvia",1,51.5144043,-0.094100952,-1
R_26582hQ6vNgAzGj,Default Response Set,Anonymous,,,158.94.113.228,0,1/25/16 16:13,1/25/16 16:59,1,1,1,0,0,147.093,0,1,400,1,7.299,7.299,8.992,1,,,,,,,1,9,1,I decided to put everything on the line: to have confidence that a total committment would be rewarded well. I do understand that there is a possibility that others may try to play smart but I think this is right,1,9,2,9,8,8,8,3,8,1,2,1,9,8,2,9,1,8,6,9,9,9,9,1,6,1,3,4,5,9,8,9,9,1,0,1,0,0,9,10,3,2,1,2,2,"While it does say the purpose was about decision making, i do feel it was leaning towards my dealings or view with other people. It also helped by showing me things i thought about or ran through my mind. ",No,7,3,4,6,74,1,"Enugu, Nigeria",0,51.5144043,-0.094100952,-1
R_26hIEXuzddpB9OV,Default Response Set,Anonymous,,,158.94.112.237,0,1/25/16 17:07,1/25/16 17:58,1,1,1,0,0,74.158,0,1,400,1,4.298,4.298,5.043,1,,,,,,,1,9,5,I'm hoping that everyone else was feeling generous so we can share the wealth together,1,9,4,9,7,6,7,8,6,7,8,7,3,2,6,8,4,7,6,3,7,8,8,8,6,6,5,4,5,6,6,4,7,1,0,1,0,0,5,7,1,3,1,1,2,How much I perceive strangers will work together to help each other.,no,5,3,5,2,69,1,"Kent, England",0,51.47470093,-0.155502319,-1
R_26lKQePUophjMxk,Default Response Set,Anonymous,,,158.94.112.139,0,1/25/16 15:28,1/25/16 15:58,1,1,1,0,0,91.988,0,1,257,1,5.192,9.047,9.697,3,,,,,,,1,7,7,Give will be returen.,1,7,8,6,8,6,8,3,8,5,3,6,9,4,6,7,5,8,7,6,7,4,8,4,6,7,5,7,6,6,3,5,6,4,8,16,0,0,7,6,3,3,3,2,2,"trust you partner, and give more contribution in your group",no,6,2,6,2,74,1,China,0,51.47470093,-0.155502319,-1
R_28YBzkW1XKJRiow,Default Response Set,Anonymous,,,158.94.113.171,0,1/25/16 17:10,1/25/16 17:53,1,1,1,0,0,40.673,0,1,0,1,11.23,11.23,12.005,1,,,,,,,1,1,1,I would liek to earm the highest amount,1,9,9,9,9,9,9,9,9,4,9,9,5,9,9,9,5,9,9,9,9,9,9,9,9,9,9,9,6,9,1,9,9,1,0,1,0,0,5,5,3,2,2,1,2,The present study wanted to look at my decison making skills,no doubts,7,9,4,9,73,2,India,0,51.5144043,-0.094100952,-1
R_29ch2H628IITlt6,Default Response Set,Anonymous,,,158.94.113.178,0,1/25/16 17:08,1/25/16 17:56,1,1,1,0,0,59.079,0,1,,,,,,,269,1,19.413,25.572,29.053,3,1,9,7,I think it will be doubled up.,1,7,9,9,9,9,9,8,9,1,9,4,1,9,9,8,1,9,9,9,9,9,9,5,1,9,6,9,1,6,1,9,9,1,1,1,1,0,1,9,3,1,3,1,2,It was trying to understand my character..,No,7,9,7,9,74,2,"Chennai, India",0,51.5144043,-0.094100952,-1
R_2AEexgbnyyOBJTq,Default Response Set,Anonymous,,,158.94.113.84,0,1/25/16 16:14,1/25/16 17:03,1,1,1,0,0,71.978,0,1,130,1,10.957,10.957,13.861,1,,,,,,,1,9,1,"I contributed less than 200p because I think that is the first time to contribute to a whole group, and everyone is stranger, but I will keep a not quite low price to a group to build a relationship.",1,2,3,8,3,9,5,7,5,3,9,7,8,1,7,7,5,3,5,3,9,8,8,7,7,7,7,8,8,9,2,8,7,3,1,1,0,0,7,7,1,1,1,2,2,"The present study want to show that nowadays living society or living environment, the strangers living around and this study want to show how we feel living in this surrounding, and everyone should bulild relationship or connection with each other.",This study is helpful for us?,9,2,5,2,74,1,China,0,51.58430481,-0.072998047,-1
R_2AKmIuQ1lGaUkPV,Default Response Set,Anonymous,,,158.94.88.86,0,1/26/16 15:53,1/26/16 16:39,1,1,1,0,0,53.578,0,1,400,1,8.05,8.05,8.707,1,,,,,,,1,9,5,I believe it is better for everyone to recieve a greater rise in the amount money we recieve than just myself,1,5,5,7,6,5,9,7,7,4,9,5,5,7,7,8,2,6,9,9,9,1,7,4,6,5,5,5,6,5,4,9,9,1,0,0,0,0,3,10,2,3,3,2,2,i think it was trying to show whether we make decisions based upon other people or how whether we make decisions only based upon ourselves,i am not certain whether other people will choose to split the money,5,2,3,2,76,2,"Thanet, England",0,51.59609985,-0.248092651,-1
R_2alwslswj1om3hB,Default Response Set,Anonymous,,,158.94.83.68,0,1/26/16 11:06,1/26/16 11:50,1,1,1,46.453,64.278,65.341,4,1,200,1,5.872,10.234,11.256,2,,,,,,,1,9,5,"For the group -  the bigger the amount the more the groups gets / for myself - if i contritube 4 pounds i lose on investment, for every contrubuted 2 pence i get 1 back / so half of the contrubution gets back to me / contrubuting 2 pounds i still have 2 for me and i get 1 so in total i have 3 pounds / while as while contrubuiting 3 i have i left and only get 1,5 so making it total of 2,5 saving",1,9,9,9,6,7,5,6,8,7,9,9,9,9,9,9,1,9,5,9,8,5,7,5,6,7,4,3,9,6,6,7,5,2,1,1,0,0,3,5,2,3,3,1,2,i think the study was trying to examine our perception on us and how we interact with others.,no,6,2,5,4,76,1,Poland,0,51.6000061,-0.216705322,-1
R_2aPp04LPErWbSsP,Default Response Set,Anonymous,,,158.94.105.236,0,1/26/16 13:53,1/26/16 14:34,1,1,1,0,0,84.803,0,1,169,1,9.414,9.414,12.71,1,,,,,,,1,9,1,EARN MORE,1,9,9,9,9,9,9,6,9,5,9,7,5,5,7,7,5,4,5,7,6,1,5,6,1,5,9,3,5,9,6,9,9,3,1,1,0,0,4,4,3,1,2,2,2,different views of people and thier disicion making .,why is this study relevant?,5,7,3,5,72,1,India,0,51.6000061,-0.216705322,-1
