V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
,,,,,,,,,,,,0,0,56.72,0,1,,,,,,,160,1,0,0,23.875,0,1,3,2,"Ich habe mich für diese Höhe entschieden, da ich sicher gehe, dass die anderen so gemacht haben. ",1,7,8,6,6,5,6,7,5,8,6,7,5,6,9,5,2,7,5,7,7,7,7,6,6,2,3,6,5,5,3,8,5,1,0,0,0,0,5,7,3,3,2,2,1,"In dieser Studie wird natürlicherweise gezeigt, inwiefern sich die Leute verhalten. Sind sie egoistisch oder denken sie doch an die anderen?  / Andererseits wird es auch gezeigt, wie ich mich (als Individuum) darüber fühle. /  / ",nein,5,3,4,6,76,2,Venezuela,1,49.41670227,8.699996948,-1
,,,,,,,,,,,,0,0,158.382,0,1,0,1,0,0,15.432,0,,,,,,,1,9,1,"Ich habe mich entschieden 0 Cent zu geben, da das für mich persönlich das beste Ergebnis bringt. Ich kann die Entscheidungen der anderen Teilnehmer nicht beeinflussen und habe so für mich selbst die Beste Entscheidung getroffen um für mich das maximale an Gewinn heraus zu holen.",1,8,6,8,7,9,7,7,9,7,7,6,9,6,7,7,4,2,1,2,6,5,3,3,6,3,3,3,3,5,4,8,2,3,2,4,0,0,2,3,2,3,2,1,2,"Es wurde versucht zu Untersuchen ob man selbst bereit ist, etwas vom eigenen Reichtum aufzugeben um es der Allgemeinheit zur Verfügung zu stellen. Dabei wurde auch das Misstrauen gegenüber Fremden getestet. Da man überlegen musste ob die anderen Personen etwas in das gemeinsame Konto einzahlen würden. Man hatte ein eigenes Konto und es gab ein gemeinsames Konto. Der Beitrag für die Gemeinschaft war am höchsten, wenn man alles in das gemeinsame Konto eingezahlt hätte, der Gewinn für sich selbst war am höchsten, wenn man selber das Geld behält.",Nein,6,2,6,2,69,1,Mittweida,0,49.41670227,8.699996948,-1
,,,,,,,,,,,,0,0,83.331,0,1,320,1,0,0,10.356,0,,,,,,,1,9,1,"Ich habe mich für zunächst für den Mittelweg entschieden, und wollte somit 200 Cents in den gemeinsamen Topf schmeißen. Da mich meine Risikobereitschaft in den Finger juckte, rationalisierte ich sofort einen höheren Beitrag zu wählen, indem ich mir vor Augen hielt das ich zumindest ein Teil meines Geldes wieder sehen werde. Ich glaube auch an die Gutmütigkeit der anderen Teilnehmer.",1,7,1,9,7,9,7,6,7,3,2,3,2,1,2,5,3,8,7,7,7,9,9,5,8,1,7,1,7,1,2,7,5,1,0,0,0,0,8,10,1,2,1,2,2,"Ich kann mir vorstellen die Studie mit dem zwischenmenschlichem Vertrauen in Riskio-Situationen der Wirtschaft zusammen hängt. Es soll, meiner Ansicht nach, gezeigt werden, wie viel Potenzial der Wirtschaft erschöpft wird, und wie viel davon ungenutzt bleiben (Hinsichtlich der Variabel Vertrauen, alle anderen Gegebenheiten sind konstant)","Ich Vermute das die Anzahl der Personen, die nichts in den gemeinsamen Pool gelegt haben, unter 5% liegt",9,7,9,7,76,1,78239 Rielasingen,0,49.41670227,8.699996948,-1
,,,,,,,,,,,,0,0,123.641,0,1,,1,10.924,10.924,38.797,1,,,,,,,1,5,3,"Dieser Beitag ist Sicherheit, um bestimmt zu erhalten. Die Risiko ist nicht groß. wir habe 16 Personen, und 4 gruppen. deshalb jeder Gruppe hat 4 Personen. 200cent ist Mittelwert und 100cent für eine Gruppe ist auch Mittelwert. ",1,7,8,8,7,7,5,7,4,7,8,5,7,6,7,7,3,7,6,6,6,6,7,6,3,7,8,5,6,6,3,7,5,4,1,0,0,0,7,8,1,1,1,1,1,"ich denke, andere zu vertrauen, kann mehr gewinnen. vielleicht per Spiel theorie",nein,5,4,5,3,73,2,"Taiyuan, china",0,49.41670227,8.699996948,-1
,,,,,,,,,,,,0,0,180.214,0,1,,,,,,,280,1,0,0,41.715,0,1,9,1,"Ich habe mich dazu eintschieden, weil ich damit teilweise in Gruppen Einkommen beitragen. Andererseits möchte ich  meine Individuelle Einkommen so viel wie möglich steigern.",1,6,8,8,8,7,7,8,7,6,9,3,9,7,8,9,2,5,9,8,9,7,8,8,7,3,6,9,4,7,1,3,6,4,0,0,0,0,4,7,3,3,3,1,2,"In dieser Studie gezeigt werden sollte die Verhältnis zwischen den Menschen. Dieses Verhältnis ist vernachhäsigt und das ist sehr schlimm, dass die Menschen nicht aufeinander verlassen können.",Nein,6,2,5,2,69,1,"Belgrad, Serbien",0,49.41670227,8.699996948,-1
,,,,,,,,,,,,0,0,211.761,0,1,400,1,0,0,11.377,0,,,,,,,1,9,1,"Wenn ich 4 Euro beitrage, können alle Mitglieder in meiner Gruppe mehr verdienen. Jeder kann davon profitieren.",1,8,7,8,4,6,5,4,2,4,8,4,8,2,3,6,2,7,5,7,8,7,7,7,6,8,8,5,8,9,7,8,8,1,0,0,0,0,3,7,2,2,3,2,2,"Vielleicht sollte diese Studie zeigen, ob man mit einer individualistischen oder kollektivistischen Denkweise eine wirtschaftliche Entscheidung treffen wird. Sie prüft das Gefühl von den Leuten zu ihren Familien, Freunden, Unbekannten usw., um die Denkweise der Leute zu erfahren. Und dann kann man beurteilen, wie sich ein Mensch in den meisten Situationen verhalten wird, wenn er eine Entscheidung fällt.","Ich habe einen Zweifel, dass die Leute nicht immer in einer gleichen Weise denken werden, wenn sie eine Entscheidung treffen. Es kommt noch auf die Wichtigkeit der Entscheidung an.",5,3,5,3,73,1,"Beijing, China",0,49.41670227,8.699996948,-1
,,,,,,,,,,,,0,0,101.248,0,1,200,1,0,0,10.681,0,,,,,,,1,9,1,"Ich habe mich für 2 € entschieden, wodurch ich meinen Betrag fair aufgeteilt habe. Die eine Hälfte konnte ich somit für mich behalten, aber die andere Hälfte auch für das Gruppenprojekt ausgeben. Mir fiel es leichter mich für beides zu gleichen Teilen zu entscheiden, anstatt von Anfang an einer klaren Präferenzen nachzugehen. Da die Auszahlung die am Ende ausgezahlt wird, auch von der Höhe der eingezahlten Beträge abhängt, stehe ich somit auf der sicheren Seite, wenn ich mir einen Teil als Sicherheit behalte und mit dem verbliebenden Betrag ein ""Risiko"" eingehe.",1,8,8,7,6,9,2,7,7,6,6,6,3,1,6,4,5,7,6,8,9,8,9,3,8,6,6,6,7,8,3,7,9,3,0,0,0,0,2,6,3,1,3,1,2,"Ich denke, dass durch diese Studie gezeigt werden sollte, welches Verhalten man von anderen unbekannten Personen in einer Gruppe erwartet. Ob man sich auf diese verlassen kann, um letztendlich das beste Ergebnis für die Gruppe zu erzielen oder ob man erwartet, dass die anderen Personen eher auf ihren eigenen Profit aus sind und nur ans Gewinnen denken. Ich selbst habe in der Studie gemerkt, dass ich eher vorsichtig bin und anderen eher weniger Vertrauen schenke und vom schlechtesten Verhalten ausgehe. Ich erwarte von den anderen Gruppenmitglieder, dass sie nicht den vollen Betrag für ein Gruppenprojekt ausgeben und habe deswegen auch selbst nicht alles für das Gruppenprojekt ausgegeben wollen. Somit wird die Studie wohl zeigen, wie die Erwartungen vom Verhalten anderer unser eigenes Verhalten beeinflusst. ","Ich vermute, dass ich eine zu vorsichtige Einstellung gegenüber andere habe und die Studie zeigen wird, dass viel mehr Vertrauen gegenüber Fremden gebracht wird, als von mir angenommen.",6,2,6,2,73,2,"Landshut, Bayern, Deutschland",0,49.41670227,8.699996948,-1
,,,,,,,,,,,,0,0,32.607,0,1,,,,,,,170,1,0,0,21.145,0,1,9,1,"Um erste Runde möglichst hohen Eigengewinn zu haben und in den folgenden Runden nach oben gehen zu können um zu zeigen dass ich bereit mehr zu investieren, falls dies andere ebenfalls machen.",1,8,9,9,9,9,9,9,9,2,9,2,8,6,7,8,2,8,8,6,8,8,9,5,6,1,4,3,5,2,2,5,3,4,2,2,0,0,2,7,2,3,2,1,2,"Bereitschaft auf eigenen Gewinn zu verzichten, zum Wohle der Gruppe.",Es fehlt ein weiteres Komunikationsmedium zu seinen Gruppenpartnern.,5,5,6,2,74,1,Ludwigshafen,0,49.41670227,8.699996948,-1
,,,,,,,,,,,,0,0,84.93,0,1,,,,,,,399,1,0,0,22.863,0,1,1,9,Um meinen persönlichen Betrag und der der Gruppe so hoch wie möglich zu gestalten.,1,8,9,7,2,9,9,9,8,8,6,5,4,6,8,7,3,8,1,7,7,2,9,8,6,1,6,9,6,4,1,2,1,3,0,0,0,0,2,8,2,2,3,2,2,Groupthink - Groupdecision; rationales Verhalten; egozentrische Entscheidungen; wo liegt Benchmark?,Nein,7,9,7,9,72,1,"Stuttgart, Deutschland",1,49.41670227,8.699996948,-1
,,,,,,,,,,,,0,0,83.657,0,1,373,1,0,0,8.62,0,,,,,,,1,9,1,"es ist besser, vielleicht weniger zu verdienen, aber sicher davon zu sein, als zu riskieren nichts zu verdienen",1,6,4,9,5,6,6,8,7,8,8,6,8,8,8,7,3,3,5,8,6,6,4,3,3,3,4,8,3,7,5,6,8,1,2,2,0,0,3,7,2,3,1,2,2,Man wollte die Bedeutung unserer Entscheidungen hinsichtlich eines Gruppe zeigen,"Ich wusste nicht ob es sich lohnte , mein ganzes Geld zu riskieren",2,2,2,6,77,2,Italien,0,49.41670227,8.699996948,-1
,,,,,,,,,,,,0,0,102.889,0,1,,,,,,,0,1,10.212,10.212,21.705,1,1,9,1,"Mit dem von mir gewählten Beitrag erreiche ich die für mich größte Auszahlung. Da die Studie anonym ist, ist das ein größerer Anreiz für mich als die Auszahlung für die Gruppe zu maximieren",1,7,5,8,8,6,7,7,4,3,9,3,9,3,6,4,4,6,2,7,7,8,4,5,5,4,6,3,5,6,2,3,7,3,0,0,0,0,3,7,2,3,2,1,2,"Es wurde versucht zu zeigen, ob eine Gruppe von Personen, die sich nicht kennen, ihre eigenen Interessen zurückstellen, wenn die ganze Gruppe davon profitiert.",Ich vermute dass die Kooperation eher gering ist.,4,3,2,5,74,1,"Puchheim, Deutschland",0,49.41670227,8.699996948,-1
