V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_1BPi4SvXdipNRTW,Default Response Set,,,,128.243.69.164,0,21/04/2016 12:42,21/04/2016 13:11,1,1,1,0,0,57.293,0,1,0,1,2.93,2.93,5.164,1,,,,,,,1,9,1,I keep my money and then get contributions as a fraction of whatever everybody else puts into the common pot. I do not want to contribute my money to other peoples totals.,1,7,4,8,9,7,9,9,8,9,7,9,4,6,7,8,1,6,6,7,5,4,5,3,4,1,1,3,3,1,1,2,4,5,4,5,0,0,1,5,2,3,3,1,2,"I think the study was trying to ascertain whether participants would take the risk of putting their own money into a common pot so that the group could earn more as a whole, when there is a possibility of losing their own money almost entirely.",no.,2,4,4,3,75,1,"Manchester, England",0,52.95359802,-1.150497437,-1
R_1dbDqA7gbjmkj7J,Default Response Set,,,,128.243.69.196,0,21/04/2016 12:43,21/04/2016 13:14,1,1,1,43.999,49.071,52.284,10,1,,,,,,,400,1,2.71,2.71,8.331,1,1,9,1,because I want the whole group to get the max money,1,6,7,7,7,8,7,7,6,4,7,4,6,5,7,6,5,8,7,7,8,6,7,5,6,6,7,3,6,7,4,6,7,2,10,13,0,0,8,7,1,2,1,2,2,THE present study is trying to show how trust works between strangers. \By allocate money in a group which composed of four people do not know each other.,"May be the result is not as expected, but I just choose what I should do.",5,2,4,5,71,2,China,0,52.95359802,-1.150497437,-1
R_1dK6OThHO8H5sWT,Default Response Set,,,,128.243.69.194,0,21/04/2016 11:41,21/04/2016 12:12,1,1,1,0,0,29.389,0,1,,,,,,,275,1,28.969,28.969,34.311,1,1,9,1,I wanted to contribute towards the group fairly whilst keeping some for myself just in case others did the same.,1,5,6,4,9,9,6,5,8,7,6,8,7,6,5,5,4,8,6,7,9,8,8,9,9,3,5,8,8,4,5,4,9,5,1,1,0,0,6,8,3,2,1,2,2,How much people trust others and would put the groups needs over their own needs.,No,5,3,5,3,78,2,"Leeds, UK",2,52.95359802,-1.150497437,-1
R_1DvwtjveEoCZ4u3,Default Response Set,,,,128.243.69.192,0,19/04/2016 12:35,19/04/2016 13:14,1,1,1,0,0,43.94,0,1,270,1,9.714,9.714,10.473,1,,,,,,,1,9,1,I wanted to contribute a fair amount so the others could benefit from it too. However I didn't want to contribute all of my money because I wasn't sure if they were going to contribute anything. I don't think it would be fair if I contributed all my money and they only contributed a little or none.,1,7,3,8,6,8,7,6,8,7,6,3,6,6,7,8,4,8,7,7,8,6,8,6,7,5,7,6,6,6,6,5,8,5,6,6,0,0,7,9,1,3,1,2,2,"I think it was trying to show how trusting people are in others/strangers. If I had full trust I would contribute the whole amount because I would be certain that the others would too, therefore we would get the best pay out. But I still had a doubt in my mind so I played it safe.",Doubting whether the others would contribute anything.,5,5,6,3,76,2,London,0,52.95359802,-1.150497437,-1
R_1eF7hTcGASJPhb6,Default Response Set,,,,128.243.69.167,0,21/04/2016 09:34,21/04/2016 10:17,1,1,1,0,0,46.881,0,1,0,1,8.998,8.998,10.376,1,,,,,,,1,9,1,Do not contribute much before understanding others,1,9,7,9,5,8,8,7,7,2,7,2,5,1,1,1,8,7,8,7,8,1,7,5,7,6,6,4,6,3,3,5,4,2,2,2,0,0,6,8,3,1,1,2,2,I think this study is trying to show the influence of personality on contribution to others in the group to maximize the benifits,no,9,4,9,6,71,2,China,0,52.95359802,-1.150497437,-1
R_1f2ZQRHvPVmqcH9,Default Response Set,,,,128.243.69.170,0,21/04/2016 09:35,21/04/2016 10:12,1,1,1,0,0,47.752,0,1,125,1,11.285,11.285,12.563,1,,,,,,,1,9,1,to increase the overall pooled funds to increase my pay off,1,7,8,8,7,8,7,8,8,8,9,5,7,6,8,8,4,6,6,7,8,8,6,7,8,4,4,4,6,4,3,4,7,4,4,4,0,0,8,9,3,1,1,2,2,how people react in a situation where they have the opportunity to screw someone over and this feelings relationship to peoples need to win,no,2,3,9,2,77,1,Haslemere,0,52.95359802,-1.150497437,-1
R_1g5xFQDmXBX9xZm,Default Response Set,,,,128.243.69.181,0,21/04/2016 09:34,21/04/2016 10:12,1,1,1,0,0,42.651,0,1,,,,,,,,1,0,0,19.473,0,1,9,1,"It's right in the middle of what's best for me and what's best for the group, so if I get put in a group with some mean people I won't end up with almost nothing.",1,7,7,7,6,7,6,5,5,2,4,2,2,2,5,5,7,8,7,6,7,7,7,6,6,4,7,3,6,4,7,2,6,5,1,3,0,0,2,6,3,3,3,1,2,"Everyone gets more if they work together, but some people will be selfish and just look out for themselves.",No,2,4,2,4,77,2,"Ipswich, UK",0,52.95359802,-1.150497437,-1
R_1gGBvlvGpOxuMMK,Default Response Set,,,,128.243.69.172,0,21/04/2016 12:42,21/04/2016 13:11,1,1,1,0,0,76.208,0,1,,,,,,,0,1,17.348,17.348,21.57,1,1,9,1,"I don't trust people. This is a way of guaranteeing an acceptable amount of money, if I did not do it like this someone else probably would have. You get no where in life being horrendously charitable, I would have liked to have given a little bit but i'm cynical.",1,9,9,9,8,9,6,6,2,9,4,8,7,4,8,7,3,6,2,7,8,2,8,7,7,3,2,9,3,1,1,8,7,4,4,8,0,0,2,2,2,1,2,1,2,"I think it was trying to show how self gain is placed above other people's collective gain, and how we perceive each other in terms of greed, and levels of trust.",No,6,9,5,2,77,1,"Birmingham, England",0,52.95359802,-1.150497437,-1
R_1GKtDw5MKOMkPSd,Default Response Set,,,,128.243.69.186,0,21/04/2016 10:44,21/04/2016 11:11,1,1,1,0,0,56.917,0,1,209,1,10.636,10.636,11.826,1,,,,,,,1,5,2,not sure others choice so decided to keep certain amount of money but contribute some to hope for earning a bit extra,1,7,9,8,7,9,3,6,8,8,8,9,7,6,8,7,3,7,6,8,8,8,8,7,7,5,6,7,5,7,3,9,5,3,2,10,0,0,4,7,3,1,2,1,2,"i guess the present study is to see in a reli limited of time, will your choose to benefit the whole group with the risk that you may loose your points/money (in case others not contributing to the pool). We don't reli have much time to think and react and it tested yr nature personality.",no,6,5,5,3,75,2,Hong Kong,2,52.95359802,-1.150497437,-1
R_1gpTnjUhDFPdpeU,Default Response Set,,,,128.243.69.191,0,21/04/2016 12:41,21/04/2016 13:10,1,1,1,0,0,38.458,0,1,,,,,,,100,1,17.941,17.941,20.927,1,1,9,1,"Because if I contributed 100, I could keep the other 300 and then my 100 would double. Hoping that the other people would put at least 200, that means I would leave with quite a bit of money in return and not as much loss.",1,7,8,7,9,5,5,7,6,4,4,4,5,4,5,5,5,5,6,6,5,4,6,6,5,3,5,5,4,4,4,6,5,3,2,2,0,1,5,5,2,1,3,2,2,"I think it was trying to show a prisioner's dilemma scenario that involved a tragedy of the commons example, and how when there's a finite resource people can tend to abuse it instead of sharing it amongst every participant. By making the three of us 'compete' to see how much money we can earn and how much money others will put in, we can see how some people will protect their own interest first rather than help others.",No,5,2,5,2,74,2,"Paysandu, Uruguay",0,52.95359802,-1.150497437,-1
R_1IH3qs83ycXhqHY,Default Response Set,,,,128.243.69.158,0,19/04/2016 12:39,19/04/2016 13:14,1,1,1,0,0,67.347,0,1,,,,,,,400,1,7.679,7.679,21.108,1,1,9,9,"I like to take risk. If I contribute all of it, it will be doubled. However, the risk is that the other participants will not contribute. But, this is just a game, I will take the risk.",1,7,3,8,5,5,8,4,9,5,8,2,6,3,4,5,6,8,7,8,8,8,7,8,8,3,3,3,4,2,5,6,6,3,8,8,0,0,6,8,3,3,3,2,2,"This study tries to experiment whether we trust others or not. It tries by asking you to contribute all your funds to group common project or not. If I trust others, I will contribute as much as possible. If not, I will not contribute at all or contribute less. It really depends if the player of the experiment the game or not.",no,6,2,5,9,74,2,Malaysia,3,52.95359802,-1.150497437,-1
R_1inzaqO8T8pYOlT,Default Response Set,,,,128.243.69.173,0,21/04/2016 11:39,21/04/2016 12:11,1,1,1,0,0,29.66,0,1,0,1,4.273,4.273,6.013,1,,,,,,,1,9,1,"Because if I contribute money and no one else does, then I automatically lose out and they win. I don't want to take that chance and i would be annoyed at how unfair it was for me",1,9,9,9,8,8,9,5,9,8,9,7,2,8,9,7,3,7,9,9,9,9,9,2,6,5,3,8,4,7,3,5,9,4,7,7,0,0,2,3,2,1,2,1,2,"To show the selfishness of people and if they were able to trust people they didn't know. It would lead to a better outcome if they did, so theoretically they should",no,5,2,3,2,76,2,"London, England",2,52.95359802,-1.150497437,-1
R_1IRU4QxCQOk7NJb,Default Response Set,,,,128.243.69.199,0,21/04/2016 10:43,21/04/2016 11:08,1,1,1,0,0,65.588,0,1,,,,,,,400,1,3.429,3.429,11.897,1,1,9,1,"I hope that everyone else I interacted with would see the easiest way for us to all make a decent amount of money would be by us all contributing our whole $4. If I personally didn't put in any of mine, it would only make me $2, which doesn't seem worth it. The way I did it seems fair to me.",1,7,7,9,6,7,4,7,4,7,4,8,5,4,7,4,4,9,6,8,9,5,7,6,6,4,5,8,7,6,6,6,5,5,4,9,0,2,7,6,3,1,2,2,2,How selfless/selfish people are when working in a group project when they don't know the other participants and it's in an anonymous environment.,Concerned that I'm too fair-minded and the other people in my group would take the money for themselves.,3,3,5,5,76,2,"Sandy, Beds, UK",0,52.95359802,-1.150497437,-1
R_1jkQtcNuYvOTySD,Default Response Set,,,,128.243.69.187,0,19/04/2016 12:35,19/04/2016 13:15,1,1,1,0,0,115.39,0,1,,,,,,,0,1,25.682,29.228,36.018,3,1,9,1,earn myself the most money,1,6,4,6,5,6,5,8,3,7,8,5,4,3,7,2,4,5,6,5,8,5,7,5,4,3,4,3,3,4,4,5,6,3,6,7,0,0,5,8,1,2,1,2,2,will people sacrificied his or her own benefit for other's good and to what extend do people believe in others.      payment,no,4,3,3,3,76,2,"Zhejiang province, China",1,52.95359802,-1.150497437,-1
R_1k1UjixDKaEbPaa,Default Response Set,,,,128.243.69.158,0,21/04/2016 09:37,21/04/2016 10:20,1,1,1,0,0,86.794,0,1,0,1,6.226,6.226,7.543,1,,,,,,,1,9,1,Earn the highest as an individual and no penalty applied.,1,7,2,6,6,9,6,6,5,5,4,7,9,2,6,2,8,8,6,6,9,7,9,9,8,3,8,1,8,7,7,7,6,5,3,10,0,0,5,8,3,3,3,1,2,"I think the study was trying to figure out what factors affect how much contribution made. It asked the questions about participants' personalities, opinions and also previous experience in taking part on similar studies.",No,9,2,5,4,74,2,Kuala Lumpur Malaysia,3,52.95359802,-1.150497437,-1
R_1kH1G4cDWueXJ2l,Default Response Set,,,,128.243.69.173,0,21/04/2016 09:33,21/04/2016 10:11,1,1,1,0,0,46.998,0,1,,,,,,,0,1,29.87,37.394,38.652,2,1,9,1,"I believe the other people in my random group will also have chosen to go for the personal money, rather than contribute to the group",1,7,1,7,8,6,8,7,6,8,7,9,6,6,4,4,3,8,4,7,9,1,8,6,7,4,4,6,4,3,7,4,7,3,1,5,0,2,6,8,3,2,3,2,2,"To see whether people would work together to get a larger amount of money for the group as a whole, or if they would be selfish",No,7,9,5,9,78,1,"Manchester, UK",0,52.95359802,-1.150497437,-1
R_1KlsT5BxeEfuxcO,Default Response Set,,,,128.243.69.166,0,21/04/2016 10:45,21/04/2016 11:12,1,1,1,0,0,42.548,0,1,,,,,,,400,1,11.21,11.21,12.547,1,1,5,1,I felt it was best to contribute the whole amount of money and hoped the other participants would do the same. This would mean we would receive a fairer reward.,1,9,5,9,8,8,4,4,6,6,5,8,2,1,6,4,7,7,6,7,7,2,7,8,5,6,2,8,6,5,4,7,5,1,0,3,0,0,3,4,2,1,3,1,2,"I think the study is trying to show how our impulses can either be selfish or generous when it comes to money. By offering the incentive of having more money by keeping your own, the survey encourages us to be selfish. However, for a better outcome for the entire group we should all try to contribute the same amount.",no.,4,3,2,3,76,2,Cheltenham,0,52.95359802,-1.150497437,-1
R_1KvgBjNCh1I0R9n,Default Response Set,,,,128.243.69.188,0,21/04/2016 12:43,21/04/2016 13:12,1,1,1,64.691,64.691,65.101,1,1,,,,,,,400,1,20.942,23.763,31.205,2,1,9,9,because I was hoping that everyone understood that if we all put all our money in it will end up creating the largest amount of money generated for the group as a whole and the most once it is divided up between us rather than just taking the å£2,1,7,1,8,6,6,3,6,7,4,5,4,4,1,4,4,6,7,7,7,8,4,8,7,8,3,5,2,7,2,7,7,7,4,4,4,0,0,5,7,1,3,1,2,2,I think it was trying to see how people react when deciding to contribute for the good of others or if they put themselves first. It is an effective way as the incentive of money usually draws people to make the most they can but usually for themselves,no,6,9,4,9,77,2,Cyprus,0,52.95359802,-1.150497437,-1
R_1KvVEnqass9wLXc,Default Response Set,,,,128.243.69.193,0,21/04/2016 09:33,21/04/2016 10:12,1,1,1,0,0,53.946,0,1,160,1,9.12,9.12,15.564,1,,,,,,,1,9,5,Chosen at random,1,6,6,8,6,6,6,6,6,6,6,6,6,3,7,6,6,7,6,6,6,6,8,7,6,5,5,8,6,5,4,6,6,2,1,12,0,0,5,6,2,3,1,1,2,Trying to understand decision making made by people by their decisions to contribute.,no,5,4,4,3,76,2,"Puchong, Malaysia",0,52.95359802,-1.150497437,-1
R_1kZVde6TqOYUkHQ,Default Response Set,,,,128.243.69.193,0,19/04/2016 12:35,19/04/2016 13:12,1,1,1,0,0,75.299,0,1,,,,,,,80,1,13.843,13.843,17.303,1,1,9,1,"Unsure as to whether other people would be willing to contribute, therefor I took the safer option of retaining most of my money in the hope that other people would do the same so it would not result in me losing out.",1,9,6,9,6,8,8,8,9,7,7,3,7,5,7,6,6,9,9,8,8,8,9,6,6,5,3,7,3,3,3,4,9,5,2,3,0,2,8,9,1,3,1,2,2,About trust between total strangers and whether individuals will put a group before themselves given the situation. Getting people to make a simple enough decision based on whether they think the outcome will benefit themselves or whether it will benefir the group. Can you trust people you don't know? Can yo expect strangers to co-operate with you?,no,5,2,6,3,76,1,York UK,0,52.95359802,-1.150497437,-1
R_1lA02qMj9s3uEWM,Default Response Set,,,,128.243.69.186,0,21/04/2016 11:41,21/04/2016 12:12,1,1,1,0,0,48.522,0,1,,,,,,,50,1,32.85,32.85,34.579,1,1,9,1,I wanted to contribute something but if too much is contributed then it  is possible to end up worse off,1,9,7,9,8,5,8,9,7,1,7,3,5,6,6,6,4,9,9,9,9,7,9,5,8,6,9,3,6,7,8,5,9,5,2,3,0,0,8,10,2,2,3,2,2,It was trying to show how people make decisions and whether or not people will do what is best for the majority or for themselves.,no,6,2,6,2,77,1,"Northamptonshire, UK",1,52.95359802,-1.150497437,-1
R_1LGVeRPiRr43nFi,Default Response Set,,,,128.243.69.194,0,21/04/2016 09:36,21/04/2016 10:12,1,1,1,0,0,37.106,0,1,0,1,3.083,3.083,7.772,1,,,,,,,1,9,1,I knew it would be the best for me personally.,1,9,9,9,6,9,9,9,9,6,5,3,6,4,3,9,6,9,9,9,9,9,9,6,7,1,1,4,6,5,3,3,5,5,3,3,0,0,6,8,1,3,2,1,2,How people's personality can change how they act in a situation where their action affects other people.,No,4,4,4,4,76,2,"Hertford, UK",0,52.95359802,-1.150497437,-1
R_1M01Ap6ohBMWwyy,Default Response Set,,,,128.243.69.173,0,21/04/2016 10:42,21/04/2016 11:11,1,1,1,0,0,39.748,0,1,,,,,,,,1,0,0,19.498,0,1,9,1,I wanted to make sure I still had some money for myself but also wanted to make sure I contributed to the group also.,1,8,7,8,3,5,6,7,7,6,6,3,7,4,7,8,7,7,7,7,8,6,7,3,9,3,4,7,3,4,3,4,8,4,3,3,0,0,6,9,1,2,1,2,2,I am not sure what it was trying to show maybe about how you can trust strangers?,no,2,5,2,6,78,2,London,1,52.95359802,-1.150497437,-1
R_1mFuL4mUbHyFZMs,Default Response Set,,,,128.243.69.193,0,21/04/2016 12:42,21/04/2016 13:10,1,1,1,0,0,48.589,0,1,338,1,7.975,7.975,11.614,1,,,,,,,1,9,1,Because I believe in win win situation. Everyone will be happy :),1,3,5,8,5,9,9,6,5,1,1,1,1,1,3,1,9,8,8,8,9,8,8,8,8,5,3,5,5,3,5,9,9,3,1,3,0,0,8,8,1,2,1,2,2,It's trying to show if human these days are selfless of selfish.,no,6,2,6,2,76,1,Malaysia,1,52.95359802,-1.150497437,-1
R_1mI2c0lpzOMufGK,Default Response Set,,,,128.243.69.174,0,21/04/2016 12:42,21/04/2016 13:08,1,1,1,0,0,96.043,0,1,,,,,,,0,1,7.433,27.333,35.258,3,1,9,9,"Personally thinking, I was willing to contribute all of my points, but not today.",1,3,5,6,6,7,6,8,7,4,6,4,6,7,7,6,5,6,6,6,7,7,7,7,8,6,6,7,5,3,6,5,6,2,9,9,0,0,6,8,3,3,3,2,2,Decisions making,no,5,6,5,6,74,1,Zhejiang,0,52.95359802,-1.150497437,-1
R_1mUhWPHi0cuVEnC,Default Response Set,,,,128.243.69.170,0,21/04/2016 10:42,21/04/2016 11:10,1,1,1,0,0,65.812,0,1,250,1,9.086,9.086,13.992,1,,,,,,,1,9,1,Not a selfish person. Prefer benefit of group rather than own benefits,1,9,7,9,8,7,5,8,5,6,7,9,4,2,8,7,7,7,5,8,9,3,5,6,9,8,5,7,8,8,8,5,8,5,3,4,0,0,6,7,3,1,2,1,2,Decision making depends on personality\By grouping up the personalities and compare the amount of money each participant decided to share,np,5,3,5,3,75,1,"Kuala Lumpur, Malaysia",0,52.95359802,-1.150497437,-1
R_1n6eGjZYqi9JOl5,Default Response Set,,,,128.243.69.180,0,21/04/2016 09:34,21/04/2016 10:15,1,1,1,0,0,47.918,0,1,,,,,,,160,1,11.559,11.559,16.11,1,1,9,1,"I think it is fair for each of us to at least contribute all our parts to get the maximum benefit for all of us. But, i still keep some to myself during the contribution just in case that others may not contribute the same.",1,5,5,6,6,5,5,5,5,5,5,5,6,6,6,5,5,6,6,6,6,6,7,7,7,6,6,6,5,5,5,6,6,4,4,4,0,2,4,7,3,3,3,1,2,"It was trying to show the trust and cooperation that might exist among strangers. From this study, it tested whether we will cooperate with each other, contributing our parts to gain the maximum benefit even though we are completely strangers and cant communicate with each other before hand.",0,5,5,6,4,74,1,Malaysia,4,52.95359802,-1.150497437,-1
R_1NCTMrCKFQsmpNo,Default Response Set,,,,128.243.69.195,0,21/04/2016 11:44,21/04/2016 12:18,1,1,1,1.979,25.663,82.308,7,1,,,,,,,400,1,20.79,56.285,57.065,3,1,9,5,I would have liked to contribute 200 cents but at this moment my mood and financial situation does not bug my conscience when I decide to go all out and give 400.,1,7,8,8,8,3,8,5,2,9,6,9,6,8,8,6,3,6,4,8,5,5,6,4,7,5,6,3,6,7,5,9,5,1,0,7,0,0,5,5,3,1,2,1,2,"Trying to show the relationship between locus of control and social interaction and trust, by showing how much people were willing to put into the project.",no,5,3,5,3,76,1,"Kuala Lumpur, Malaysia",0,52.95359802,-1.150497437,-1
R_1Nf5aze5XCZexoM,Default Response Set,,,,128.243.69.192,0,21/04/2016 10:42,21/04/2016 11:19,1,1,1,0,0,67.733,0,1,142,1,9.929,9.929,12.404,1,,,,,,,1,9,5,I think it can get the better result for the group,1,6,6,7,7,7,7,5,7,5,8,3,7,5,7,7,3,8,7,7,7,3,6,7,4,5,7,8,7,8,2,7,7,3,4,4,2,0,6,8,3,3,1,2,1,the study tries to show that the decision making of people and whether they will be influenced by the environment and how people think of others.,what can be proved through the result of study,6,2,5,3,76,2,"Baotou, China",0,52.95359802,-1.150497437,-1
R_1NFyTEFMKd2kF25,Default Response Set,,,,128.243.69.174,0,19/04/2016 12:39,19/04/2016 13:11,1,1,1,0,0,33.299,0,1,400,1,2.053,2.053,2.816,1,,,,,,,1,9,1,"I chose to gamble on the assumption that others would not act selfishly. The amount of money in question is small anyway (å£2.80 or $4), so I do not stand to win/lose a large amount of money.",1,7,7,9,9,9,9,9,7,4,9,2,9,7,9,9,3,6,4,5,4,7,7,2,5,1,6,3,4,9,2,5,2,4,2,5,0,1,5,7,3,1,2,1,2,"The present study is trying to draw links between personality traits such as acting in self-interest or willingness to work in a group, as well as belief in strangers, and a person's choice as to whether they should act in a way that benefits them most or a group the most.\\It is to correlate selfish behavior with description of your personality.",I doubt that the payout is calculated in a transparent manner - I do not believe that we will be paid in the manner described earlier in the study.,3,5,4,5,76,1,"Tunbridge Wells, England",0,52.95359802,-1.150497437,-1
